m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,0.484,0.028,0.909,2.4888
0.305,0.302,0.157,0.949,NaN
0.372,0.244,0.3,0.695,NaN
0.457,0.124,0.378,0.371,NaN
0.789,0.01,0.725,0.172,NaN
1.389,0.013,1.37,0.024,NaN
NaN,NaN,1.99,0.028,NaN
NaN,NaN,3.185,0.006875,NaN
