m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,0.757,0.015,0.464,2.7034
0.305,0.505,0.13,0.479,NaN
0.372,0.403,0.21,0.518,NaN
0.457,0.224,0.413,0.408,NaN
0.692,0.064,0.69,0.242,NaN
1.222,0.02,1.745,0.023,NaN
NaN,NaN,2.395,0.009,NaN
