m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.574,0.114,-0.019,0.648,14.6412
0.619,0.074,0.117,1.221,NaN
0.717,0.056,0.34,1.233,NaN
0.89,0.053,0.616,0.828,NaN
1.185,0.031,0.932,0.443,NaN
NaN,NaN,1.314,0.213,NaN
NaN,NaN,1.794,0.113,NaN
