m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.25,0.196,0.012,0.35,2.1564
0.312,0.145,0.177,0.359,NaN
0.407,0.094,0.35,0.274,NaN
0.607,0.022,0.879,0.169,NaN
1.065,0.0069,1.229,0.071,NaN
1.632,0.0094,1.561,0.009,NaN
NaN,NaN,2.095,0,NaN
