m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,10.445,0.015,2.389,2.03392
0.307,8.48,0.213,2.759,NaN
0.402,6.295,0.48,3.257,NaN
0.604,2.829,0.878,3.084,NaN
1.062,1.031,1.18,2.533,NaN
1.63,0.468,1.468,1.822,NaN
NaN,NaN,2.053,0.896,NaN
NaN,NaN,2.603,0.195,NaN
