m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,9.2,0.02,2.188,2.1216
0.305,6.741,0.27,2.547,NaN
0.372,6.129,0.495,2.794,NaN
0.457,4.265,0.67,2.844,NaN
0.789,1.792,1.14,2.24,NaN
1.389,0.5,1.89,0.767,NaN
NaN,NaN,2.35,0.423,NaN
NaN,NaN,3.19,0.13813,NaN
