m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,2.044,0.02,0.503,2.48054
0.305,1.304,0.27,0.539,NaN
0.372,1.106,0.495,0.508,NaN
0.457,0.653,0.67,0.454,NaN
0.789,0.196,1.14,0.238,NaN
1.389,0.046,1.89,0.072,NaN
NaN,NaN,2.345,0.0406,NaN
NaN,NaN,3.185,0.0013,NaN
