m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,1.353,0.028,0.86,2.6
0.305,0.913,0.157,0.917,NaN
0.372,0.741,0.3,0.876,NaN
0.457,0.409,0.378,0.673,NaN
0.789,0.099,0.725,0.433,NaN
1.389,0.03,1.37,0.094,NaN
NaN,NaN,1.99,0.013,NaN
NaN,NaN,3.185,0.023125,NaN
