m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.082,5.3526,-0.012,1.3135,0.2952
0.14,3.9177,0.101,1.7477,NaN
0.232,2.3687,0.277,2.499,NaN
0.406,1.3829,0.543,3.0203,NaN
0.704,0.63742,0.905,2.0829,NaN
NaN,NaN,1.33,0.68903,NaN
NaN,NaN,1.809,0.14226,NaN
