m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.079,0.19161,0.002,0.32677,0.1404
0.128,0.095161,0.088,0.46194,NaN
0.206,0.019355,0.203,0.17871,NaN
0.342,0.00096774,0.393,0,NaN
0.598,0,NaN,NaN,NaN
