m ,kW/m2 ,m ,kW/m2,kW
r ,Q(r) ,z ,Q(z),Qb
0.247,0.439,0.015,0.888,2.601
0.305,0.288,0.13,0.936,NaN
0.372,0.234,0.21,0.87,NaN
0.457,0.121,0.413,0.482,NaN
0.692,0.028,0.69,0.214,NaN
1.222,0.019,NaN ,NaN,NaN
