m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,13.557,0.015,3.666,2.2701
0.307,11.524,0.213,4.273,NaN
0.402,8.161,0.48,4.98,NaN
0.604,3.249,0.878,3.802,NaN
1.062,0.929,1.18,2.138,NaN
1.63,0.363,1.468,1.093,NaN
NaN,NaN,2.053,0.463,NaN
NaN,NaN,2.603,0.043056,NaN
