m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.574,0.378,-0.019,1.322,14.3612
0.619,0.231,0.117,2.024,NaN
0.717,0.197,0.34,1.981,NaN
0.89,0.184,0.616,1.358,NaN
1.185,0.071,0.932,0.776,NaN
NaN,NaN,1.314,0.388,NaN
NaN,NaN,1.794,0.176,NaN
