m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.2495,0.179,0.012,0.37813,3.74
0.3115,0.13,0.177,0.36688,NaN
0.4065,0.075,0.35,0.285,NaN
0.6065,0.019375,0.543,0.1675,NaN
1.065,0.0075,0.862,0.084375,NaN
NaN,NaN,1.229,0.012125,NaN
