m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,5.684,0.02,1.933,2.14116
0.305,4.414,0.27,2.269,NaN
0.372,3.972,0.495,2.608,NaN
0.457,2.894,0.67,2.761,NaN
0.789,1.29,1.14,2.446,NaN
1.389,0.432,1.89,1.211,NaN
NaN,NaN,2.35,0.635,NaN
NaN,NaN,3.19,0.298,NaN
