m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.619,0.121,-0.019,0.718,14.8428
0.717,0.1156,0.117,1.069,NaN
0.89,0.1075,0.34,1.172,NaN
1.185,0.045625,0.616,0.922,NaN
NaN,NaN,0.932,0.579,NaN
NaN,NaN,1.314,0.336,NaN
NaN,NaN,1.794,0.178,NaN
