m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.566,0.0552,-0.017,0.3994,14.8959
0.609,0.0513,0.119,0.7794,NaN
0.709,0.0335,0.464,0.6987,NaN
0.972,0.0355,0.767,0.4113,NaN
1.421,0.00613,1.095,0.233,NaN
NaN,NaN,1.455,0.109,NaN
NaN,NaN,1.794,0.059677,NaN
