m ,kW/m2 ,m ,kW/m2,kW
r ,Q(r) ,z ,Q(z),Qb
0.079,0.564,0.002,0.753,0.14364
0.128,0.286,0.088,1.024,NaN
0.206,0.087,0.203,0.671,NaN
0.342,0.039,0.393,0.142,NaN
0.598,0.011,0.668,0.069,NaN
