m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.566,0.307,-0.017,0.695,14.5728
0.609,0.269,0.119,1.03,NaN
0.709,0.167,0.464,1.22,NaN
0.972,0.116,0.767,0.855,NaN
1.421,0.041,1.095,0.535,NaN
NaN,NaN,1.455,0.295,NaN
NaN,NaN,1.794,0.194,NaN
