m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.079,2.0035,0.002,0.93903,0.12408
0.128,1.3958,0.088,1.6077,NaN
0.206,0.69,0.203,2.2916,NaN
0.342,0.31677,0.393,1.7055,NaN
0.598,0.11065,0.668,0.34581,NaN
NaN,NaN,1.088,0.05129,NaN
