m ,kW/m2 ,m ,kW/m2,kW
r ,Q(r) ,z ,Q(z),Qb
0.243,0.203,0.015,0.563,2.3415
0.3,0.131,0.13,0.576,NaN
0.37,0.112,0.21,0.516,NaN
0.459,0.053,0.413,0.27,NaN
0.687,0.01,0.69,0.111,NaN
