m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.566,0.233,-0.017,1.059,15.5135
0.609,0.206,0.119,1.66,NaN
0.972,0.137,0.464,1.451,NaN
1.421,0.095,0.767,0.91,NaN
NaN,NaN,1.095,0.528,NaN
NaN,NaN,1.455,0.261,NaN
NaN,NaN,1.794,0.1803,NaN
