m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.2495,10.829,0.013,4.6,7.63
0.3115,9.1925,0.213,4.9044,NaN
0.4065,4.8156,0.437,3.8263,NaN
0.6065,1.2812,0.816,2.39,NaN
1.6315,0.10187,1.187,1.0487,NaN
NaN,NaN,1.623,0.2525,NaN
NaN,NaN,2.017,0.11437,NaN
NaN,NaN,2.837,0.03063,NaN
