m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.574,0.253,-0.019,1.03,13.968
0.619,0.149,0.117,1.702,NaN
0.717,0.123,0.34,1.685,NaN
0.89,0.115,0.616,1.138,NaN
1.185,0.049,0.932,0.647,NaN
NaN,NaN,1.314,0.308,NaN
NaN,NaN,1.794,0.156,NaN
