m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,0.97,0.028,1.386,2.6572
0.305,0.627,0.157,1.504,NaN
0.372,0.508,0.3,1.243,NaN
0.457,0.266,0.378,0.734,NaN
0.789,0.056,0.725,0.338,NaN
1.389,0.017,1.37,0.068,NaN
NaN,NaN,1.99,0.061,NaN
NaN,NaN,3.185,0.028125,NaN
