m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,3.049,0.02,0.729,2.57944
0.305,2.079,0.27,0.771,NaN
0.372,1.756,0.495,0.742,NaN
0.457,1.046,0.67,0.646,NaN
0.789,0.293,1.14,0.378,NaN
1.389,0.071,1.89,0.084,NaN
NaN,NaN,2.35,0.053,NaN
NaN,NaN,3.19,0.01875,NaN
