m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,9.578,0.015,3.392,2.2506
0.307,7.501,0.213,3.977,NaN
0.402,5.229,0.48,4.457,NaN
0.604,2.088,0.878,3.414,NaN
1.062,0.651,1.18,2.189,NaN
1.63,0.291,1.468,1.272,NaN
NaN,NaN,2.053,0.56,NaN
NaN,NaN,2.603,0.061613,NaN
