m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.2495,5.612,0.012,2.5512,5.73
0.3115,4.3775,0.177,2.6088,NaN
0.4065,2.0744,0.35,2.4606,NaN
0.6065,0.53687,0.543,1.9338,NaN
1.6315,0.05,0.862,1.0644,NaN
NaN,NaN,1.229,0.41562,NaN
NaN,NaN,1.561,0.23875,NaN
NaN,NaN,2.095,0.105,NaN
