m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,1.426,0.015,0.727,2.64306
0.305,0.915,0.187,0.753,NaN
0.372,0.767,0.38,0.771,NaN
0.457,0.435,0.67,0.503,NaN
0.692,0.157,1.138,0.189,NaN
1.222,0.047,1.745,0.053,NaN
