m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.566,0.936,-0.017,1.597,14.2406
0.609,0.834,0.119,2.106,NaN
0.709,0.519,0.464,2.169,NaN
0.972,0.339,0.767,1.662,NaN
1.421,0.1,1.095,1.085,NaN
NaN,NaN,1.455,0.63,NaN
NaN,NaN,1.794,0.537,NaN
