m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.247,4.123,0.02,0.986,2.5396
0.305,2.738,0.27,1.104,NaN
0.372,2.375,0.495,1.099,NaN
0.457,1.526,0.67,1.026,NaN
0.789,0.513,1.14,0.679,NaN
1.389,0.135,1.89,0.236,NaN
NaN,NaN,2.345,0.123,NaN
NaN,NaN,3.185,0.053,NaN
