m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.566,0.774,-0.017,1.265,14.5873
0.609,0.691,0.119,1.679,NaN
0.709,0.401,0.464,1.801,NaN
0.972,0.267,0.767,1.325,NaN
1.421,0.076,1.095,0.874,NaN
NaN,NaN,1.455,0.487,NaN
NaN,NaN,1.794,0.326,NaN
