m,kW/m2,m,kW/m2,kW
r,Q(r),z,Q(z),Qb
0.619,0.662,-0.019,2.489,16.476
0.717,0.6,0.117,3.2,NaN
0.89,0.573,0.34,3.371,NaN
1.185,0.2474,0.616,2.712,NaN
NaN,NaN,0.932,1.743,NaN
NaN,NaN,1.314,1.069,NaN
NaN,NaN,1.794,0.65581,NaN
