Time, Height, T_lower, T_upper
0.000000, 1.862102, 22.400000, 36.429272
16.000000, 1.774493, 23.150000, 73.591293
31.000000, 1.705581, 23.800000, 113.901520
46.000000, 1.636984, 24.100000, 129.638784
61.000000, 1.583295, 24.600000, 134.767330
76.000000, 1.533177, 25.100000, 138.027579
91.000000, 1.476168, 25.600000, 140.053864
106.000000, 1.417620, 26.100000, 140.838889
121.000000, 1.369052, 27.000000, 141.237150
136.000000, 1.337831, 28.400000, 142.039083
151.000000, 1.304111, 29.300000, 143.412451
166.000000, 1.278135, 30.000000, 144.581521
181.000000, 1.263972, 30.800000, 146.402093
197.000000, 1.251807, 31.750000, 147.795553
212.000000, 1.234147, 32.500000, 147.710740
227.000000, 1.212060, 32.800000, 147.340499
242.000000, 1.193626, 33.500000, 147.365557
257.000000, 1.183448, 34.450000, 148.238001
272.000000, 1.180037, 35.050000, 149.350799
287.000000, 1.172815, 35.850000, 150.130466
302.000000, 1.167048, 36.900000, 150.979888
317.000000, 1.166810, 38.100000, 152.320685
332.000000, 1.163791, 39.150000, 153.691809
347.000000, 1.161624, 40.100000, 154.842394
363.000000, 1.153835, 40.750000, 153.757959
378.000000, 1.155713, 41.500000, 155.284548
393.000000, 1.159061, 42.450000, 158.736435
408.000000, 1.159261, 43.100000, 159.128581
423.000000, 1.161706, 43.900000, 159.218165
438.000000, 1.163378, 44.850000, 161.144195
453.000000, 1.167089, 45.700000, 163.445554
468.000000, 1.171581, 46.600000, 165.100928
483.000000, 1.175645, 47.250000, 166.637354
498.000000, 1.171814, 48.000000, 165.741200
513.000000, 1.172944, 48.950000, 165.697121
528.000000, 1.181758, 49.600000, 167.835156
544.000000, 1.184851, 50.250000, 168.376539
559.000000, 1.190001, 51.100000, 170.942236
574.000000, 1.191130, 51.600000, 172.412664
589.000000, 1.192416, 52.050000, 172.241352
604.000000, 1.203319, 52.650000, 174.229846
619.000000, 1.214434, 52.400000, 174.426014
634.000000, 1.199376, 49.500000, 172.955003
649.000000, 1.179460, 46.300000, 172.902809
664.000000, 1.172605, 44.800000, 172.874842
679.000000, 1.169480, 43.900000, 171.420453
694.000000, 1.176870, 43.050000, 169.724828
709.000000, 1.193026, 42.700000, 170.621386
725.000000, 1.204165, 42.850000, 172.731399
740.000000, 1.199571, 42.450000, 172.530238
755.000000, 1.193577, 41.750000, 171.353160
770.000000, 1.193696, 41.450000, 171.257317
785.000000, 1.192944, 41.350000, 170.757894
800.000000, 1.190399, 41.050000, 170.531627
815.000000, 1.190266, 41.200000, 172.611773
830.000000, 1.192665, 41.350000, 173.622485
845.000000, 1.189114, 40.800000, 172.972444
860.000000, 1.187651, 41.050000, 172.365616
875.000000, 1.188726, 41.600000, 172.960766
891.000000, 1.187117, 41.550000, 174.130909
906.000000, 1.200338, 41.450000, 174.872913
921.000000, 1.235421, 40.450000, 175.613665
936.000000, 1.254650, 39.000000, 176.327146
951.000000, 1.257973, 38.550000, 177.062924
966.000000, 1.256691, 37.700000, 176.469686
981.000000, 1.248617, 36.950000, 176.435829
996.000000, 1.249967, 36.750000, 176.337423
1011.000000, 1.249286, 36.550000, 175.561984
1026.000000, 1.243402, 36.500000, 173.861843
1041.000000, 1.235699, 36.450000, 172.179849
1056.000000, 1.240746, 36.600000, 173.351868
1072.000000, 1.253393, 36.700000, 174.603527
1087.000000, 1.248401, 36.650000, 174.494374
1102.000000, 1.243469, 36.500000, 175.146455
1117.000000, 1.255349, 36.550000, 174.994746
1132.000000, 1.256710, 36.650000, 173.490986
1147.000000, 1.254730, 36.950000, 174.309190
1162.000000, 1.255935, 37.050000, 175.448414
