Time, Height, T_lower, T_upper
0,1.89509,20.45,29.365731
15,1.807288,21.35,66.81523
30,1.729586,22.05,110.111273
45,1.673069,22.3,131.147939
60,1.616988,22.9,138.692631
75,1.558845,23.35,139.744898
90,1.49028,23.7,141.375442
105,1.424375,24.1,142.739744
121,1.376693,24.9,142.429393
136,1.340181,25.95,143.020451
151,1.308388,26.7,144.721593
166,1.287453,27.8,144.904899
181,1.271384,28.75,144.81248
196,1.248018,29.2,146.215205
211,1.227955,30.05,147.081144
226,1.208052,30.85,146.886084
241,1.190688,31.3,147.737624
256,1.17674,31.75,148.315589
271,1.165991,32.5,148.639266
286,1.155814,33.6,148.831476
302,1.154679,33.75,148.247872
317,1.18102,33.55,146.955018
332,1.223064,33.15,146.345247
347,1.259792,32.05,146.406161
362,1.280596,31.45,147.641811
377,1.285978,31.1,147.252631
392,1.294112,30.8,146.083331
407,1.30986,30.85,147.092503
422,1.324705,31.25,148.72051
437,1.3346,31.45,149.929834
452,1.330825,31.2,149.339024
468,1.324743,31.25,148.727654
483,1.328944,31.2,150.070613
498,1.337974,31.05,152.314173
513,1.333845,31.25,152.084259
528,1.33274,31.45,151.001884
543,1.333867,31.7,150.73988
558,1.328018,31.75,151.346485
573,1.334632,31.85,154.142292
588,1.340339,32.1,155.571355
603,1.334876,32.15,154.525125
618,1.339563,32.15,154.209937
633,1.352113,31.65,153.140468
649,1.350795,30.85,152.972657
664,1.360492,30.8,154.629593
679,1.369514,30.65,155.950404
694,1.369757,30.35,156.939252
709,1.362913,30,155.191362
724,1.358532,29.7,153.850061
739,1.359003,29.6,154.06398
754,1.35247,29.4,154.338462
769,1.350339,29.4,155.349559
784,1.348282,29.4,155.36381
799,1.343263,29.4,153.826132
815,1.35028,29.75,154.577161
830,1.355588,30.1,155.232565
845,1.347517,30.05,153.870056
860,1.340193,29.95,153.449605
875,1.34727,30.1,155.077307
890,1.34983,30.2,157.093027
905,1.340647,29.75,142.735863
920,1.315756,29.35,113.893681
935,1.278803,28.95,93.681317
950,1.258754,28.3,83.675851
965,1.258061,28.25,77.312371
980,1.268116,28.45,72.72387
996,1.269524,28.25,69.290802
1011,1.247272,27.6,66.167508
1026,1.23658,27.3,63.658508
1041,1.246537,27.3,61.882847
1056,1.248358,27.3,60.43166
1071,1.241787,27.1,58.895279
1086,1.226094,26.9,57.524111
1101,1.231835,26.95,56.656463
1116,1.240858,26.9,55.7341
1131,1.239055,26.95,54.856476
1146,1.238595,27,54.003814
1161,1.25447,27.15,53.477261
1177,1.249822,27.1,52.968763
1192,1.224833,26.75,52.081103
1207,1.261907,26.5,50.892142
1222,1.369044,26.35,49.522599
1237,1.423478,25.8,48.230784
1252,1.431584,25.1,47.299815
1267,1.479404,24.6,46.917804
1282,1.546583,24.4,46.868468
1297,1.569188,24.25,46.2668
1312,1.612364,24.4,45.731922
1327,1.645944,24.4,44.99047
1343,1.655976,24.15,43.6774
1358,1.680789,24,42.417071
1373,1.6925,23.85,42.135698
1388,1.699304,23.8,41.865594
1403,1.73181,24,41.439584
1418,1.763563,24.05,41.280448
1433,1.766472,24,40.904703
1448,1.710918,23.75,39.402094
1463,1.685414,23.55,38.828881
1478,1.725697,23.8,39.379054
1493,1.741492,23.95,39.154567
1508,1.736942,23.85,38.62974
1524,1.720907,23.7,38.045887
1539,1.730015,23.75,38.105278
1554,1.732907,23.75,38.153122
1569,1.733867,23.7,37.772515
1584,1.746003,23.65,37.288802
1599,1.773066,23.7,37.475581
1614,1.755254,23.65,37.194343
1629,1.761885,23.65,37.037895
1644,1.764077,23.7,36.366135
1659,1.798738,24.2,32.018696
1674,2.070764,24.9,28.056024
1690,2.11973,25.05,27.472627
1705,2.056462,25.1,27.71699
1720,1.971894,25.1,27.81099
1735,2.017256,25,28.003871
1750,2.171031,25.1,27.948438
1765,2.324851,25.25,28
1780,2.330213,25.2,27.95
1795,2.316593,25.05,27.05
1810,2.398946,25.1,26.6
1825,2.397331,25.2,27.15
1840,2.393986,25.2,27.35
1855,2.396207,25.05,26.8
1871,2.399999,25,26.5
1886,2.367761,25,26.35
1901,2.396059,24.8,26.45
1916,2.399943,24.8,26.35
1931,2.299049,24.95,26.1
1946,2.107388,24.95,25.760973
1961,1.86392,24.9,25.283565
