Time, Height, T_lower, T_upper
0.000000, 4.263752, 17.900900, 18.943093
14.000000, 4.338524, 18.468700, 25.931503
28.000000, 4.041241, 19.671000, 38.433369
41.000000, 3.798159, 21.507900, 50.586282
55.000000, 3.671420, 23.745500, 59.029776
69.000000, 3.588853, 26.116700, 65.123467
83.000000, 3.483784, 28.521300, 70.088812
96.000000, 3.380281, 30.925800, 74.609306
110.000000, 3.288822, 33.029700, 78.683074
124.000000, 3.237969, 34.933500, 82.180060
138.000000, 3.210067, 36.736800, 84.864517
151.000000, 3.195660, 38.573400, 87.619235
165.000000, 3.206699, 40.543800, 90.500633
179.000000, 3.197142, 42.213600, 92.743052
193.000000, 3.162597, 43.649700, 94.410788
206.000000, 3.143262, 45.085900, 95.737964
220.000000, 3.124276, 46.288000, 96.829791
234.000000, 3.084493, 47.156100, 97.589403
248.000000, 3.047487, 47.857100, 98.206873
261.000000, 3.017479, 48.458000, 99.317346
275.000000, 2.999643, 49.393000, 100.756235
289.000000, 2.990302, 50.494800, 101.993459
303.000000, 2.986222, 51.396000, 102.981211
316.000000, 2.966775, 52.230300, 103.691125
330.000000, 2.948566, 53.064700, 104.247690
344.000000, 2.948750, 53.932900, 105.026675
358.000000, 2.945491, 54.800800, 105.661315
371.000000, 2.943289, 55.568700, 106.307467
385.000000, 2.935941, 56.436800, 107.064417
399.000000, 2.932084, 57.137700, 107.674240
413.000000, 2.952027, 57.871900, 109.043583
426.000000, 2.965663, 58.773300, 109.934533
440.000000, 2.986984, 59.741200, 110.592442
454.000000, 3.004345, 60.542000, 111.406641
468.000000, 3.013414, 61.042700, 112.505940
481.000000, 3.010642, 61.743800, 113.431710
495.000000, 3.010360, 62.645200, 114.028709
509.000000, 3.004229, 63.246000, 114.266753
523.000000, 3.006923, 63.546200, 114.888844
536.000000, 3.025695, 64.113100, 115.730570
550.000000, 3.036417, 64.880600, 116.449579
564.000000, 3.047721, 65.781500, 117.209785
578.000000, 3.048232, 66.448500, 117.850430
591.000000, 3.071283, 67.149000, 118.808794
605.000000, 3.027070, 66.517200, 118.492056
619.000000, 2.911654, 64.452200, 117.058899
633.000000, 2.851089, 63.186700, 116.625066
646.000000, 2.866779, 63.153600, 117.184919
660.000000, 2.878198, 63.053400, 117.497608
674.000000, 2.868332, 62.853500, 117.530444
688.000000, 2.850853, 62.920600, 117.687621
701.000000, 2.849303, 63.387900, 118.071603
715.000000, 2.848116, 63.588100, 118.330506
729.000000, 2.849663, 63.587900, 118.764189
743.000000, 2.837790, 63.487800, 118.750400
756.000000, 2.833180, 63.588300, 119.008563
770.000000, 2.815302, 63.788700, 119.115751
784.000000, 2.787481, 63.821900, 118.696334
798.000000, 2.762815, 63.521200, 118.477453
811.000000, 2.767077, 63.487900, 118.930567
825.000000, 2.804558, 63.988900, 119.844829
839.000000, 2.818786, 64.389400, 120.311212
853.000000, 2.817356, 64.523100, 120.641326
866.000000, 2.830027, 64.957100, 121.228809
880.000000, 2.821395, 65.258000, 121.553547
894.000000, 2.801453, 65.325400, 121.766103
908.000000, 2.821721, 65.425300, 122.136034
921.000000, 2.849677, 65.258200, 122.438358
935.000000, 2.854490, 65.058000, 122.558420
949.000000, 2.875331, 65.258600, 122.939871
963.000000, 2.905268, 65.425400, 123.281587
976.000000, 2.919495, 65.425400, 123.358619
990.000000, 2.928349, 65.525700, 123.652443
