Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
7720.,  75.0, 150.8,  55.3
7730.,  74.4, 148.6,  55.1
7740.,  73.6, 146.2,  54.7
7750.,  72.8, 144.1,  54.4
7760.,  72.0, 142.4,  54.1
7770.,  71.1, 141.0,  53.7
7780.,  70.4, 139.4,  53.4
7790.,  69.8, 138.0,  53.1
7800.,  69.4, 136.3,  52.7
7810.,  69.0, 135.0,  52.3
7820.,  68.6, 133.4,  51.8
7830.,  68.2, 132.2,  51.5
7840.,  67.9, 131.4,  51.0
7850.,  67.7, 130.8,  50.5
7860.,  67.3, 129.7,  50.2
7870.,  66.9, 128.4,  50.0
7880.,  66.6, 127.1,  49.6
7890.,  66.4, 126.2,  49.3
7900.,  66.1, 125.3,  49.2
7910.,  65.5, 123.8,  49.0
7920.,  65.2, 122.6,  48.9
7930.,  64.8, 122.0,  48.8
7940.,  64.4, 121.8,  48.6
7950.,  64.0, 121.3,  48.4
7960.,  63.4, 120.1,  48.4
7970.,  62.7, 118.7,  48.5
7980.,  62.3, 117.8,  48.5
7990.,  62.2, 116.7,  48.4
8000.,  62.0, 115.6,  48.2
8010.,  61.8, 114.0,  47.9
8020.,  61.7, 112.2,  47.6
8030.,  61.4, 110.4,  47.4
8040.,  60.9, 108.7,  47.3
8050.,  60.4, 106.9,  47.1
8060.,  60.0, 105.2,  46.8
8070.,  59.8, 103.6,  46.6
8080.,  59.8, 102.1,  46.4
8090.,  59.7, 100.8,  46.1
8100.,  59.5,  99.5,  45.9
8110.,  59.1,  98.2,  45.7
8120.,  58.8,  97.3,  45.6
8130.,  58.6,  96.7,  45.5
8140.,  58.2,  95.8,  45.4
8150.,  57.9,  94.9,  45.2
8160.,  57.6,  94.1,  44.9
8170.,  57.1,  93.2,  44.8
8180.,  56.5,  91.9,  44.7
8190.,  55.8,  90.5,  44.6
8200.,  54.9,  89.2,  44.5
8210.,  54.1,  88.0,  44.3
8220.,  53.6,  86.8,  44.2
8230.,  53.1,  85.5,  44.2
8240.,  52.5,  84.4,  44.1
8250.,  51.6,  82.9,  43.8
8260.,  50.8,  81.8,  43.5
8270.,  50.3,  81.0,  43.3
8280.,  50.1,  80.2,  43.0
8290.,  49.9,  79.3,  42.7
8300.,  49.7,  78.4,  42.5
8310.,  49.6,  77.6,  42.2
8320.,  49.5,  76.8,  42.1
8330.,  49.5,  76.0,  42.0
8340.,  49.4,  75.3,  41.9
8350.,  48.9,  74.0,  41.2
8360.,  45.6,  68.3,  38.1
8370.,  41.5,  61.9,  34.6
8380.,  37.3,  55.5,  31.2
8390.,  33.0,  48.9,  27.7
8400.,  28.8,  42.5,  24.3
8410.,  25.9,  33.6,  61.1
8420., 122.9, 103.7, 140.3
8430., 122.2, 103.4, 140.5
8440., 121.6, 103.0, 140.6
8450., 121.0, 102.7, 140.8
8460., 120.6, 102.4, 141.0
8470., 120.3, 102.1, 112.2
