Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
1950., 324.8, 362.6, 435.5
1960., 325.0, 362.6, 436.0
1970., 324.5, 361.8, 435.2
1980., 324.1, 361.7, 435.3
1990., 325.1, 362.0, 435.0
2000., 324.2, 361.2, 433.9
2010., 321.3, 358.7, 430.8
2020., 320.0, 357.4, 430.2
2030., 319.6, 357.2, 431.3
2040., 318.9, 356.8, 430.5
2050., 318.7, 356.8, 431.5
2060., 320.1, 358.4, 434.0
2070., 320.6, 359.0, 434.6
2080., 320.7, 359.0, 433.5
2090., 320.8, 359.2, 433.7
2100., 322.2, 361.4, 435.5
2110., 322.3, 362.5, 436.2
2120., 322.7, 363.0, 436.1
2130., 324.9, 365.0, 438.4
2140., 325.9, 366.6, 440.7
2150., 326.1, 367.2, 440.5
2160., 326.7, 368.2, 442.3
2170., 327.7, 369.5, 443.7
2180., 327.4, 369.1, 442.3
2190., 327.6, 369.3, 442.1
2200., 328.4, 370.6, 444.4
2210., 329.7, 372.1, 446.7
2220., 330.0, 372.0, 447.0
2230., 331.0, 372.8, 447.7
2240., 330.3, 371.8, 445.9
2250., 329.2, 371.0, 446.2
2260., 329.6, 370.8, 445.8
2270., 329.3, 369.8, 445.2
2280., 330.0, 370.5, 446.0
2290., 329.7, 369.9, 445.6
2300., 329.3, 369.2, 445.7
2310., 329.0, 369.2, 446.2
2320., 328.3, 368.5, 445.5
2330., 326.6, 367.4, 444.7
2340., 325.0, 366.3, 443.6
2350., 323.7, 364.6, 440.9
2360., 324.2, 364.8, 441.5
2370., 323.9, 364.8, 440.2
2380., 324.9, 366.0, 440.4
2390., 326.7, 367.6, 441.9
2400., 326.7, 367.6, 442.1
2410., 325.4, 366.6, 440.7
2420., 326.1, 367.8, 442.2
2430., 326.0, 367.4, 442.1
2440., 325.8, 367.0, 441.3
2450., 326.3, 366.7, 439.7
2460., 326.5, 366.1, 438.4
2470., 326.2, 366.3, 440.7
2480., 325.5, 366.3, 441.5
2490., 325.4, 366.2, 442.0
2500., 323.1, 364.1, 439.9
2510., 322.7, 364.0, 439.4
2520., 322.3, 363.3, 437.1
2530., 323.3, 363.8, 437.1
2540., 322.9, 363.3, 435.4
2550., 322.5, 362.4, 433.2
2560., 321.4, 360.8, 431.4
2570., 321.4, 360.6, 431.9
2580., 321.8, 361.1, 434.0
2590., 321.9, 360.1, 431.5
2600., 318.2, 352.7, 417.1
2610., 311.5, 341.2, 396.3
2620., 304.4, 329.4, 377.1
2630., 295.7, 315.1, 355.2
2640., 287.7, 301.6, 339.7
2650., 279.9, 289.4, 333.5
2660., 272.6, 278.7, 333.8
2670., 265.6, 271.4, 336.7
2680., 259.0, 269.3, 340.0
2690., 251.5, 268.3, 342.7
2700., 243.4, 268.2, 345.3
2710., 238.3, 267.1, 352.0
2720., 238.0, 265.2, 355.5
2730., 237.9, 265.1, 355.6
2740., 238.3, 265.6, 357.5
2750., 238.4, 265.8, 358.1
2760., 238.0, 265.3, 356.9
2770., 238.0, 265.3, 356.7
2780., 238.2, 265.4, 356.2
2790., 238.1, 265.5, 356.6
2800., 238.0, 266.2, 357.7
2810., 237.6, 265.3, 357.4
2820., 237.4, 265.3, 357.6
2830., 237.2, 265.8, 358.9
2840., 237.5, 266.0, 359.1
2850., 237.9, 265.9, 358.4
2860., 238.7, 267.2, 359.0
2870., 238.9, 267.4, 360.6
2880., 239.1, 268.1, 363.0
2890., 239.3, 268.6, 364.3
2900., 239.6, 269.5, 367.6
2910., 239.8, 269.9, 368.9
2920., 239.9, 269.9, 369.1
2930., 239.4, 269.7, 369.0
2940., 239.4, 269.4, 368.5
2950., 239.0, 267.7, 365.7
2960., 238.8, 267.6, 365.0
2970., 239.2, 268.6, 367.0
2980., 239.0, 269.5, 369.3
2990., 239.0, 270.4, 368.7
3000., 238.7, 269.8, 367.7
3010., 238.5, 269.1, 367.4
3020., 238.5, 269.3, 367.2
3030., 238.7, 269.9, 368.6
3040., 238.8, 270.5, 370.8
3050., 239.3, 271.5, 373.0
3060., 239.5, 272.1, 373.6
3070., 239.5, 273.4, 376.2
3080., 239.4, 273.8, 377.5
3090., 238.9, 273.8, 378.0
3100., 238.6, 273.4, 376.5
3110., 238.1, 272.4, 374.3
3120., 237.5, 271.7, 373.2
3130., 237.6, 272.5, 373.7
3140., 237.5, 272.6, 372.5
3150., 237.8, 271.9, 370.2
3160., 238.1, 271.8, 368.2
3170., 238.6, 272.6, 368.9
3180., 239.4, 273.8, 370.1
3190., 239.7, 273.3, 370.0
3200., 239.7, 272.0, 369.1
3210., 239.2, 270.6, 367.1
3220., 239.1, 270.0, 366.1
3230., 239.3, 270.3, 367.2
3240., 240.2, 271.6, 368.5
3250., 240.9, 272.8, 369.3
3260., 240.4, 272.0, 368.7
3270., 239.5, 271.8, 366.8
3280., 238.7, 271.4, 367.3
3290., 238.1, 270.9, 366.8
3300., 237.2, 269.7, 366.1
3310., 236.6, 268.8, 365.5
3320., 236.6, 269.8, 365.9
3330., 236.6, 269.9, 365.1
3340., 236.7, 269.9, 364.8
3350., 236.6, 270.3, 365.5
3360., 236.2, 270.2, 366.2
3370., 235.2, 268.9, 364.2
3380., 235.6, 269.0, 364.7
3390., 236.4, 270.3, 368.4
3400., 237.0, 271.6, 370.5
3410., 237.5, 272.8, 372.0
3420., 237.4, 272.4, 372.0
3430., 237.9, 273.3, 373.0
3440., 237.9, 273.5, 371.6
3450., 238.1, 273.7, 372.2
3460., 238.3, 274.2, 373.2
3470., 238.0, 273.7, 372.7
3480., 238.0, 273.1, 371.4
3490., 239.0, 273.6, 373.0
3500., 239.1, 274.2, 374.9
3510., 237.9, 273.1, 373.9
3520., 236.5, 270.9, 372.3
3530., 234.7, 268.9, 371.5
3540., 233.4, 267.8, 370.1
3550., 232.1, 266.8, 367.6
3560., 230.9, 266.5, 368.4
3570., 230.0, 266.2, 368.8
3580., 228.2, 264.0, 367.2
3590., 227.9, 262.8, 366.5
3600., 228.4, 262.3, 366.7
3610., 228.1, 261.4, 366.1
3620., 227.4, 260.0, 364.1
3630., 226.6, 259.2, 361.3
3640., 226.2, 259.5, 360.6
3650., 226.2, 259.6, 359.4
3660., 226.4, 260.2, 359.8
3670., 226.8, 261.0, 361.1
3680., 227.0, 260.6, 360.6
3690., 226.4, 260.0, 358.9
3700., 226.5, 261.4, 359.7
3710., 226.1, 261.9, 360.6
3720., 225.9, 262.1, 361.4
3730., 225.4, 261.0, 359.5
3740., 225.0, 259.7, 357.5
3750., 225.6, 259.6, 358.5
3760., 225.9, 259.0, 357.7
3770., 226.1, 258.5, 357.3
3780., 226.5, 259.2, 358.7
3790., 226.4, 258.7, 359.4
3800., 225.7, 258.1, 360.4
3810., 226.3, 258.5, 362.9
3820., 226.4, 258.0, 363.3
3830., 225.8, 257.4, 361.3
3840., 224.5, 256.5, 359.0
3850., 224.5, 256.7, 360.7
3860., 224.8, 257.4, 362.8
3870., 224.4, 257.0, 362.4
3880., 224.3, 256.5, 362.4
3890., 224.1, 256.3, 363.0
3900., 223.5, 255.4, 360.5
3910., 223.3, 255.5, 359.8
3920., 223.2, 255.1, 358.0
3930., 223.0, 254.8, 356.6
3940., 223.3, 255.4, 355.9
3950., 223.6, 255.8, 356.9
3960., 224.3, 256.5, 358.2
3970., 224.3, 256.1, 355.8
3980., 224.5, 256.5, 355.2
3990., 224.9, 257.2, 355.9
4000., 224.9, 257.5, 356.4
4010., 224.7, 257.4, 355.9
4020., 224.6, 257.3, 356.1
4030., 224.9, 257.3, 355.8
4040., 225.2, 257.2, 355.4
4050., 225.2, 256.3, 354.1
4060., 225.4, 255.6, 354.0
4070., 225.6, 255.2, 352.8
4080., 225.6, 254.9, 351.9
4090., 225.4, 255.1, 351.4
4100., 225.1, 254.8, 352.9
4110., 224.7, 255.0, 354.3
4120., 224.9, 256.0, 355.2
4130., 225.7, 257.0, 356.3
4140., 225.7, 257.0, 356.5
4150., 225.6, 257.1, 357.1
4160., 225.5, 257.9, 357.1
4170., 225.8, 259.0, 358.4
4180., 225.5, 258.9, 357.5
4190., 226.1, 259.4, 358.2
4200., 226.1, 259.8, 359.0
4210., 226.2, 260.9, 361.3
4220., 226.1, 260.8, 360.8
4230., 225.8, 259.6, 358.2
4240., 225.9, 258.9, 357.2
4250., 225.7, 258.1, 357.3
4260., 226.1, 259.4, 357.9
4270., 226.7, 260.9, 359.0
4280., 228.0, 263.4, 360.5
4290., 228.2, 263.1, 360.2
4300., 228.5, 261.9, 361.5
4310., 228.9, 261.5, 363.0
4320., 229.2, 261.4, 363.9
4330., 230.2, 261.5, 365.4
4340., 231.4, 262.4, 366.5
4350., 232.1, 263.0, 366.6
4360., 231.6, 263.0, 366.4
4370., 231.4, 262.8, 365.3
4380., 230.7, 261.2, 362.7
4390., 230.1, 259.7, 360.8
4400., 228.9, 258.1, 359.4
4410., 227.5, 257.1, 357.9
4420., 226.6, 256.5, 355.5
4430., 225.2, 254.4, 351.3
4440., 224.1, 253.0, 347.8
4450., 222.6, 252.2, 341.8
4460., 221.6, 251.8, 337.9
4470., 220.8, 251.6, 335.4
4480., 220.4, 250.9, 333.2
4490., 219.4, 250.6, 332.2
4500., 219.5, 251.1, 332.9
4510., 219.2, 250.9, 331.9
4520., 218.5, 251.0, 332.1
4530., 219.0, 252.2, 334.6
4540., 219.2, 252.2, 336.4
4550., 219.2, 252.3, 336.5
4560., 219.2, 252.9, 335.7
4570., 219.5, 252.9, 336.0
4580., 219.9, 253.1, 336.1
4590., 220.5, 253.5, 337.3
4600., 220.9, 253.6, 338.9
4610., 220.8, 253.5, 339.2
4620., 220.2, 252.8, 338.4
4630., 219.8, 252.9, 338.8
4640., 220.6, 254.1, 341.7
4650., 220.6, 253.5, 341.5
4660., 220.7, 253.7, 341.2
4670., 220.7, 254.4, 341.5
4680., 220.9, 254.5, 341.6
4690., 220.3, 253.8, 340.3
4700., 219.9, 253.1, 340.7
4710., 219.2, 252.2, 341.0
4720., 219.5, 252.7, 340.2
4730., 220.0, 253.0, 339.9
4740., 220.4, 253.2, 340.2
4750., 220.0, 252.9, 339.0
4760., 219.0, 251.4, 336.1
4770., 219.1, 251.2, 334.8
4780., 219.1, 250.8, 333.0
4790., 218.9, 250.3, 332.7
4800., 218.9, 250.7, 335.4
4810., 219.1, 251.2, 338.1
4820., 218.9, 250.8, 336.3
4830., 219.2, 251.4, 336.1
4840., 219.2, 251.1, 336.2
4850., 218.8, 250.6, 335.8
4860., 219.1, 251.1, 336.9
4870., 219.6, 252.0, 338.5
4880., 220.6, 253.3, 340.2
4890., 221.2, 254.0, 341.9
4900., 221.9, 255.4, 346.1
4910., 221.5, 254.3, 344.2
4920., 221.0, 253.7, 342.3
4930., 220.8, 253.8, 342.3
4940., 220.8, 254.1, 343.8
4950., 220.6, 254.0, 342.7
4960., 220.2, 254.0, 342.6
4970., 220.3, 254.9, 343.5
4980., 220.0, 254.2, 340.8
4990., 220.4, 255.1, 340.7
5000., 220.4, 254.8, 341.0
5010., 219.5, 253.5, 339.2
5020., 219.2, 253.5, 339.7
5030., 220.1, 255.1, 343.6
5040., 220.8, 255.2, 345.0
5050., 221.4, 255.0, 344.4
5060., 222.4, 256.1, 345.3
5070., 222.9, 256.9, 346.7
5080., 223.3, 257.4, 348.0
5090., 224.0, 257.8, 350.6
5100., 224.6, 258.6, 353.5
5110., 224.5, 258.5, 354.6
5120., 224.8, 258.9, 354.6
5130., 225.4, 260.5, 358.0
5140., 225.4, 260.4, 357.4
5150., 224.9, 259.4, 354.2
5160., 225.0, 259.8, 353.9
5170., 224.7, 260.1, 354.5
5180., 224.5, 259.3, 352.4
5190., 224.1, 258.3, 350.3
5200., 224.2, 258.3, 349.7
5210., 223.8, 258.2, 347.6
5220., 223.4, 257.8, 346.5
5230., 223.6, 257.7, 346.9
5240., 223.5, 257.3, 347.2
5250., 223.6, 257.0, 346.0
5260., 223.5, 256.1, 342.9
5270., 222.8, 255.6, 342.9
5280., 222.6, 256.2, 344.6
5290., 222.6, 256.7, 345.9
5300., 222.2, 256.9, 346.5
5310., 221.7, 256.5, 346.3
5320., 220.7, 254.9, 344.0
5330., 219.4, 252.5, 341.3
5340., 217.8, 250.3, 338.3
5350., 216.2, 248.4, 334.0
5360., 215.1, 248.2, 333.1
5370., 214.5, 247.9, 333.3
5380., 213.1, 247.4, 334.7
5390., 212.5, 246.5, 333.2
5400., 211.0, 243.2, 327.8
5410., 209.0, 240.0, 323.2
5420., 207.6, 238.1, 320.5
5430., 207.3, 238.4, 322.2
5440., 207.0, 238.8, 324.0
5450., 206.7, 239.1, 324.2
5460., 207.1, 240.8, 324.8
5470., 207.5, 242.2, 327.9
5480., 207.8, 241.6, 326.4
5490., 207.5, 239.9, 321.1
5500., 207.7, 239.2, 319.3
5510., 208.1, 239.8, 321.2
5520., 208.4, 240.9, 323.6
5530., 208.8, 242.3, 325.2
5540., 209.0, 242.7, 326.2
5550., 209.0, 241.7, 325.3
5560., 208.8, 241.3, 324.0
5570., 209.5, 242.1, 323.9
5580., 209.8, 241.6, 323.9
5590., 209.9, 241.7, 326.1
5600., 209.5, 241.9, 328.5
5610., 209.5, 242.4, 331.5
5620., 208.9, 242.4, 332.0
5630., 208.8, 242.7, 332.2
5640., 209.5, 243.6, 331.7
5650., 209.7, 243.4, 329.5
5660., 210.1, 243.2, 327.5
5670., 209.9, 243.8, 326.4
5680., 210.0, 244.4, 325.3
5690., 209.4, 243.4, 325.9
5700., 209.3, 243.4, 326.5
5710., 209.0, 242.5, 323.5
5720., 209.1, 242.0, 323.6
5730., 208.8, 241.2, 322.6
5740., 209.0, 241.2, 322.4
5750., 209.2, 241.6, 322.0
5760., 209.5, 242.3, 321.7
5770., 209.5, 242.2, 321.7
5780., 208.7, 241.0, 320.2
5790., 208.5, 240.7, 319.7
5800., 209.3, 241.9, 322.4
5810., 209.8, 242.8, 322.5
5820., 209.7, 242.8, 322.8
5830., 209.4, 242.7, 322.8
5840., 209.2, 242.9, 323.4
5850., 209.3, 243.5, 324.4
5860., 209.4, 243.7, 325.7
5870., 209.1, 242.8, 325.3
5880., 207.9, 240.4, 322.3
5890., 207.8, 240.3, 321.7
5900., 208.0, 240.7, 322.2
5910., 207.6, 240.3, 322.4
5920., 206.4, 238.5, 321.2
5930., 206.4, 238.8, 322.3
5940., 206.9, 239.9, 325.0
5950., 207.6, 240.6, 326.9
5960., 207.5, 240.6, 327.0
5970., 207.3, 239.8, 324.5
5980., 207.4, 239.4, 322.7
5990., 207.4, 239.2, 322.7
6000., 208.3, 240.2, 324.7
6010., 208.8, 239.8, 324.7
6020., 208.9, 240.5, 326.1
6030., 208.9, 241.7, 329.3
6040., 209.0, 242.9, 332.3
6050., 208.8, 242.3, 333.3
6060., 208.1, 241.0, 331.4
6070., 207.7, 240.2, 329.7
6080., 207.9, 240.5, 330.7
6090., 208.4, 241.5, 332.3
6100., 207.5, 240.8, 330.9
6110., 206.8, 239.7, 330.7
6120., 205.9, 238.4, 328.9
6130., 205.2, 238.0, 329.3
6140., 205.7, 238.9, 332.4
6150., 206.7, 239.3, 333.3
6160., 207.1, 238.6, 330.4
6170., 206.7, 237.5, 326.9
6180., 206.9, 237.0, 325.7
6190., 206.6, 235.6, 324.4
6200., 205.3, 233.4, 320.6
6210., 204.3, 232.5, 318.7
6220., 204.7, 233.5, 320.3
6230., 204.5, 233.8, 320.6
6240., 204.8, 235.0, 322.0
6250., 205.6, 236.8, 324.5
6260., 205.3, 236.1, 321.9
6270., 204.3, 234.6, 318.8
6280., 204.0, 234.8, 318.9
6290., 204.5, 235.6, 319.1
6300., 204.1, 235.5, 318.3
6310., 204.3, 236.8, 319.2
6320., 205.3, 239.0, 321.6
6330., 205.1, 237.7, 319.9
6340., 204.4, 235.8, 316.8
6350., 204.6, 236.1, 315.7
6360., 205.1, 236.3, 315.5
6370., 204.5, 234.8, 312.2
6380., 204.1, 233.5, 311.2
6390., 203.7, 232.8, 309.5
6400., 202.7, 231.5, 306.5
6410., 202.1, 231.1, 305.9
6420., 202.0, 231.2, 306.3
6430., 201.5, 229.9, 304.3
6440., 200.7, 227.9, 301.6
6450., 201.3, 229.3, 304.9
6460., 202.5, 231.7, 308.7
6470., 202.7, 232.1, 310.6
6480., 202.5, 232.0, 310.9
6490., 202.7, 232.4, 312.2
6500., 203.3, 233.8, 312.5
6510., 203.7, 234.9, 312.9
6520., 204.6, 236.1, 315.6
6530., 204.7, 235.4, 314.6
6540., 204.6, 234.9, 313.8
6550., 204.9, 235.9, 315.9
6560., 204.6, 236.1, 317.2
6570., 204.8, 236.0, 317.0
6580., 204.2, 235.1, 315.7
6590., 203.8, 235.2, 314.6
6600., 203.4, 234.8, 314.6
6610., 203.5, 234.8, 314.8
6620., 203.3, 234.5, 314.4
6630., 203.2, 234.0, 313.3
6640., 202.6, 232.7, 311.5
6650., 202.3, 232.7, 312.9
6660., 202.1, 232.8, 313.9
6670., 201.7, 232.3, 312.6
6680., 201.7, 232.7, 312.2
6690., 202.0, 233.3, 313.0
6700., 202.2, 233.4, 313.1
6710., 202.5, 232.9, 313.4
6720., 202.5, 232.5, 312.8
6730., 202.1, 231.9, 312.6
6740., 202.7, 232.3, 313.7
6750., 202.4, 231.7, 313.8
6760., 202.4, 232.2, 314.8
6770., 202.7, 233.3, 315.9
6780., 203.9, 235.7, 317.4
6790., 204.5, 237.0, 317.6
6800., 205.2, 237.9, 319.0
6810., 204.9, 236.9, 316.3
6820., 204.1, 236.1, 313.2
6830., 203.9, 235.7, 311.0
6840., 204.1, 236.3, 312.3
6850., 204.3, 237.0, 311.9
6860., 203.7, 236.4, 310.4
6870., 203.7, 236.8, 311.0
6880., 203.5, 236.4, 310.4
6890., 203.7, 236.1, 309.2
6900., 203.2, 234.8, 308.5
6910., 203.1, 234.0, 309.5
6920., 203.0, 233.4, 309.5
6930., 203.5, 234.0, 312.9
6940., 204.5, 235.2, 316.0
6950., 205.0, 235.8, 317.9
6960., 204.8, 235.9, 317.8
6970., 204.3, 235.0, 316.9
6980., 203.8, 234.1, 315.5
6990., 203.8, 233.7, 314.9
7000., 205.0, 235.2, 317.1
7010., 205.3, 235.6, 317.6
7020., 205.0, 235.0, 316.6
7030., 205.3, 236.2, 317.3
7040., 205.5, 236.7, 317.6
7050., 205.8, 237.0, 316.8
7060., 205.5, 235.7, 314.4
7070., 204.5, 234.2, 312.7
7080., 204.7, 234.3, 312.6
7090., 205.6, 235.7, 314.2
7100., 206.1, 236.4, 314.3
7110., 205.2, 233.2, 306.6
7120., 205.7, 227.4, 293.6
7130., 210.1, 222.3, 279.9
7140., 225.5, 236.3, 270.9
7150., 240.8, 258.8, 299.1
7160., 254.8, 281.4, 337.7
7170., 266.3, 301.4, 374.2
7180., 280.7, 325.6, 415.1
7190., 295.2, 350.6, 457.0
7200., 310.2, 375.1, 498.1
7210., 325.8, 399.9, 540.3
7220., 342.0, 425.8, 584.4
7230., 354.5, 444.9, 616.0
7240., 356.3, 448.4, 621.2
7250., 357.4, 450.3, 623.5
7260., 358.0, 452.4, 626.9
7270., 359.1, 454.1, 630.4
7280., 359.8, 455.0, 633.6
7290., 364.4, 460.5, 639.1
7300., 368.3, 464.2, 643.2
7310., 372.1, 466.3, 646.8
7320., 374.5, 468.6, 649.8
7330., 377.5, 470.7, 652.2
7340., 379.5, 471.4, 654.0
7350., 379.3, 470.3, 654.3
7360., 380.9, 470.8, 655.7
7370., 381.4, 472.1, 657.2
7380., 380.3, 472.9, 658.9
7390., 380.0, 474.9, 661.0
7400., 381.4, 478.0, 663.9
7410., 381.8, 478.5, 664.7
7420., 380.9, 478.6, 664.2
7430., 379.7, 478.7, 663.5
7440., 380.0, 479.6, 665.2
7450., 377.4, 480.5, 666.2
7460., 375.6, 481.5, 667.0
7470., 376.0, 483.2, 668.9
7480., 378.2, 486.1, 672.3
7490., 381.3, 490.0, 677.8
7500., 385.1, 492.9, 680.9
7510., 387.4, 493.4, 680.3
7520., 387.9, 493.7, 680.0
7530., 386.2, 492.9, 681.0
7540., 385.3, 490.6, 681.8
7550., 385.1, 490.3, 682.2
7560., 387.7, 493.8, 685.4
7570., 392.0, 497.8, 689.9
7580., 394.8, 500.2, 692.0
7590., 396.3, 502.0, 694.5
7600., 396.4, 503.1, 696.9
7610., 395.4, 503.8, 696.6
7620., 394.9, 504.7, 697.4
7630., 396.1, 507.2, 701.3
7640., 398.4, 510.0, 704.9
7650., 401.8, 514.1, 706.1
7660., 404.0, 518.7, 708.1
7670., 405.8, 521.2, 711.9
7680., 404.7, 519.6, 711.1
7690., 402.8, 517.3, 709.1
7700., 401.8, 517.2, 708.7
7710., 401.9, 518.6, 709.2
7720., 399.2, 516.3, 704.8
