Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
1500., 214.4, 234.0, 310.2
1510., 214.1, 234.5, 310.6
1520., 214.5, 235.2, 311.3
1530., 214.8, 236.1, 311.5
1540., 214.8, 236.4, 310.7
1550., 214.5, 236.5, 309.8
1560., 214.8, 237.0, 311.5
1570., 214.1, 235.7, 312.2
1580., 213.6, 235.6, 313.1
1590., 212.9, 235.8, 314.6
1600., 212.9, 236.8, 316.9
1610., 213.3, 237.4, 317.9
1620., 213.4, 237.2, 317.5
1630., 213.2, 236.6, 316.7
1640., 212.9, 236.2, 316.8
1650., 212.6, 235.2, 316.3
1660., 212.8, 235.1, 316.8
1670., 213.0, 235.0, 317.6
1680., 212.7, 234.3, 315.3
1690., 212.0, 234.2, 312.8
1700., 211.7, 234.1, 311.7
1710., 211.1, 233.4, 310.4
1720., 210.0, 232.5, 307.1
1730., 209.2, 232.1, 304.1
1740., 208.4, 232.4, 300.3
1750., 208.2, 233.0, 297.8
1760., 208.5, 234.2, 295.9
1770., 209.0, 234.8, 294.1
1780., 208.3, 233.5, 289.9
1790., 208.0, 233.3, 288.4
1800., 208.2, 234.1, 289.8
1810., 208.9, 234.9, 291.9
1820., 209.3, 234.8, 293.3
1830., 209.1, 233.9, 292.4
1840., 208.6, 233.0, 290.0
1850., 207.7, 231.6, 286.1
1860., 207.3, 230.9, 283.7
1870., 207.5, 230.9, 285.4
1880., 207.6, 231.4, 286.0
1890., 207.6, 231.8, 286.3
1900., 208.1, 233.3, 287.5
1910., 208.5, 234.2, 289.7
1920., 209.0, 234.8, 292.8
1930., 209.2, 234.7, 295.7
1940., 209.0, 234.3, 295.8
1950., 209.0, 234.0, 296.3
1960., 209.1, 233.7, 297.5
1970., 209.7, 234.6, 299.0
1980., 209.9, 235.3, 300.1
1990., 209.3, 235.0, 299.2
2000., 209.2, 234.9, 298.6
2010., 209.6, 235.1, 298.2
2020., 209.6, 234.5, 297.8
2030., 209.1, 233.9, 295.6
2040., 208.0, 232.8, 291.2
2050., 207.3, 232.3, 288.1
2060., 206.6, 232.2, 288.0
2070., 206.4, 233.2, 287.9
2080., 206.8, 234.4, 289.2
2090., 207.2, 234.9, 291.3
2100., 207.3, 235.0, 291.8
2110., 207.1, 235.0, 291.0
2120., 207.2, 235.1, 291.1
2130., 207.8, 235.3, 292.9
2140., 207.6, 234.8, 293.2
2150., 207.9, 234.2, 294.0
2160., 208.3, 234.5, 297.4
2170., 208.4, 234.8, 298.6
2180., 208.4, 235.2, 298.2
2190., 208.3, 234.9, 297.1
2200., 208.6, 234.6, 296.9
2210., 208.4, 234.4, 295.7
2220., 208.1, 233.9, 294.4
2230., 208.2, 234.2, 294.6
2240., 208.3, 234.9, 293.9
2250., 207.7, 234.0, 290.4
2260., 207.0, 233.4, 287.0
2270., 207.5, 234.8, 287.9
2280., 207.1, 234.1, 285.5
2290., 207.1, 234.1, 285.3
2300., 207.1, 233.6, 283.4
2310., 207.2, 233.2, 283.0
2320., 206.9, 232.8, 283.4
2330., 207.1, 232.7, 282.4
2340., 207.4, 233.1, 282.1
2350., 207.2, 232.8, 282.6
2360., 207.2, 232.0, 284.0
2370., 207.3, 231.7, 288.7
2380., 207.6, 232.2, 291.0
2390., 207.2, 231.4, 289.1
2400., 207.7, 232.0, 291.3
2410., 208.4, 232.9, 295.4
2420., 209.4, 233.5, 300.3
2430., 210.1, 233.7, 303.4
2440., 210.3, 233.9, 305.6
2450., 210.1, 233.2, 304.8
2460., 209.0, 232.0, 300.9
2470., 207.8, 231.5, 298.2
2480., 207.4, 231.4, 295.6
2490., 206.9, 231.0, 291.1
2500., 206.2, 230.0, 288.0
2510., 205.9, 229.7, 288.5
2520., 205.5, 229.1, 286.6
2530., 205.1, 228.0, 284.8
2540., 204.9, 227.3, 281.9
2550., 205.0, 228.1, 281.0
2560., 204.6, 228.0, 279.1
2570., 205.0, 228.7, 277.9
2580., 205.3, 229.3, 280.0
2590., 204.9, 228.9, 282.0
2600., 204.2, 227.9, 281.0
2610., 203.8, 227.4, 279.8
2620., 203.9, 227.8, 279.1
2630., 203.7, 227.6, 276.4
2640., 203.7, 227.5, 273.6
2650., 203.0, 226.5, 274.1
2660., 201.6, 224.2, 276.1
2670., 201.0, 222.3, 280.6
2680., 201.6, 221.6, 286.5
2690., 202.1, 222.0, 292.2
2700., 202.3, 221.9, 296.7
2710., 202.9, 223.0, 302.2
2720., 203.2, 223.8, 305.5
2730., 204.0, 224.9, 307.7
2740., 205.0, 226.9, 312.1
2750., 205.5, 228.0, 314.6
2760., 205.6, 228.0, 315.2
2770., 206.1, 228.5, 315.9
2780., 206.6, 228.9, 315.4
2790., 206.2, 228.0, 313.0
2800., 205.7, 227.4, 311.2
2810., 205.6, 227.0, 309.1
2820., 205.8, 226.5, 306.2
2830., 205.6, 225.6, 302.6
2840., 205.4, 225.9, 302.6
2850., 204.9, 226.2, 302.6
2860., 204.7, 225.7, 300.9
2870., 204.9, 225.6, 299.6
2880., 205.0, 225.3, 299.2
2890., 204.5, 224.5, 297.9
2900., 204.2, 223.9, 298.1
2910., 204.6, 224.6, 299.3
2920., 205.0, 224.6, 299.0
2930., 205.4, 224.5, 299.3
2940., 204.7, 224.2, 301.1
2950., 204.2, 223.8, 303.0
2960., 204.5, 223.8, 304.1
2970., 205.1, 223.8, 304.0
2980., 204.6, 223.3, 301.5
2990., 204.8, 224.6, 301.8
3000., 204.9, 224.9, 303.5
3010., 205.6, 226.3, 304.1
3020., 206.3, 227.2, 305.0
3030., 206.1, 227.0, 306.5
3040., 205.7, 227.0, 307.8
3050., 205.3, 226.8, 308.0
3060., 205.6, 227.2, 308.4
3070., 206.1, 227.3, 307.4
3080., 206.3, 227.0, 304.7
3090., 205.8, 226.1, 303.7
3100., 206.0, 226.6, 306.8
3110., 206.0, 226.7, 306.7
3120., 205.8, 226.3, 304.7
3130., 206.0, 226.4, 305.1
3140., 206.4, 226.8, 305.2
3150., 206.9, 227.3, 304.1
3160., 207.1, 227.5, 303.3
3170., 206.4, 226.3, 302.4
3180., 206.3, 225.7, 301.4
3190., 206.4, 225.5, 303.4
3200., 206.2, 225.5, 305.6
3210., 205.9, 225.7, 306.5
3220., 206.2, 226.2, 305.8
3230., 207.1, 227.2, 306.4
3240., 207.0, 226.9, 307.8
3250., 207.2, 226.9, 308.0
3260., 207.5, 226.7, 307.7
3270., 207.0, 226.3, 307.1
3280., 206.4, 225.8, 308.0
3290., 206.5, 226.3, 310.5
3300., 206.4, 226.4, 312.1
3310., 206.6, 227.0, 312.6
3320., 206.5, 227.2, 312.7
3330., 206.6, 227.2, 311.6
3340., 205.9, 225.7, 309.3
3350., 204.7, 224.6, 307.6
3360., 204.2, 223.7, 306.8
3370., 204.4, 223.3, 305.4
3380., 204.7, 223.1, 305.1
3390., 205.3, 223.8, 306.4
3400., 204.9, 223.4, 305.3
3410., 205.1, 223.1, 304.1
3420., 205.6, 223.5, 305.4
3430., 204.8, 222.4, 303.8
3440., 204.1, 221.0, 301.3
3450., 203.6, 221.4, 299.8
3460., 203.9, 222.7, 301.6
3470., 204.4, 224.1, 302.6
3480., 204.6, 224.2, 301.5
3490., 204.5, 224.7, 304.1
3500., 203.9, 224.2, 304.2
3510., 203.9, 224.9, 303.8
3520., 204.3, 225.7, 304.1
3530., 203.7, 225.8, 306.0
3540., 203.2, 225.7, 305.3
3550., 203.9, 226.1, 305.5
3560., 205.2, 226.6, 307.1
3570., 206.1, 227.1, 307.9
3580., 206.4, 226.7, 306.6
3590., 206.9, 227.0, 305.7
3600., 207.8, 228.8, 306.8
3610., 207.9, 229.5, 304.5
3620., 207.8, 229.7, 305.0
3630., 207.7, 230.2, 305.2
3640., 207.7, 229.9, 305.5
3650., 207.5, 229.8, 304.1
3660., 206.6, 228.4, 301.3
3670., 206.0, 226.7, 298.7
3680., 205.6, 225.4, 298.6
3690., 206.1, 226.0, 298.9
3700., 207.1, 227.6, 298.5
3710., 207.2, 227.7, 297.0
3720., 206.5, 227.1, 296.1
3730., 205.9, 226.9, 296.2
3740., 206.3, 227.7, 295.1
3750., 206.3, 227.7, 296.3
3760., 206.0, 227.9, 296.9
3770., 205.8, 228.5, 297.2
3780., 205.8, 228.9, 299.7
3790., 206.2, 230.0, 302.2
3800., 206.1, 230.9, 302.0
3810., 206.2, 230.7, 301.9
3820., 206.7, 229.5, 307.3
3830., 207.5, 228.6, 309.2
3840., 208.3, 228.7, 309.5
3850., 208.4, 228.9, 309.6
3860., 208.0, 228.5, 309.3
3870., 208.3, 228.5, 308.1
3880., 208.8, 229.2, 306.1
3890., 209.6, 230.6, 305.1
3900., 209.8, 230.4, 304.7
3910., 209.8, 230.4, 306.4
3920., 210.5, 231.6, 309.0
3930., 210.9, 231.4, 309.2
3940., 210.2, 230.6, 304.4
3950., 210.2, 231.6, 301.6
3960., 210.3, 232.2, 301.4
3970., 210.3, 231.5, 301.3
3980., 210.0, 230.9, 302.4
3990., 209.2, 229.9, 301.5
4000., 208.6, 229.6, 303.7
4010., 208.0, 228.7, 303.9
4020., 208.3, 229.8, 302.6
4030., 208.6, 230.7, 300.6
4040., 208.1, 231.1, 298.4
4050., 207.2, 230.6, 298.1
4060., 206.6, 229.6, 299.3
4070., 206.0, 228.5, 300.5
4080., 205.3, 227.0, 300.0
4090., 205.6, 227.4, 300.8
4100., 206.1, 228.1, 302.0
4110., 207.3, 229.4, 304.0
4120., 207.8, 229.6, 304.8
4130., 208.1, 230.4, 306.7
4140., 208.2, 230.5, 308.0
4150., 208.1, 229.3, 310.8
4160., 208.2, 228.6, 311.9
4170., 208.7, 229.3, 312.4
4180., 209.4, 230.3, 313.4
4190., 209.8, 231.5, 314.7
4200., 210.0, 232.1, 314.7
4210., 209.3, 231.4, 314.1
4220., 208.8, 231.1, 312.6
4230., 208.7, 230.9, 313.0
4240., 209.1, 231.1, 312.1
4250., 208.6, 230.5, 310.7
4260., 207.6, 229.3, 310.3
4270., 207.2, 228.9, 308.9
4280., 206.8, 228.2, 307.0
4290., 206.7, 227.6, 305.5
4300., 206.8, 227.6, 305.6
4310., 207.1, 227.6, 306.0
4320., 207.4, 227.7, 307.6
4330., 208.1, 228.8, 309.6
4340., 208.2, 228.4, 311.1
4350., 207.9, 228.0, 310.4
4360., 207.7, 228.6, 312.2
4370., 208.1, 229.6, 313.7
4380., 209.0, 230.6, 314.2
4390., 209.5, 230.8, 313.6
4400., 209.9, 231.2, 315.1
4410., 210.2, 231.7, 316.8
4420., 210.5, 232.5, 318.2
4430., 211.2, 233.7, 321.0
4440., 211.5, 234.5, 321.6
4450., 211.3, 235.1, 322.3
4460., 211.7, 236.6, 324.0
4470., 212.0, 237.0, 324.3
4480., 211.7, 236.1, 324.6
4490., 210.8, 234.6, 324.5
4500., 210.2, 233.7, 324.4
4510., 210.5, 234.0, 324.4
4520., 211.0, 234.6, 323.5
4530., 210.8, 234.6, 322.6
4540., 210.5, 233.4, 321.7
4550., 210.3, 233.6, 320.5
4560., 209.7, 232.7, 320.3
4570., 208.8, 232.8, 318.3
4580., 209.1, 233.2, 318.2
4590., 209.3, 232.9, 319.8
4600., 209.3, 233.4, 318.5
4610., 209.7, 234.0, 318.2
4620., 210.9, 235.3, 317.7
4630., 211.5, 236.5, 316.9
4640., 211.3, 236.1, 317.6
4650., 211.6, 235.9, 321.5
4660., 211.2, 234.9, 321.9
4670., 210.8, 234.6, 322.4
4680., 211.1, 235.1, 322.8
4690., 211.5, 235.7, 322.4
4700., 210.9, 235.4, 320.5
4710., 210.6, 235.4, 318.5
4720., 210.6, 235.4, 317.4
4730., 209.8, 234.5, 316.3
4740., 209.1, 233.1, 317.4
4750., 207.5, 230.3, 318.3
4760., 206.7, 230.2, 318.0
4770., 206.7, 230.6, 315.7
4780., 207.8, 231.9, 314.6
4790., 208.1, 231.5, 312.6
4800., 208.0, 231.2, 310.7
4810., 208.5, 231.5, 311.7
4820., 208.8, 231.0, 311.6
4830., 209.0, 231.0, 311.5
4840., 208.9, 230.6, 312.8
4850., 209.2, 230.9, 313.6
4860., 209.7, 231.8, 312.8
4870., 210.4, 233.2, 314.5
4880., 211.0, 233.9, 315.4
4890., 211.2, 234.2, 314.4
4900., 211.0, 234.7, 315.0
4910., 211.3, 234.8, 318.4
4920., 211.5, 234.2, 321.3
4930., 211.7, 234.4, 323.3
4940., 212.6, 235.7, 325.3
4950., 212.2, 235.4, 325.5
4960., 211.7, 235.9, 324.2
4970., 212.0, 235.8, 324.3
4980., 212.0, 236.0, 326.1
4990., 212.6, 236.9, 324.6
5000., 213.5, 237.9, 323.4
5010., 213.9, 237.6, 324.4
5020., 214.3, 237.2, 324.7
5030., 214.2, 237.0, 322.3
5040., 214.3, 237.7, 319.6
5050., 214.8, 238.6, 316.8
5060., 215.1, 238.4, 315.8
5070., 215.8, 239.3, 318.1
5080., 215.9, 239.8, 321.4
5090., 216.0, 240.2, 322.0
5100., 215.9, 240.7, 322.1
5110., 215.0, 239.4, 322.7
5120., 214.3, 238.7, 323.6
5130., 214.3, 239.0, 324.0
5140., 214.4, 239.1, 323.6
5150., 214.3, 238.8, 323.9
5160., 214.0, 238.3, 324.2
5170., 213.8, 238.0, 326.2
5180., 213.8, 237.4, 328.0
5190., 213.5, 236.7, 328.2
5200., 213.8, 236.3, 326.9
5210., 213.9, 236.3, 325.0
5220., 213.7, 235.9, 324.8
5230., 213.6, 235.7, 325.3
5240., 214.0, 235.9, 323.9
5250., 213.9, 235.8, 322.8
5260., 213.9, 236.0, 322.1
5270., 213.6, 236.0, 320.8
5280., 213.8, 235.8, 320.4
5290., 213.7, 235.1, 320.0
5300., 213.2, 234.7, 317.9
5310., 213.0, 234.3, 315.3
5320., 212.8, 233.0, 312.8
5330., 213.3, 234.1, 312.4
5340., 213.2, 233.8, 312.1
5350., 213.1, 234.1, 311.8
5360., 212.7, 233.9, 314.0
5370., 212.4, 233.5, 315.0
5380., 211.9, 233.3, 315.7
5390., 212.2, 235.0, 318.3
5400., 212.4, 237.0, 320.7
5410., 212.7, 237.7, 320.2
5420., 213.8, 238.0, 320.9
5430., 214.7, 238.9, 323.2
5440., 214.9, 239.8, 326.2
5450., 214.8, 239.5, 328.3
5460., 214.3, 239.6, 330.0
5470., 213.7, 240.6, 330.5
5480., 213.2, 239.7, 329.1
5490., 212.7, 238.8, 329.3
5500., 212.8, 238.7, 330.3
5510., 213.2, 238.7, 329.7
5520., 213.3, 239.2, 327.4
5530., 212.6, 238.9, 325.6
5540., 212.1, 237.5, 325.1
5550., 212.6, 237.3, 324.8
5560., 212.9, 237.3, 324.0
5570., 212.9, 236.0, 324.1
5580., 213.7, 236.7, 322.8
5590., 213.8, 237.5, 320.3
5600., 213.1, 236.1, 318.9
5610., 212.7, 234.6, 318.6
5620., 212.4, 234.7, 316.6
5630., 211.9, 234.1, 316.6
5640., 212.1, 233.4, 317.7
5650., 213.0, 234.3, 320.2
5660., 213.1, 235.3, 321.8
5670., 212.3, 235.5, 321.7
5680., 211.6, 234.6, 321.2
5690., 211.2, 235.4, 317.7
5700., 210.6, 235.0, 318.2
5710., 211.0, 234.9, 321.5
5720., 211.4, 235.4, 323.0
5730., 211.8, 237.2, 323.4
5740., 212.5, 237.3, 323.8
5750., 213.4, 237.2, 324.1
5760., 213.6, 237.0, 323.2
5770., 214.1, 235.8, 323.3
5780., 215.0, 236.5, 323.7
5790., 214.7, 236.7, 324.1
5800., 214.4, 236.3, 323.5
5810., 214.3, 237.0, 325.5
5820., 214.1, 237.3, 325.6
5830., 213.1, 236.1, 323.6
5840., 213.1, 235.8, 323.0
5850., 213.0, 236.0, 321.8
5860., 212.9, 236.3, 323.8
5870., 212.4, 236.2, 324.5
5880., 212.7, 237.7, 327.4
5890., 212.8, 238.0, 328.1
5900., 212.1, 236.8, 327.2
5910., 211.8, 235.7, 325.5
5920., 211.7, 235.9, 325.7
5930., 212.0, 237.0, 325.7
5940., 212.0, 238.2, 326.8
5950., 211.8, 237.9, 329.4
5960., 211.7, 237.3, 331.1
5970., 212.1, 237.4, 333.9
5980., 212.0, 237.0, 332.8
5990., 212.5, 237.0, 332.4
6000., 213.0, 235.5, 329.6
6010., 212.3, 234.4, 327.1
6020., 212.5, 234.2, 326.1
6030., 213.7, 235.7, 327.5
6040., 214.3, 236.4, 328.8
6050., 213.8, 236.3, 328.7
6060., 213.7, 236.5, 327.3
6070., 213.6, 235.8, 325.6
6080., 213.1, 234.5, 324.7
6090., 213.2, 234.8, 323.0
6100., 213.9, 235.8, 323.5
6110., 214.0, 235.9, 324.2
6120., 212.9, 234.5, 323.5
6130., 212.8, 235.0, 323.8
6140., 213.4, 235.7, 325.5
6150., 213.4, 235.4, 325.1
6160., 213.1, 235.3, 324.4
6170., 212.6, 235.3, 324.4
6180., 212.3, 235.7, 325.2
6190., 212.8, 236.1, 326.4
6200., 213.2, 237.1, 326.7
6210., 212.9, 237.1, 326.3
6220., 212.9, 237.5, 326.4
6230., 212.7, 238.0, 325.9
6240., 213.4, 239.0, 327.5
6250., 213.7, 239.7, 328.8
6260., 213.8, 239.6, 329.2
6270., 214.5, 240.6, 330.3
6280., 214.8, 241.1, 328.8
6290., 215.6, 242.6, 328.9
6300., 216.7, 244.0, 329.6
6310., 216.9, 243.7, 329.5
6320., 216.6, 243.4, 329.3
6330., 216.8, 243.4, 330.2
6340., 216.6, 242.7, 328.2
6350., 215.7, 241.4, 326.2
6360., 214.9, 240.9, 325.0
6370., 214.9, 241.6, 326.3
6380., 215.7, 242.7, 327.5
6390., 216.3, 243.8, 329.0
6400., 217.5, 245.9, 332.0
6410., 217.8, 246.1, 332.0
6420., 217.1, 244.9, 331.0
6430., 217.2, 245.3, 330.6
6440., 217.5, 245.3, 328.2
6450., 217.2, 244.9, 326.6
6460., 217.8, 246.3, 329.3
6470., 218.6, 247.7, 331.1
6480., 219.2, 248.0, 332.9
6490., 219.6, 247.9, 333.2
6500., 219.5, 247.9, 332.4
6510., 218.9, 246.8, 330.6
6520., 217.8, 244.7, 329.5
6530., 217.5, 243.3, 328.7
6540., 218.0, 243.5, 328.9
6550., 218.6, 243.7, 329.4
6560., 219.0, 244.5, 331.5
6570., 219.7, 246.4, 333.6
6580., 219.5, 245.9, 332.8
6590., 219.6, 245.5, 333.4
6600., 220.2, 246.0, 334.4
6610., 219.8, 245.2, 332.0
6620., 219.5, 244.4, 331.8
6630., 219.8, 245.1, 333.6
6640., 220.2, 246.1, 334.9
6650., 220.4, 247.5, 335.8
6660., 220.1, 247.8, 335.5
6670., 219.1, 246.6, 334.4
6680., 218.4, 245.6, 333.4
6690., 218.0, 243.9, 332.8
6700., 217.9, 243.8, 334.8
6710., 217.5, 244.1, 336.2
6720., 217.6, 244.4, 335.6
6730., 217.9, 245.1, 336.7
6740., 218.4, 245.8, 337.0
6750., 218.0, 245.1, 335.8
6760., 217.6, 244.5, 333.8
6770., 217.0, 243.7, 332.9
6780., 216.7, 244.2, 334.7
6790., 216.4, 244.6, 335.6
6800., 216.6, 244.8, 335.8
6810., 216.6, 245.2, 335.9
6820., 216.5, 245.2, 334.8
6830., 217.2, 245.6, 334.7
6840., 217.0, 244.8, 332.3
6850., 216.6, 244.0, 332.6
6860., 216.1, 243.2, 332.6
6870., 215.8, 243.3, 330.7
6880., 215.4, 242.7, 329.3
6890., 215.5, 242.4, 330.0
6900., 215.8, 241.9, 329.2
6910., 217.2, 243.8, 331.1
6920., 217.3, 244.7, 332.3
6930., 217.2, 245.2, 332.5
6940., 217.7, 245.8, 332.0
6950., 217.6, 245.7, 330.7
6960., 217.7, 245.7, 332.3
6970., 218.1, 246.5, 333.7
6980., 218.4, 247.4, 334.2
6990., 219.0, 247.8, 335.0
7000., 220.1, 249.2, 336.7
7010., 220.6, 249.6, 337.1
7020., 220.8, 250.0, 337.9
7030., 220.2, 248.9, 337.1
7040., 220.5, 249.3, 338.4
7050., 220.9, 249.2, 337.7
7060., 221.1, 249.5, 338.5
7070., 220.4, 248.7, 338.5
7080., 220.4, 248.7, 338.2
7090., 221.2, 249.7, 337.9
7100., 220.3, 247.9, 332.7
7110., 215.3, 239.2, 315.7
7120., 209.0, 228.8, 294.3
7130., 202.6, 219.2, 272.9
7140., 195.7, 208.9, 250.3
7150., 188.8, 197.9, 227.1
7160., 181.7, 186.9, 204.5
7170., 174.3, 178.9, 183.4
7180., 166.4, 177.5, 161.1
7190., 159.0, 176.2, 138.8
7200., 150.9, 175.0, 116.0
7210., 141.8, 173.3,  93.8
7220., 134.6, 170.8,  81.9
7230., 130.9, 168.9,  77.0
7240., 127.7, 167.1,  73.8
7250., 124.3, 165.1,  72.7
7260., 120.7, 162.5,  71.6
7270., 116.7, 159.8,  70.6
7280., 112.4, 156.9,  70.0
7290., 108.4, 154.0,  69.4
7300., 104.2, 150.8,  68.9
7310., 100.3, 147.3,  68.4
7320.,  96.2, 143.7,  67.8
7330.,  92.2, 140.4,  67.0
7340.,  87.9, 137.7,  66.1
7350.,  83.5, 135.2,  65.4
7360.,  79.4, 132.8,  64.6
7370.,  75.8, 130.3,  64.0
7380.,  72.7, 128.2,  63.3
7390.,  70.3, 126.8,  62.6
7400.,  68.5, 125.7,  61.8
7410.,  66.8, 123.9,  61.3
7420.,  65.3, 122.2,  60.9
7430.,  63.9, 121.1,  60.4
7440.,  62.9, 120.2,  60.0
7450.,  62.1, 119.1,  60.1
7460.,  61.6, 117.9,  60.1
7470.,  61.2, 116.5,  59.8
7480.,  60.8, 115.3,  59.4
7490.,  60.3, 114.1,  58.9
7500.,  59.8, 113.1,  58.3
7510.,  59.5, 111.7,  57.6
7520.,  59.1, 110.1,  57.1
7530.,  58.7, 109.6,  56.7
7540.,  58.4, 108.9,  56.3
7550.,  58.2, 108.0,  56.0
7560.,  57.8, 107.0,  55.9
7570.,  57.5, 105.3,  55.7
7580.,  57.2, 103.9,  55.5
7590.,  56.8, 102.9,  55.5
7600.,  56.8, 101.2,  55.6
7610.,  56.9, 100.0,  55.6
7620.,  56.6,  98.7,  55.7
7630.,  56.3,  97.3,  55.9
7640.,  56.1,  95.8,  56.0
7650.,  55.9,  94.3,  55.9
7660.,  55.7,  92.9,  55.9
7670.,  55.5,  91.6,  55.7
7680.,  55.2,  90.4,  55.6
7690.,  54.9,  89.7,  55.3
7700.,  54.6,  88.7,  55.0
