   Time , Height , T_lower , T_upper
    0.00,    3.81,   26.70,   27.20
   10.00,    3.81,   26.75,   27.21
   20.00,    3.81,   26.85,   28.82
   30.00,    3.13,   27.35,   36.07
   40.00,    2.96,   28.50,   45.86
   50.00,    2.81,   29.75,   59.28
   60.00,    2.62,   29.90,   68.77
   70.00,    2.41,   29.70,   74.87
   80.00,    2.27,   29.85,   80.40
   90.00,    2.19,   30.50,   86.25
  100.00,    2.10,   31.30,   90.87
  110.00,    2.04,   31.95,   94.62
  120.00,    1.97,   32.15,   98.15
  130.00,    1.89,   32.00,  100.59
  140.00,    1.85,   32.10,  104.52
  150.00,    1.81,   32.10,  106.28
  160.00,    1.78,   32.40,  108.64
  170.00,    1.75,   32.30,  109.89
  180.00,    1.72,   31.70,  111.03
  190.00,    1.71,   31.95,  112.48
  200.00,    1.71,   32.20,  114.07
  210.00,    1.69,   32.25,  115.79
  220.00,    1.69,   32.20,  117.57
  230.00,    1.68,   32.20,  118.34
  240.00,    1.67,   32.15,  119.19
  250.00,    1.66,   32.30,  119.65
  260.00,    1.66,   32.55,  120.81
  270.00,    1.65,   32.50,  120.97
  280.00,    1.64,   32.80,  121.86
  290.00,    1.66,   33.20,  123.41
  300.00,    1.66,   33.40,  124.51
  310.00,    1.67,   33.75,  125.93
  320.00,    1.66,   33.85,  125.59
  330.00,    1.66,   33.95,  126.54
  340.00,    1.66,   33.95,  127.45
  350.00,    1.66,   33.95,  127.53
  360.00,    1.65,   34.20,  127.45
  370.00,    1.64,   34.20,  127.49
  380.00,    1.64,   34.20,  128.51
  390.00,    1.64,   34.55,  128.49
  400.00,    1.65,   34.55,  129.65
  410.00,    1.65,   34.70,  130.03
  420.00,    1.63,   34.55,  129.65
  430.00,    1.64,   34.85,  130.74
  440.00,    1.63,   35.25,  130.40
  450.00,    1.62,   35.00,  130.56
  460.00,    1.62,   35.20,  130.72
  470.00,    1.62,   35.25,  131.33
  480.00,    1.62,   35.40,  131.73
  490.00,    1.64,   35.75,  132.58
  500.00,    1.63,   35.70,  132.25
  510.00,    1.61,   35.70,  131.78
  520.00,    1.61,   35.85,  132.47
  530.00,    1.60,   35.70,  132.87
  540.00,    1.60,   35.70,  132.98
  550.00,    1.60,   35.75,  133.52
  560.00,    1.60,   35.95,  133.66
  570.00,    1.60,   35.95,  134.25
  580.00,    1.61,   36.50,  134.82
  590.00,    1.59,   36.40,  134.59
  600.00,    1.60,   36.35,  134.81
  610.00,    1.61,   36.80,  136.10
  620.00,    1.60,   36.45,  135.49
  630.00,    1.58,   36.20,  135.50
  640.00,    1.60,   36.60,  136.56
  650.00,    1.60,   37.05,  136.92
  660.00,    1.61,   37.30,  136.99
  670.00,    1.60,   37.15,  136.57
  680.00,    1.60,   37.30,  137.02
  690.00,    1.59,   37.15,  136.75
  700.00,    1.59,   36.90,  137.08
  710.00,    1.61,   37.50,  138.66
  720.00,    1.60,   37.50,  138.16
  730.00,    1.59,   37.70,  137.71
  740.00,    1.58,   37.15,  137.58
  750.00,    1.58,   37.40,  137.92
  760.00,    1.58,   37.45,  137.60
  770.00,    1.58,   37.45,  138.97
  780.00,    1.60,   38.10,  139.84
  790.00,    1.59,   38.00,  138.82
  800.00,    1.59,   37.90,  138.87
  810.00,    1.58,   37.70,  139.56
  820.00,    1.57,   37.85,  139.46
  830.00,    1.57,   37.85,  139.39
