   Time , Height , T_lower , T_upper
0,3.81,26.3,26.67
10,3.81,26.3,26.67
20,3.81,26.35,29.77
30,3.4,26.65,40.52
40,3.27,27,48.91
50,2.99,27.25,52.58
60,2.73,27.6,57.89
70,2.66,27.7,62.09
80,2.51,27.75,64.18
90,2.42,27.85,67.67
100,2.33,27.85,70.43
110,2.25,27.95,72.86
120,2.19,28,75.11
130,2.12,28.05,76.79
140,2.07,28.3,78.9
150,2.03,28.5,80.81
160,1.98,28.35,81.76
170,1.93,28.3,82.06
180,1.89,28.15,83.13
190,1.88,28.25,84.6
200,1.85,28.15,85.25
210,1.84,28.4,86.7
220,1.85,28.75,87.83
230,1.85,29,88.77
240,1.83,29.1,88.85
250,1.8,28.85,89.53
260,1.79,29,90.02
270,1.77,29.05,90.43
280,1.77,29,91.79
290,1.77,29.2,92.43
300,1.76,29.25,92.14
310,1.75,29.45,93.32
320,1.74,29.4,93.42
330,1.73,29.4,93.96
340,1.74,29.3,94.95
350,1.73,29.45,94.59
360,1.73,29.6,95.29
370,1.71,29.55,95.65
380,1.72,29.7,96.1
390,1.73,30.1,96.51
400,1.73,29.85,97.77
410,1.72,29.7,97.37
420,1.71,29.8,97.39
430,1.72,30.1,97.77
440,1.71,30.1,98.11
450,1.71,30,98.84
460,1.72,30.4,99.19
470,1.7,30.25,98.86
480,1.7,30.3,99.53
490,1.69,30.3,99.58
500,1.7,30.75,99.83
510,1.7,30.5,100.64
520,1.67,30.25,100.5
530,1.7,30.6,101.81
540,1.69,30.45,101.22
550,1.67,30.5,101.32
560,1.69,30.8,102.08
570,1.7,31,102.6
580,1.69,30.65,102.11
590,1.69,30.7,102.41
600,1.68,30.5,102.8
610,1.68,30.35,103.39
620,1.69,31.15,103.15
630,1.69,31.35,103.8
640,1.67,30.85,103.64
650,1.68,30.7,103.69
660,1.7,31.5,103.94
670,1.72,31.75,105.2
680,1.7,31.65,104.91
690,1.68,31.1,104.69
700,1.71,31.8,106.48
710,1.69,31.45,105.89
720,1.68,31.1,106.27
730,1.67,30.95,105.49
740,1.68,31.25,105.95
750,1.69,31.9,106.49
760,1.7,32.1,107.37
770,1.68,31.55,106.69
780,1.69,31.7,107.02
790,1.67,31.95,106.98
800,1.66,31.5,106.81
810,1.67,31.6,107.42
820,1.67,31.75,107.86
830,1.67,31.85,107.53
840,1.67,32,107.78
850,1.68,32.05,108.93
860,1.67,32.05,108.68
870,1.66,31.75,108.35
880,1.67,31.8,108.64
890,1.68,32.1,108.64
900,1.67,32.2,108.7
910,1.68,32.45,108.9
920,1.68,32.35,109.13
930,1.66,32.1,109.18
940,1.63,31.5,108.38
950,1.62,31.55,108.24
960,1.64,31.55,109.02
970,1.64,31.8,109.47
980,1.64,32,109.55
990,1.65,32.1,110.29
1000,1.66,32.75,110.45
1010,1.64,32.05,110.28
1020,1.64,32.5,110.84
1030,1.63,32.3,110.51
1040,1.64,32.5,110.57
1050,1.62,32.1,110.09
1060,1.64,32.8,110.78
1070,1.65,32.7,111.46
1080,1.66,32.7,111.03
1090,1.65,32.4,110.83
1100,1.67,32.85,111.79
1110,1.65,32.7,111.48
1120,1.64,32.65,111.8
1130,1.66,33,112.11
1140,1.65,32.75,112.21
1150,1.64,32.65,111.84
1160,1.65,32.85,112.46
1170,1.65,32.8,112.86
1180,1.67,33.2,113.46
1190,1.7,34.05,114.36
1200,1.67,33.55,112.87
1210,1.66,33.35,113.19
1220,1.65,33.15,112.74
1230,1.65,33.2,113.26
1240,1.67,33.6,113.73
1250,1.64,33.1,113.33
1260,1.65,33.35,114.16
1270,1.63,33.25,113.73
1280,1.63,33.55,114.03
1290,1.62,33.5,113.89
1300,1.65,33.7,114.4
1310,1.65,34,114.59
1320,1.65,33.85,114.69
1330,1.64,33.7,114.25
1340,1.67,34.1,115.69
1350,1.63,33.5,114.54
1360,1.63,33.6,114.68
1370,1.65,34.15,115.61
1380,1.64,34.1,115.54
1390,1.63,33.8,115.05
1400,1.61,33.6,115.25
1410,1.59,33.25,114.09
1420,1.61,33.8,114.68
1430,1.63,34.2,115.19
1440,1.63,33.9,115.65
1450,1.61,33.85,114.87
1460,1.6,33.45,114.72
1470,1.63,33.7,115.25
1480,1.63,33.85,115.45
1490,1.63,33.85,115.53
1500,1.64,34.3,116.06
1510,1.63,33.9,115.53
1520,1.65,34.2,116.76
1530,1.66,34.5,117.22
1540,1.62,34.05,115.9
1550,1.61,34.05,115.73
1560,1.62,34.25,116.53
1570,1.62,33.95,117.01
1580,1.61,34.05,116.38
1590,1.6,34,115.96
1600,1.62,34.35,117.1
1610,1.61,34.4,116.67
1620,1.63,34.75,117.4
1630,1.62,34.5,117.33
1640,1.65,34.85,118.38
1650,1.66,35.2,118.08
1660,1.61,34.35,116.98
1670,1.61,34.4,117.27
1680,1.61,34.3,117.25
1690,1.62,34.85,117.72
1700,1.63,35.55,118.34
1710,1.62,34.8,117.75
1720,1.64,34.9,118.83
1730,1.61,34.2,117.69
1740,1.61,34.5,117.92
1750,1.61,34.3,117.96
1760,1.6,34.4,117.79
1770,1.61,34.35,118.05
1780,1.61,34.55,118.16
1790,1.59,34.35,117.97
1800,1.61,34.8,117.88
