   Time , Height , T_lower , T_upper
    0.00,    3.81,   28.80,   29.17
   10.00,    3.81,   28.80,   29.19
   20.00,    3.81,   28.85,   30.53
   30.00,    3.09,   29.30,   37.80
   40.00,    2.88,   29.80,   42.22
   50.00,    2.76,   30.60,   51.62
   60.00,    2.62,   30.80,   58.44
   70.00,    2.45,   30.80,   62.85
   80.00,    2.30,   30.80,   66.18
   90.00,    2.20,   31.05,   69.84
  100.00,    2.13,   31.55,   72.99
  110.00,    2.04,   31.90,   75.67
  120.00,    1.96,   32.00,   77.88
  130.00,    1.89,   32.00,   79.82
  140.00,    1.84,   32.05,   81.50
  150.00,    1.81,   32.10,   83.54
  160.00,    1.78,   32.15,   85.22
  170.00,    1.76,   32.25,   86.68
  180.00,    1.74,   32.15,   88.14
  190.00,    1.74,   32.40,   89.55
  200.00,    1.72,   32.45,   90.64
  210.00,    1.72,   32.65,   91.98
  220.00,    1.72,   32.70,   93.59
  230.00,    1.73,   33.05,   94.33
  240.00,    1.71,   32.95,   94.41
  250.00,    1.69,   32.90,   94.83
  260.00,    1.71,   33.15,   96.49
  270.00,    1.70,   33.30,   97.00
  280.00,    1.69,   33.25,   97.68
  290.00,    1.68,   32.95,   98.50
  300.00,    1.67,   33.00,   98.47
  310.00,    1.67,   33.35,   99.19
  320.00,    1.67,   33.25,   99.83
  330.00,    1.68,   33.35,  101.04
  340.00,    1.68,   33.60,  101.09
  350.00,    1.66,   33.50,  100.42
  360.00,    1.65,   33.50,  100.82
  370.00,    1.66,   33.70,  101.56
  380.00,    1.67,   33.90,  102.42
  390.00,    1.67,   34.05,  103.36
  400.00,    1.65,   33.60,  103.42
  410.00,    1.65,   33.85,  103.03
  420.00,    1.67,   34.25,  103.78
  430.00,    1.65,   34.00,  103.80
  440.00,    1.64,   34.10,  103.76
  450.00,    1.64,   34.30,  104.18
  460.00,    1.64,   34.10,  104.97
  470.00,    1.64,   34.15,  105.26
  480.00,    1.63,   33.95,  105.23
  490.00,    1.65,   34.55,  106.39
  500.00,    1.65,   34.70,  106.18
  510.00,    1.66,   34.85,  106.44
  520.00,    1.65,   34.90,  106.27
  530.00,    1.63,   34.75,  106.43
  540.00,    1.64,   34.60,  106.84
  550.00,    1.64,   34.45,  106.86
  560.00,    1.65,   35.15,  107.65
  570.00,    1.65,   35.20,  107.60
  580.00,    1.63,   34.90,  107.11
  590.00,    1.62,   34.70,  107.15
  600.00,    1.63,   34.90,  107.72
  610.00,    1.63,   35.05,  107.76
  620.00,    1.64,   35.15,  108.17
  630.00,    1.65,   35.50,  108.77
  640.00,    1.63,   35.20,  108.17
  650.00,    1.62,   35.10,  108.19
  660.00,    1.61,   35.10,  108.33
  670.00,    1.62,   35.55,  108.74
  680.00,    1.62,   35.70,  109.66
  690.00,    1.61,   35.40,  109.83
  700.00,    1.62,   35.35,  109.93
  710.00,    1.61,   35.40,  109.99
  720.00,    1.63,   36.00,  110.68
  730.00,    1.61,   35.55,  110.21
  740.00,    1.63,   36.10,  111.11
  750.00,    1.63,   36.20,  111.58
  760.00,    1.62,   36.20,  111.38
  770.00,    1.61,   36.20,  111.28
  780.00,    1.61,   36.00,  111.32
  790.00,    1.64,   36.70,  112.11
  800.00,    1.62,   36.60,  111.64
  810.00,    1.59,   36.15,  111.74
  820.00,    1.59,   36.15,  111.51
  830.00,    1.60,   36.40,  111.70
  840.00,    1.62,   36.50,  112.37
  850.00,    1.61,   36.60,  112.30
  860.00,    1.60,   36.65,  112.19
  870.00,    1.59,   36.55,  111.87
  880.00,    1.58,   36.35,  111.90
  890.00,    1.60,   36.55,  112.21
  900.00,    1.61,   36.80,  112.62
  910.00,    1.61,   36.90,  113.11
  920.00,    1.62,   36.95,  113.50
  930.00,    1.62,   36.75,  114.22
  940.00,    1.60,   36.85,  113.65
  950.00,    1.60,   37.00,  113.41
  960.00,    1.61,   37.10,  113.72
  970.00,    1.61,   37.10,  113.85
  980.00,    1.61,   37.15,  114.01
  990.00,    1.61,   37.00,  114.16
 1000.00,    1.59,   37.00,  113.94
 1010.00,    1.59,   37.10,  114.43
 1020.00,    1.61,   37.30,  114.86
 1030.00,    1.61,   37.15,  114.97
 1040.00,    1.60,   37.05,  114.54
 1050.00,    1.59,   36.95,  114.52
 1060.00,    1.59,   37.15,  114.25
 1070.00,    1.60,   37.70,  114.91
 1080.00,    1.58,   37.10,  114.48
 1090.00,    1.59,   37.30,  114.88
 1100.00,    1.59,   37.40,  115.24
 1110.00,    1.59,   37.65,  115.80
 1120.00,    1.58,   37.30,  115.27
 1130.00,    1.57,   37.00,  115.01
 1140.00,    1.57,   37.05,  115.19
 1150.00,    1.59,   37.50,  115.66
 1160.00,    1.59,   37.65,  115.85
 1170.00,    1.57,   37.20,  115.44
 1180.00,    1.58,   37.80,  116.12
 1190.00,    1.58,   37.90,  115.98
 1200.00,    1.58,   38.00,  116.32
 1210.00,    1.61,   38.25,  117.21
 1220.00,    1.58,   38.15,  116.64
 1230.00,    1.60,   38.30,  117.44
 1240.00,    1.59,   38.20,  117.15
 1250.00,    1.56,   37.55,  116.52
 1260.00,    1.55,   37.15,  116.33
 1270.00,    1.58,   37.90,  117.02
 1280.00,    1.58,   38.30,  117.38
 1290.00,    1.58,   38.20,  117.85
 1300.00,    1.57,   38.15,  117.17
 1310.00,    1.56,   37.80,  117.08
 1320.00,    1.58,   38.15,  117.51
 1330.00,    1.58,   38.15,  117.58
 1340.00,    1.56,   37.85,  117.16
 1350.00,    1.58,   38.20,  117.49
 1360.00,    1.59,   38.30,  117.86
 1370.00,    1.59,   38.60,  117.74
 1380.00,    1.58,   38.60,  117.98
 1390.00,    1.56,   38.25,  117.34
 1400.00,    1.58,   38.40,  117.59
 1410.00,    1.56,   38.10,  117.58
 1420.00,    1.56,   38.55,  117.75
 1430.00,    1.59,   38.70,  118.81
 1440.00,    1.59,   38.95,  118.66
 1450.00,    1.58,   38.35,  118.43
 1460.00,    1.58,   38.40,  118.44
 1470.00,    1.57,   38.35,  118.22
 1480.00,    1.57,   38.40,  118.66
 1490.00,    1.57,   38.55,  118.98
 1500.00,    1.57,   38.55,  118.99
 1510.00,    1.54,   38.00,  118.43
 1520.00,    1.58,   39.25,  119.39
 1530.00,    1.60,   39.70,  120.14
 1540.00,    1.55,   38.55,  118.65
 1550.00,    1.55,   38.30,  119.04
 1560.00,    1.55,   38.60,  119.24
 1570.00,    1.55,   38.50,  119.28
 1580.00,    1.55,   38.30,  119.04
 1590.00,    1.59,   39.35,  120.61
 1600.00,    1.59,   39.35,  120.48
