Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
1890., 282.3, 323.8, 422.7
1900., 280.7, 320.6, 417.3
1910., 279.4, 319.6, 415.2
1920., 278.5, 318.5, 413.4
1930., 277.3, 316.7, 411.9
1940., 276.8, 315.7, 413.7
1950., 276.9, 316.0, 414.5
1960., 276.8, 316.9, 415.3
1970., 275.9, 316.1, 414.1
1980., 276.2, 316.8, 413.9
1990., 276.7, 316.9, 414.0
2000., 276.9, 317.2, 415.4
2010., 276.8, 317.6, 414.1
2020., 277.8, 319.5, 415.6
2030., 278.5, 320.5, 414.0
2040., 277.5, 319.6, 410.6
2050., 276.9, 318.1, 409.7
2060., 276.9, 318.1, 406.4
2070., 276.8, 318.8, 403.6
2080., 275.9, 317.6, 403.7
2090., 275.9, 317.9, 406.3
2100., 275.2, 317.6, 406.4
2110., 274.6, 317.3, 405.6
2120., 274.5, 317.1, 405.5
2130., 274.7, 317.1, 406.0
2140., 275.5, 317.6, 408.0
2150., 275.9, 318.3, 412.0
2160., 277.0, 318.9, 418.0
2170., 277.6, 319.3, 419.8
2180., 277.8, 318.8, 421.3
2190., 277.0, 316.8, 418.6
2200., 277.3, 317.5, 420.4
2210., 277.0, 317.5, 420.0
2220., 277.0, 317.9, 421.1
2230., 277.7, 319.0, 422.7
2240., 278.8, 321.0, 425.7
2250., 280.1, 323.5, 429.9
2260., 281.4, 325.8, 431.6
2270., 281.0, 325.1, 430.3
2280., 280.0, 324.2, 428.9
2290., 281.1, 326.4, 431.3
2300., 281.6, 326.3, 434.6
2310., 281.8, 326.6, 439.0
2320., 282.5, 327.5, 443.4
2330., 283.9, 328.7, 445.5
2340., 285.3, 331.0, 449.2
2350., 286.4, 332.3, 451.7
2360., 286.7, 331.9, 451.4
2370., 286.2, 330.2, 449.8
2380., 285.6, 329.2, 449.8
2390., 286.9, 331.2, 452.8
2400., 288.0, 332.6, 453.1
2410., 288.2, 332.4, 452.8
2420., 288.1, 332.5, 451.2
2430., 287.9, 332.6, 447.8
2440., 287.4, 330.7, 444.1
2450., 286.9, 329.0, 442.1
2460., 286.5, 327.3, 437.7
2470., 284.7, 325.9, 433.8
2480., 284.0, 325.3, 431.4
2490., 283.7, 324.6, 428.7
2500., 282.2, 322.3, 424.9
2510., 280.2, 318.7, 420.9
2520., 279.0, 316.7, 418.3
2530., 277.7, 316.3, 413.5
2540., 277.1, 315.6, 410.7
2550., 277.1, 316.6, 412.5
2560., 277.2, 318.5, 411.9
2570., 276.7, 318.5, 410.3
2580., 277.0, 318.4, 411.3
2590., 278.2, 320.2, 408.8
2600., 278.2, 320.1, 406.0
2610., 277.6, 318.7, 404.1
2620., 277.7, 319.0, 404.0
2630., 276.8, 317.7, 401.7
2640., 275.7, 316.2, 397.5
2650., 274.9, 314.9, 395.5
2660., 274.9, 315.0, 395.9
2670., 274.2, 313.2, 404.2
2680., 273.1, 310.8, 412.7
2690., 273.0, 310.4, 414.4
2700., 272.8, 309.3, 419.9
2710., 272.7, 307.4, 424.1
2720., 272.8, 307.0, 423.8
2730., 273.1, 308.2, 422.4
2740., 273.1, 308.2, 423.0
2750., 273.6, 309.5, 425.4
2760., 273.5, 310.2, 427.1
2770., 274.1, 310.9, 426.4
2780., 273.8, 310.7, 423.1
2790., 273.9, 312.3, 418.9
2800., 274.4, 313.7, 413.3
2810., 274.3, 313.7, 414.9
2820., 273.5, 312.9, 416.6
2830., 273.7, 313.0, 417.1
2840., 273.5, 312.2, 418.3
2850., 273.4, 311.4, 416.7
2860., 273.6, 310.8, 418.1
2870., 273.0, 309.4, 419.3
2880., 272.6, 308.9, 418.4
2890., 271.8, 306.9, 417.3
2900., 272.3, 306.9, 419.8
2910., 272.8, 307.1, 420.3
2920., 273.3, 308.5, 421.8
2930., 274.2, 309.1, 425.4
2940., 275.1, 309.8, 426.9
2950., 275.9, 310.7, 425.2
2960., 276.0, 311.5, 422.4
2970., 275.7, 311.3, 425.0
2980., 275.4, 309.7, 424.0
2990., 275.2, 309.4, 422.0
3000., 274.7, 310.1, 421.2
3010., 275.8, 312.3, 423.3
3020., 276.6, 312.8, 425.5
3030., 276.6, 312.4, 424.5
3040., 276.6, 310.5, 425.5
3050., 275.6, 309.3, 422.8
3060., 274.2, 309.6, 417.3
3070., 273.7, 309.3, 416.9
3080., 274.2, 309.4, 421.5
3090., 274.4, 310.0, 422.5
3100., 274.8, 311.8, 423.7
3110., 275.5, 312.3, 425.2
3120., 274.6, 309.7, 425.8
3130., 274.5, 308.5, 427.6
3140., 274.2, 309.4, 424.4
3150., 273.5, 308.2, 424.6
3160., 272.6, 306.8, 424.6
3170., 271.9, 307.3, 424.6
3180., 272.6, 307.6, 427.4
3190., 272.6, 306.5, 427.7
3200., 272.2, 306.6, 424.3
3210., 272.0, 306.9, 422.7
3220., 271.7, 306.6, 419.6
3230., 271.0, 306.7, 416.6
3240., 271.0, 307.2, 415.9
3250., 270.9, 306.6, 415.6
3260., 270.2, 304.9, 416.2
3270., 270.8, 305.8, 417.8
3280., 272.0, 307.4, 419.6
3290., 272.6, 307.4, 420.5
3300., 272.8, 308.0, 420.7
3310., 272.2, 307.8, 423.4
3320., 271.4, 307.1, 424.9
3330., 270.5, 306.2, 423.1
3340., 270.7, 305.8, 422.4
3350., 271.6, 306.0, 422.1
3360., 272.6, 306.2, 421.6
3370., 272.5, 307.2, 419.1
3380., 271.9, 307.1, 416.5
3390., 270.4, 306.4, 413.4
3400., 269.2, 306.5, 412.0
3410., 269.1, 306.4, 411.9
3420., 269.7, 304.7, 415.6
3430., 270.4, 303.8, 414.2
3440., 270.8, 303.2, 413.7
3450., 271.4, 303.0, 414.3
3460., 271.4, 303.5, 416.3
3470., 270.7, 303.2, 418.4
3480., 270.4, 305.0, 420.6
3490., 271.5, 306.2, 423.0
3500., 271.6, 305.1, 428.4
3510., 272.0, 304.2, 431.4
3520., 270.9, 303.6, 432.1
3530., 269.9, 303.8, 432.6
3540., 270.3, 304.2, 431.3
3550., 270.7, 304.9, 432.3
3560., 270.9, 305.2, 435.3
3570., 271.2, 306.3, 439.3
3580., 270.8, 306.7, 440.2
3590., 270.4, 306.0, 440.1
3600., 270.8, 305.8, 441.6
3610., 271.1, 304.6, 441.9
3620., 271.9, 305.2, 442.1
3630., 273.3, 307.6, 442.9
3640., 275.1, 310.7, 443.3
3650., 276.8, 311.8, 444.2
3660., 276.9, 311.5, 444.1
3670., 276.9, 311.8, 442.5
3680., 275.8, 311.8, 439.2
3690., 275.2, 311.0, 438.9
3700., 275.2, 310.9, 438.3
3710., 274.7, 309.6, 439.4
3720., 274.4, 308.7, 438.3
3730., 274.3, 309.0, 439.3
3740., 274.0, 310.5, 437.3
3750., 273.1, 311.0, 434.9
3760., 273.0, 311.1, 436.5
3770., 273.3, 312.0, 434.8
3780., 273.2, 312.5, 434.0
3790., 272.9, 311.7, 434.7
3800., 273.2, 310.8, 439.3
3810., 273.3, 310.2, 438.1
3820., 273.3, 309.8, 436.1
3830., 274.0, 311.1, 435.0
3840., 274.7, 312.3, 434.9
3850., 275.3, 313.2, 432.4
3860., 274.7, 311.4, 430.7
3870., 274.7, 310.6, 431.3
3880., 275.3, 311.2, 430.0
3890., 276.7, 311.1, 433.3
3900., 277.1, 310.7, 434.5
3910., 277.2, 310.0, 432.2
3920., 276.7, 309.8, 429.0
3930., 276.9, 309.7, 431.1
3940., 277.7, 310.3, 435.1
3950., 277.6, 309.9, 436.5
3960., 277.1, 309.8, 440.3
3970., 276.2, 309.7, 442.8
3980., 276.2, 310.8, 443.4
3990., 275.9, 310.7, 444.3
4000., 274.9, 310.6, 445.7
4010., 273.5, 309.3, 444.8
4020., 272.0, 308.3, 445.2
4030., 272.0, 308.5, 449.1
4040., 273.3, 310.4, 451.5
4050., 273.4, 310.0, 449.9
4060., 273.2, 308.4, 447.1
4070., 273.5, 308.1, 448.7
4080., 274.2, 308.6, 447.2
4090., 274.4, 309.5, 447.4
4100., 275.2, 311.4, 448.4
4110., 276.4, 313.5, 448.2
4120., 278.2, 316.5, 448.3
4130., 278.5, 317.4, 447.7
4140., 279.2, 318.1, 445.8
4150., 279.4, 318.6, 444.2
4160., 278.1, 316.8, 442.1
4170., 276.8, 315.4, 443.0
4180., 276.4, 314.6, 446.3
4190., 276.4, 313.0, 447.1
4200., 276.8, 311.5, 447.6
4210., 276.7, 311.5, 448.3
4220., 276.6, 311.1, 448.7
4230., 275.7, 310.4, 449.4
4240., 273.5, 309.4, 448.5
4250., 272.3, 308.8, 446.8
4260., 272.9, 309.5, 448.9
4270., 273.8, 311.1, 450.2
4280., 274.5, 313.5, 451.2
4290., 276.0, 315.5, 452.7
4300., 276.0, 314.0, 449.6
4310., 275.3, 312.3, 446.0
4320., 275.1, 312.6, 446.7
4330., 275.5, 312.3, 445.7
4340., 276.3, 312.6, 445.1
4350., 276.2, 312.8, 443.2
4360., 276.9, 313.8, 443.1
4370., 277.0, 314.1, 443.5
4380., 276.3, 312.7, 440.6
4390., 277.2, 312.0, 440.1
4400., 277.0, 311.6, 435.5
4410., 276.0, 312.7, 429.0
4420., 275.9, 314.0, 428.5
4430., 277.6, 316.9, 430.1
4440., 278.4, 319.5, 428.2
4450., 278.8, 320.0, 427.3
4460., 278.4, 318.4, 426.7
4470., 279.0, 319.5, 427.4
4480., 281.1, 322.2, 429.6
4490., 282.0, 325.0, 431.9
4500., 283.0, 327.6, 436.6
4510., 282.7, 328.2, 438.7
4520., 282.6, 328.3, 445.4
4530., 282.1, 325.8, 451.6
4540., 281.7, 324.3, 453.7
4550., 281.0, 322.8, 453.3
4560., 280.6, 321.1, 452.4
4570., 281.0, 321.3, 451.5
4580., 282.5, 323.9, 454.1
4590., 283.7, 325.5, 456.0
4600., 282.8, 323.5, 455.0
4610., 282.5, 321.6, 454.3
4620., 282.5, 319.9, 452.8
4630., 283.4, 321.2, 452.5
4640., 283.7, 324.3, 451.6
4650., 283.7, 325.4, 452.7
4660., 283.4, 325.3, 451.4
4670., 283.5, 324.5, 452.4
4680., 283.4, 324.3, 452.9
4690., 283.3, 324.9, 451.1
4700., 283.6, 325.1, 448.9
4710., 283.5, 324.5, 445.1
4720., 283.6, 327.4, 443.1
4730., 283.9, 329.2, 444.3
4740., 283.9, 330.1, 446.1
4750., 283.9, 330.9, 444.3
4760., 284.8, 331.4, 442.1
4770., 284.8, 331.5, 441.4
4780., 284.8, 331.0, 443.0
4790., 285.0, 330.3, 445.6
4800., 286.2, 331.6, 448.6
4810., 286.4, 332.4, 452.7
4820., 286.5, 332.6, 451.9
4830., 286.9, 332.1, 455.1
4840., 286.0, 331.8, 458.1
4850., 285.4, 330.3, 456.1
4860., 285.9, 330.3, 454.4
4870., 286.7, 329.9, 454.4
4880., 286.7, 328.9, 453.9
4890., 286.6, 328.1, 453.7
4900., 286.9, 328.3, 451.8
4910., 287.5, 329.8, 451.1
4920., 286.5, 329.2, 450.2
4930., 286.6, 329.0, 451.6
4940., 286.8, 328.4, 455.2
4950., 287.1, 329.9, 455.7
4960., 288.0, 330.7, 457.2
4970., 288.3, 331.9, 457.3
4980., 287.3, 331.2, 456.9
4990., 286.7, 330.4, 458.7
5000., 287.1, 329.9, 461.9
5010., 286.8, 329.5, 460.8
5020., 286.5, 329.7, 461.5
5030., 285.5, 329.0, 458.7
5040., 285.5, 328.9, 455.5
5050., 285.2, 328.6, 453.2
5060., 284.2, 328.5, 451.3
5070., 282.8, 325.8, 448.9
5080., 281.4, 323.6, 443.9
5090., 281.2, 323.0, 442.3
5100., 281.7, 323.4, 443.0
5110., 281.2, 323.4, 441.4
5120., 281.2, 323.3, 438.2
5130., 281.8, 324.8, 440.3
5140., 282.3, 325.2, 442.5
5150., 282.4, 326.3, 442.0
5160., 283.4, 327.4, 442.4
5170., 283.6, 326.2, 444.6
5180., 284.6, 327.3, 447.5
5190., 285.8, 328.9, 450.3
5200., 286.3, 329.5, 451.8
5210., 285.8, 329.4, 456.4
5220., 286.8, 330.0, 456.0
5230., 287.9, 331.3, 457.8
5240., 289.1, 333.1, 461.1
5250., 288.5, 332.9, 459.2
5260., 288.3, 332.6, 455.9
5270., 288.8, 332.4, 455.9
5280., 288.1, 331.1, 457.6
5290., 287.6, 330.3, 454.6
5300., 285.5, 326.6, 439.6
5310., 282.8, 322.5, 424.6
5320., 282.2, 322.1, 426.6
5330., 283.4, 322.7, 425.2
5340., 282.8, 321.9, 424.9
5350., 281.6, 321.4, 425.4
5360., 280.4, 319.2, 426.2
5370., 280.4, 319.2, 427.4
5380., 280.8, 318.7, 431.0
5390., 281.3, 319.0, 435.6
5400., 282.1, 320.1, 438.2
5410., 282.3, 320.7, 439.5
5420., 283.7, 326.6, 452.9
5430., 288.4, 334.4, 468.8
5440., 289.6, 335.8, 469.4
5450., 290.1, 336.1, 470.7
5460., 290.5, 336.9, 474.5
5470., 290.1, 335.5, 477.4
5480., 290.9, 335.3, 479.4
5490., 291.0, 334.9, 477.9
5500., 290.3, 333.9, 474.4
5510., 290.1, 332.7, 472.3
5520., 288.7, 329.0, 468.8
5530., 289.4, 330.6, 470.5
5540., 290.2, 332.5, 471.4
5550., 291.2, 334.3, 472.8
5560., 291.3, 334.9, 473.4
5570., 292.0, 336.0, 475.7
5580., 292.7, 336.6, 475.9
5590., 293.0, 336.0, 473.8
5600., 293.0, 335.0, 472.8
5610., 292.8, 334.7, 473.8
5620., 293.0, 335.7, 475.5
5630., 293.9, 337.9, 477.4
5640., 296.5, 343.1, 483.3
5650., 296.4, 343.2, 483.9
5660., 295.8, 342.4, 485.4
5670., 296.2, 343.0, 487.0
5680., 296.6, 343.6, 486.4
5690., 295.7, 343.3, 482.5
5700., 294.1, 341.2, 478.9
5710., 293.7, 341.8, 479.5
5720., 293.2, 342.6, 478.4
5730., 292.7, 342.9, 477.5
5740., 292.9, 343.7, 477.7
5750., 292.4, 341.9, 475.1
5760., 290.9, 339.0, 472.0
5770., 290.4, 337.3, 470.6
5780., 289.9, 335.3, 467.5
5790., 288.7, 333.0, 466.3
5800., 288.0, 331.5, 466.9
5810., 288.6, 331.9, 468.7
5820., 289.6, 333.8, 467.3
5830., 289.5, 332.9, 464.0
5840., 288.5, 332.3, 462.3
5850., 287.4, 332.1, 461.7
5860., 287.0, 330.5, 464.8
5870., 286.0, 328.0, 466.1
5880., 285.6, 327.4, 465.5
5890., 286.0, 327.9, 464.4
5900., 286.5, 329.4, 464.4
5910., 286.7, 331.4, 464.2
5920., 287.1, 333.5, 462.7
5930., 286.8, 333.0, 461.7
5940., 286.4, 332.3, 463.0
5950., 286.2, 332.9, 464.4
5960., 287.1, 334.1, 464.8
5970., 287.4, 334.0, 464.3
5980., 287.1, 333.9, 462.9
5990., 287.6, 335.2, 464.2
6000., 287.6, 335.0, 464.0
6010., 287.2, 333.6, 463.0
6020., 287.0, 332.3, 463.3
6030., 287.0, 330.6, 462.4
6040., 286.8, 329.4, 463.3
6050., 286.7, 329.8, 464.6
6060., 286.3, 330.1, 463.6
6070., 287.6, 331.7, 466.3
6080., 287.7, 332.0, 466.9
6090., 287.9, 333.1, 468.6
6100., 288.7, 334.2, 468.2
6110., 289.6, 335.3, 468.0
6120., 290.2, 336.0, 469.0
6130., 290.1, 336.1, 470.6
6140., 290.7, 337.2, 473.6
6150., 290.2, 337.6, 473.7
6160., 289.9, 337.2, 473.2
6170., 290.0, 337.0, 473.3
6180., 290.4, 337.8, 475.8
6190., 289.7, 337.4, 474.4
6200., 286.3, 332.6, 461.4
6210., 282.0, 324.7, 444.1
6220., 281.5, 322.6, 441.2
6230., 281.8, 321.6, 439.6
6240., 282.2, 322.4, 440.4
6250., 283.3, 324.1, 441.7
6260., 285.0, 327.2, 443.3
6270., 284.7, 327.5, 441.0
6280., 283.8, 327.0, 439.1
6290., 283.6, 327.2, 437.4
6300., 283.9, 327.1, 436.5
6310., 284.9, 327.4, 438.0
6320., 288.8, 332.9, 451.8
6330., 294.0, 341.9, 470.3
6340., 295.7, 344.9, 476.3
6350., 295.8, 345.2, 476.3
6360., 295.7, 345.4, 474.1
6370., 294.6, 344.4, 471.1
6380., 293.7, 343.7, 470.6
6390., 294.8, 344.5, 474.0
6400., 296.5, 346.5, 477.5
6410., 297.5, 348.2, 480.8
6420., 298.5, 349.7, 482.9
6430., 297.7, 349.6, 481.1
6440., 296.5, 348.4, 478.0
6450., 296.6, 350.0, 480.5
6460., 295.9, 350.1, 480.9
6470., 295.2, 350.3, 482.2
6480., 294.2, 350.0, 483.8
6490., 293.7, 350.4, 487.4
6500., 293.5, 349.3, 487.3
6510., 293.0, 347.9, 484.6
6520., 292.8, 348.0, 483.5
6530., 292.4, 347.1, 482.5
6540., 291.5, 346.2, 480.9
6550., 291.0, 345.6, 478.5
6560., 290.7, 345.7, 477.4
6570., 290.4, 344.8, 476.3
6580., 290.5, 343.0, 473.1
6590., 289.9, 341.6, 471.7
6600., 289.9, 340.6, 471.1
6610., 290.5, 339.9, 471.2
6620., 290.2, 338.6, 467.4
6630., 289.8, 338.7, 466.4
6640., 289.6, 338.1, 464.9
6650., 289.6, 337.6, 463.3
6660., 290.1, 337.4, 464.9
6670., 291.9, 338.6, 469.4
6680., 292.2, 338.9, 472.6
6690., 292.5, 339.7, 473.8
6700., 292.3, 340.7, 477.0
6710., 293.4, 342.5, 477.5
6720., 294.7, 345.0, 480.3
6730., 295.8, 347.0, 480.9
6740., 296.1, 347.8, 482.5
6750., 296.4, 348.3, 484.3
6760., 297.5, 350.4, 488.2
6770., 297.4, 350.1, 490.1
6780., 296.9, 349.6, 488.1
6790., 296.5, 350.2, 488.5
6800., 297.3, 351.5, 490.9
6810., 297.1, 350.6, 491.3
6820., 297.5, 350.2, 489.9
6830., 297.7, 350.3, 490.1
6840., 297.1, 348.0, 487.5
6850., 295.7, 345.6, 484.0
6860., 296.2, 346.7, 485.9
6870., 296.7, 348.6, 488.3
6880., 295.6, 348.0, 487.8
6890., 295.7, 349.1, 489.0
6900., 295.7, 350.2, 490.8
6910., 295.0, 348.6, 488.9
6920., 295.1, 348.6, 487.0
6930., 294.7, 347.5, 483.7
6940., 293.8, 346.9, 483.6
6950., 294.0, 347.7, 484.9
6960., 294.9, 349.8, 487.3
6970., 294.8, 349.9, 489.8
6980., 294.8, 350.1, 493.0
6990., 294.9, 349.3, 492.9
7000., 295.1, 348.4, 491.7
7010., 295.5, 348.9, 491.1
7020., 296.6, 350.8, 492.0
7030., 297.5, 352.6, 492.3
7040., 296.8, 351.7, 490.9
7050., 297.3, 353.7, 495.6
7060., 297.7, 354.6, 496.1
7070., 298.0, 355.8, 496.2
7080., 297.4, 355.5, 494.0
7090., 297.8, 356.6, 493.7
7100., 294.0, 349.0, 476.4
7110., 285.3, 334.6, 444.0
7120., 275.9, 320.1, 411.3
7130., 265.3, 303.3, 376.7
7140., 254.5, 285.9, 341.5
7150., 243.6, 269.3, 308.7
7160., 233.1, 253.3, 278.0
7170., 221.2, 235.1, 241.9
7180., 209.1, 228.7, 206.9
7190., 196.6, 226.8, 171.8
7200., 183.8, 224.4, 137.8
7210., 171.5, 222.0, 105.8
7220., 162.7, 220.1,  91.4
7230., 157.8, 218.6,  87.0
7240., 153.5, 217.0,  84.2
7250., 149.6, 215.3,  81.7
7260., 146.3, 213.7,  80.2
7270., 143.3, 212.0,  78.9
7280., 140.5, 210.4,  77.4
7290., 137.9, 208.5,  76.2
7300., 135.4, 206.4,  76.1
7310., 132.9, 204.3,  75.9
7320., 130.3, 202.2,  75.9
7330., 127.4, 200.2,  76.2
7340., 124.0, 198.2,  76.4
7350., 120.7, 195.6,  76.3
7360., 117.5, 192.7,  76.3
7370., 114.5, 189.5,  76.3
7380., 111.4, 186.3,  76.0
7390., 108.0, 183.0,  75.8
7400., 105.0, 179.7,  75.8
7410., 102.0, 176.4,  76.0
7420.,  99.0, 173.1,  75.4
7430.,  96.1, 169.9,  75.3
7440.,  93.3, 167.0,  75.0
7450.,  90.8, 163.4,  74.4
7460.,  88.7, 159.7,  73.4
7470.,  86.9, 156.8,  72.5
7480.,  85.1, 154.3,  71.5
7490.,  83.3, 151.5,  70.8
7500.,  81.8, 149.1,  70.1
7510.,  80.4, 147.4,  69.6
7520.,  78.9, 145.4,  68.8
7530.,  77.2, 143.9,  67.6
7540.,  75.7, 142.5,  66.4
7550.,  74.4, 141.0,  65.1
7560.,  73.4, 138.9,  63.9
7570.,  72.5, 137.3,  62.9
7580.,  71.5, 136.1,  62.5
7590.,  70.5, 135.1,  62.0
7600.,  69.7, 133.6,  61.9
7610.,  69.1, 132.3,  61.5
7620.,  68.8, 131.1,  61.2
7630.,  68.5, 129.4,  60.7
7640.,  68.2, 127.5,  60.6
7650.,  67.9, 126.0,  60.4
7660.,  67.4, 124.6,  60.3
7670.,  67.1, 123.1,  60.4
7680.,  66.4, 122.2,  60.2
7690.,  65.7, 121.2,  59.8
7700.,  65.1, 120.0,  59.4
7710.,  64.8, 118.3,  59.4
