   Time , Height , T_lower , T_upper
    0.00,    3.81,   26.65,   26.89
   10.00,    3.81,   26.65,   26.96
   20.00,    3.81,   26.65,   26.92
   30.00,    3.81,   26.70,   27.81
   40.00,    3.23,   27.30,   37.26
   50.00,    3.14,   28.90,   54.10
   60.00,    2.81,   30.20,   69.86
   70.00,    2.58,   30.45,   81.67
   80.00,    2.38,   30.35,   90.71
   90.00,    2.25,   30.85,   98.59
  100.00,    2.14,   31.65,  104.56
  110.00,    2.05,   32.15,  110.20
  120.00,    1.97,   32.70,  114.64
  130.00,    1.91,   32.85,  119.10
  140.00,    1.84,   32.65,  122.13
  150.00,    1.79,   32.20,  124.69
  160.00,    1.75,   31.65,  127.48
  170.00,    1.72,   31.90,  129.33
  180.00,    1.69,   31.90,  130.98
  190.00,    1.68,   32.15,  133.77
  200.00,    1.67,   32.40,  134.84
  210.00,    1.68,   33.05,  137.61
  220.00,    1.67,   33.15,  139.28
  230.00,    1.67,   33.35,  140.63
  240.00,    1.65,   33.05,  141.95
  250.00,    1.65,   33.35,  142.30
  260.00,    1.66,   33.80,  142.84
  270.00,    1.64,   33.90,  143.68
  280.00,    1.65,   34.45,  145.21
  290.00,    1.64,   34.25,  145.15
  300.00,    1.63,   34.25,  145.48
  310.00,    1.64,   34.75,  146.66
  320.00,    1.64,   35.10,  147.96
  330.00,    1.63,   35.00,  148.13
  340.00,    1.62,   35.00,  148.78
  350.00,    1.63,   35.40,  149.72
  360.00,    1.63,   35.90,  149.26
  370.00,    1.62,   35.80,  149.72
  380.00,    1.63,   36.30,  151.33
  390.00,    1.63,   36.30,  151.63
  400.00,    1.62,   36.80,  152.22
  410.00,    1.63,   37.45,  153.01
  420.00,    1.62,   37.30,  152.94
  430.00,    1.60,   36.95,  152.79
  440.00,    1.59,   36.50,  152.73
  450.00,    1.59,   36.55,  153.66
  460.00,    1.60,   37.05,  154.04
  470.00,    1.59,   37.00,  154.60
  480.00,    1.58,   36.75,  154.51
  490.00,    1.58,   37.30,  154.75
  500.00,    1.58,   37.65,  155.26
  510.00,    1.59,   37.80,  155.95
  520.00,    1.59,   37.90,  155.84
  530.00,    1.59,   38.10,  156.65
  540.00,    1.58,   38.05,  156.92
  550.00,    1.60,   38.65,  158.42
  560.00,    1.60,   38.90,  158.53
  570.00,    1.60,   38.55,  159.38
  580.00,    1.57,   37.90,  159.23
  590.00,    1.57,   38.70,  158.58
  600.00,    1.58,   38.90,  160.01
  610.00,    1.58,   38.70,  160.59
  620.00,    1.58,   39.25,  160.73
  630.00,    1.58,   39.30,  161.32
  640.00,    1.57,   38.75,  160.69
  650.00,    1.57,   39.20,  161.22
  660.00,    1.57,   39.65,  160.57
  670.00,    1.56,   39.00,  160.69
  680.00,    1.57,   39.75,  161.70
  690.00,    1.58,   40.20,  162.99
  700.00,    1.57,   40.30,  162.55
  710.00,    1.57,   40.25,  163.09
  720.00,    1.55,   39.30,  161.77
  730.00,    1.56,   39.95,  162.49
  740.00,    1.56,   40.05,  163.65
  750.00,    1.56,   40.10,  163.64
  760.00,    1.55,   39.55,  162.81
  770.00,    1.53,   39.40,  162.81
  780.00,    1.52,   39.45,  161.82
  790.00,    1.54,   39.95,  163.12
  800.00,    1.54,   40.15,  164.39
  810.00,    1.54,   40.55,  164.14
  820.00,    1.53,   40.40,  163.18
  830.00,    1.55,   41.00,  164.53
  840.00,    1.54,   40.95,  164.42
  850.00,    1.54,   41.05,  164.77
  860.00,    1.55,   41.00,  165.70
  870.00,    1.54,   41.10,  165.79
  880.00,    1.54,   41.30,  166.22
  890.00,    1.54,   41.90,  166.33
  900.00,    1.53,   41.75,  165.72
  910.00,    1.54,   41.75,  166.31
  920.00,    1.53,   41.45,  166.26
  930.00,    1.54,   41.90,  167.21
  940.00,    1.54,   41.70,  167.68
  950.00,    1.54,   42.15,  168.08
  960.00,    1.54,   42.05,  167.63
  970.00,    1.53,   41.45,  167.35
  980.00,    1.52,   41.40,  166.96
  990.00,    1.51,   41.20,  167.04
 1000.00,    1.53,   41.80,  168.23
 1010.00,    1.52,   42.25,  168.02
 1020.00,    1.55,   43.05,  169.14
 1030.00,    1.53,   42.10,  168.12
 1040.00,    1.52,   42.15,  168.32
 1050.00,    1.52,   41.75,  168.32
 1060.00,    1.52,   42.25,  169.48
 1070.00,    1.52,   42.40,  169.40
 1080.00,    1.50,   41.60,  168.24
 1090.00,    1.52,   42.60,  169.12
 1100.00,    1.52,   43.15,  170.04
 1110.00,    1.50,   42.45,  169.48
 1120.00,    1.51,   42.70,  168.96
 1130.00,    1.52,   43.50,  170.16
 1140.00,    1.53,   43.70,  170.63
 1150.00,    1.53,   43.60,  171.10
 1160.00,    1.52,   43.70,  170.38
 1170.00,    1.52,   43.80,  169.91
 1180.00,    1.52,   43.90,  170.16
 1190.00,    1.51,   43.35,  171.12
 1200.00,    1.52,   43.65,  171.49
 1210.00,    1.52,   43.75,  171.18
 1220.00,    1.51,   43.95,  170.48
 1230.00,    1.50,   43.40,  170.69
 1240.00,    1.49,   43.00,  170.32
 1250.00,    1.48,   43.15,  170.61
 1260.00,    1.50,   43.70,  171.58
 1270.00,    1.49,   43.65,  171.37
 1280.00,    1.47,   42.80,  170.08
 1290.00,    1.47,   42.65,  171.07
 1300.00,    1.51,   44.05,  173.01
 1310.00,    1.50,   43.70,  172.74
 1320.00,    1.50,   43.30,  173.35
 1330.00,    1.52,   44.65,  173.59
 1340.00,    1.52,   44.60,  172.52
 1350.00,    1.51,   44.05,  172.84
 1360.00,    1.49,   43.90,  172.31
 1370.00,    1.48,   43.95,  171.93
 1380.00,    1.49,   44.05,  171.95
 1390.00,    1.47,   43.40,  170.99
 1400.00,    1.50,   44.80,  172.48
 1410.00,    1.50,   44.70,  173.02
 1420.00,    1.50,   44.50,  173.66
 1430.00,    1.49,   45.05,  173.14
 1440.00,    1.51,   45.20,  173.40
 1450.00,    1.49,   44.75,  173.03
 1460.00,    1.47,   44.60,  172.66
 1470.00,    1.48,   44.35,  173.59
 1480.00,    1.48,   44.35,  173.38
 1490.00,    1.46,   43.95,  172.43
 1500.00,    1.48,   44.75,  173.67
 1510.00,    1.48,   44.85,  173.38
 1520.00,    1.47,   44.35,  172.78
 1530.00,    1.46,   44.55,  172.48
 1540.00,    1.47,   44.65,  173.41
 1550.00,    1.46,   44.45,  172.45
 1560.00,    1.49,   45.25,  173.46
 1570.00,    1.49,   45.75,  174.74
 1580.00,    1.46,   44.15,  172.46
 1590.00,    1.45,   43.85,  172.49
 1600.00,    1.48,   45.25,  174.00
 1610.00,    1.50,   46.10,  174.56
 1620.00,    1.48,   45.55,  174.16
 1630.00,    1.44,   44.30,  173.20
 1640.00,    1.43,   44.10,  173.36
 1650.00,    1.47,   45.15,  174.45
 1660.00,    1.50,   45.85,  175.72
 1670.00,    1.48,   45.60,  174.89
 1680.00,    1.48,   45.90,  175.21
