Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
 890., 463.5, 577.4, 744.2
 900., 463.8, 577.8, 742.2
 910., 463.7, 579.4, 742.5
 920., 464.3, 582.2, 744.6
 930., 462.6, 578.6, 742.6
 940., 462.9, 576.7, 740.8
 950., 464.1, 576.5, 741.6
 960., 464.0, 574.0, 741.2
 970., 466.1, 573.5, 740.0
 980., 466.2, 572.7, 739.4
 990., 463.8, 571.3, 738.1
1000., 464.0, 572.0, 738.5
1010., 464.8, 574.9, 740.1
1020., 462.9, 573.2, 740.6
1030., 463.2, 571.5, 740.8
1040., 463.6, 569.8, 739.8
1050., 464.8, 571.8, 742.2
1060., 468.2, 577.8, 748.0
1070., 468.6, 577.4, 746.8
1080., 468.0, 577.4, 746.4
1090., 464.5, 575.2, 748.7
1100., 465.5, 577.1, 751.4
1110., 468.2, 580.1, 753.8
1120., 469.3, 582.0, 755.7
1130., 470.0, 582.4, 757.1
1140., 474.0, 585.3, 759.7
1150., 475.6, 586.9, 760.5
1160., 477.1, 589.1, 762.8
1170., 480.0, 593.8, 766.2
1180., 478.7, 593.2, 765.3
1190., 474.0, 591.1, 766.0
1200., 474.0, 593.1, 767.4
1210., 478.7, 597.8, 768.0
1220., 478.5, 600.0, 768.0
1230., 481.2, 605.2, 769.5
1240., 482.4, 605.7, 769.7
1250., 483.0, 605.4, 769.6
1260., 483.0, 602.7, 766.8
1270., 484.6, 604.0, 765.8
1280., 484.4, 603.7, 766.1
1290., 481.0, 599.5, 763.9
1300., 483.7, 602.3, 765.1
1310., 490.9, 611.2, 768.9
1320., 495.1, 616.1, 772.6
1330., 497.7, 619.9, 775.5
1340., 500.7, 623.0, 778.0
1350., 499.3, 618.8, 776.4
1360., 498.7, 617.7, 776.1
1370., 503.4, 624.2, 779.5
1380., 506.8, 630.9, 783.5
1390., 507.9, 635.1, 786.4
1400., 509.5, 637.5, 786.5
1410., 513.1, 640.3, 788.0
1420., 511.2, 637.5, 786.0
1430., 509.3, 633.8, 783.1
1440., 513.6, 636.6, 785.7
1450., 515.8, 639.0, 787.6
1460., 519.3, 641.0, 789.5
1470., 523.4, 646.2, 793.0
1480., 523.1, 646.7, 795.5
1490., 520.7, 644.2, 794.2
1500., 518.0, 642.3, 793.7
1510., 517.4, 640.5, 793.5
1520., 515.6, 636.6, 791.3
1530., 515.7, 636.8, 792.2
1540., 515.8, 638.0, 795.1
1550., 516.2, 637.9, 798.0
1560., 515.0, 638.1, 798.7
1570., 510.8, 632.7, 796.5
1580., 507.3, 630.4, 794.8
1590., 508.8, 631.8, 794.7
1600., 511.9, 634.4, 793.4
1610., 512.6, 635.2, 793.5
1620., 511.5, 632.9, 793.0
1630., 509.5, 631.0, 791.9
1640., 505.7, 631.6, 792.1
1650., 503.5, 632.9, 791.4
1660., 505.3, 636.0, 791.5
1670., 505.9, 637.5, 791.1
1680., 509.6, 641.4, 792.5
1690., 510.4, 644.0, 791.2
1700., 510.3, 644.7, 790.1
1710., 507.0, 642.9, 788.5
1720., 504.2, 640.8, 787.8
1730., 505.5, 642.2, 787.3
1740., 505.2, 642.9, 787.5
1750., 506.7, 645.2, 790.6
1760., 510.9, 647.3, 792.4
1770., 513.6, 647.6, 793.7
1780., 514.0, 648.2, 795.0
1790., 517.5, 651.7, 797.3
1800., 514.8, 648.3, 795.1
1810., 514.7, 646.8, 795.4
1820., 512.1, 639.3, 782.5
1830., 505.2, 623.6, 756.8
1840., 498.2, 607.5, 730.8
1850., 488.5, 590.6, 705.6
1860., 482.1, 575.0, 679.0
1870., 475.0, 558.8, 649.5
1880., 467.3, 544.1, 635.4
1890., 458.8, 528.0, 628.1
1900., 450.1, 515.9, 624.7
1910., 438.4, 511.5, 621.3
1920., 428.2, 507.2, 616.5
1930., 419.1, 502.0, 611.2
1940., 413.2, 498.9, 609.7
1950., 411.9, 498.3, 608.9
1960., 410.4, 496.5, 606.9
1970., 409.5, 497.2, 608.0
1980., 407.6, 497.3, 608.3
1990., 406.2, 498.5, 609.4
2000., 407.3, 500.5, 611.8
2010., 407.6, 500.5, 611.7
2020., 407.5, 500.3, 610.4
2030., 407.9, 500.1, 608.8
2040., 409.2, 499.5, 607.6
2050., 409.2, 500.0, 609.4
2060., 410.0, 503.1, 612.5
2070., 410.1, 502.8, 612.1
2080., 410.1, 501.4, 609.7
2090., 409.6, 500.2, 606.8
2100., 409.5, 499.8, 606.6
2110., 411.4, 499.9, 607.8
2120., 410.7, 498.9, 605.9
2130., 411.6, 502.8, 609.1
2140., 412.1, 503.1, 611.9
2150., 411.3, 502.3, 613.9
2160., 408.3, 500.9, 614.6
2170., 406.3, 498.3, 612.1
2180., 405.6, 496.5, 610.1
2190., 402.8, 493.0, 606.7
2200., 400.9, 492.9, 605.5
2210., 400.7, 493.3, 605.5
2220., 401.4, 494.5, 606.4
2230., 400.0, 492.3, 604.2
2240., 399.5, 491.4, 603.7
2250., 398.7, 488.8, 602.0
2260., 399.0, 488.8, 603.2
2270., 399.2, 488.7, 601.1
2280., 400.8, 490.2, 602.7
2290., 402.4, 492.9, 608.5
2300., 401.9, 491.7, 608.4
2310., 402.2, 491.3, 607.4
2320., 401.1, 488.8, 604.6
2330., 400.6, 487.9, 605.0
2340., 400.1, 488.0, 606.4
2350., 400.5, 490.4, 609.0
2360., 401.1, 492.6, 610.3
2370., 400.3, 492.0, 607.9
2380., 399.5, 489.4, 603.0
2390., 399.2, 489.0, 601.1
2400., 400.0, 489.6, 598.6
2410., 400.3, 490.6, 596.4
2420., 399.4, 491.6, 596.2
2430., 399.9, 492.8, 597.6
2440., 402.1, 496.1, 600.8
2450., 403.0, 496.3, 599.7
2460., 401.2, 493.0, 593.6
2470., 398.4, 488.5, 588.5
2480., 395.7, 484.7, 584.8
2490., 393.5, 482.9, 583.9
2500., 393.5, 484.1, 586.2
2510., 393.3, 484.8, 587.4
2520., 392.3, 482.4, 587.5
2530., 391.2, 480.2, 586.4
2540., 391.8, 478.3, 585.2
2550., 392.3, 477.6, 583.8
2560., 391.7, 476.4, 583.1
2570., 392.2, 479.8, 587.5
2580., 394.0, 484.7, 593.4
2590., 395.1, 486.9, 595.3
2600., 395.5, 487.5, 594.8
2610., 396.2, 488.3, 594.5
2620., 395.1, 485.5, 591.4
2630., 394.4, 482.9, 588.3
2640., 394.3, 483.9, 588.1
2650., 394.5, 485.6, 589.9
2660., 394.1, 485.8, 588.4
2670., 393.6, 487.1, 589.1
2680., 393.8, 489.2, 591.6
2690., 393.3, 487.3, 590.5
2700., 392.9, 483.9, 587.5
2710., 393.7, 482.7, 585.8
2720., 390.4, 474.1, 572.5
2730., 383.1, 457.1, 554.8
2740., 376.6, 440.6, 544.1
2750., 370.0, 422.9, 533.7
2760., 363.4, 404.2, 521.9
2770., 356.8, 390.6, 511.2
2780., 350.9, 385.2, 499.7
2790., 344.8, 379.3, 486.3
2800., 337.4, 373.4, 475.5
2810., 329.6, 368.6, 486.9
2820., 323.2, 372.6, 502.3
2830., 323.5, 380.1, 519.9
2840., 323.6, 383.5, 529.1
2850., 323.7, 383.8, 531.0
2860., 323.9, 383.1, 531.0
2870., 323.5, 381.3, 528.4
2880., 323.3, 380.8, 527.3
2890., 323.6, 381.4, 528.7
2900., 324.0, 382.5, 532.3
2910., 324.0, 383.0, 535.7
2920., 323.9, 382.9, 535.9
2930., 323.3, 382.0, 534.4
2940., 323.0, 381.4, 534.4
2950., 322.1, 379.3, 531.0
2960., 321.5, 378.5, 527.1
2970., 320.9, 378.7, 525.0
2980., 320.5, 379.6, 525.3
2990., 320.2, 380.6, 528.8
3000., 320.3, 382.3, 532.5
3010., 319.8, 382.3, 533.5
3020., 319.8, 381.6, 531.6
3030., 319.8, 380.3, 529.3
3040., 320.0, 381.1, 531.0
3050., 321.0, 382.7, 531.4
3060., 321.0, 382.9, 532.0
3070., 321.1, 384.8, 535.3
3080., 320.3, 384.1, 534.6
3090., 320.1, 383.7, 535.7
3100., 321.4, 385.0, 537.7
3110., 321.9, 384.6, 537.0
3120., 322.4, 383.5, 534.6
3130., 322.7, 382.7, 533.5
3140., 322.6, 383.1, 534.5
3150., 322.4, 384.1, 535.9
3160., 322.6, 383.6, 534.4
3170., 321.8, 382.1, 534.2
3180., 321.2, 381.9, 536.2
3190., 321.1, 381.5, 537.7
3200., 321.4, 382.9, 543.5
3210., 321.6, 382.4, 542.5
3220., 320.8, 380.7, 539.5
3230., 320.4, 380.4, 537.9
3240., 320.3, 381.6, 539.3
3250., 320.5, 383.0, 541.2
3260., 321.2, 384.2, 542.0
3270., 320.9, 383.5, 540.4
3280., 321.0, 384.9, 541.4
3290., 321.5, 387.1, 545.1
3300., 321.6, 387.2, 545.4
3310., 321.7, 387.4, 543.6
3320., 322.1, 389.0, 543.1
3330., 323.6, 391.2, 545.5
3340., 324.6, 391.6, 545.3
3350., 325.4, 392.7, 546.7
3360., 324.7, 392.3, 546.3
3370., 323.7, 389.7, 544.1
3380., 322.1, 387.0, 544.1
3390., 321.9, 386.7, 546.9
3400., 321.2, 385.2, 546.7
3410., 322.1, 385.4, 545.3
3420., 323.5, 386.9, 544.5
3430., 323.3, 385.7, 544.3
3440., 322.4, 382.7, 543.2
3450., 321.2, 380.6, 542.1
3460., 320.9, 381.0, 544.4
3470., 321.5, 381.2, 545.7
3480., 322.6, 381.6, 546.7
3490., 324.2, 384.2, 549.2
3500., 324.9, 385.2, 546.7
3510., 325.0, 384.8, 543.8
3520., 324.5, 384.2, 544.5
3530., 322.9, 382.7, 545.7
3540., 322.6, 382.8, 547.9
3550., 322.8, 383.5, 547.8
3560., 323.6, 385.0, 547.1
3570., 324.4, 385.6, 546.0
3580., 324.5, 384.8, 543.7
3590., 324.0, 384.0, 541.8
3600., 323.1, 383.4, 540.4
3610., 322.3, 382.4, 537.9
3620., 321.2, 380.4, 537.3
3630., 319.8, 378.9, 538.0
3640., 319.0, 377.8, 537.2
3650., 318.5, 375.4, 534.3
3660., 316.6, 370.7, 529.4
3670., 315.0, 367.6, 527.4
3680., 313.7, 366.0, 526.4
3690., 311.7, 364.3, 526.2
3700., 310.3, 363.8, 527.5
3710., 308.5, 362.7, 526.8
3720., 307.4, 363.5, 526.1
3730., 307.6, 364.5, 526.0
3740., 307.0, 365.1, 526.8
3750., 306.6, 365.4, 527.6
3760., 307.3, 366.7, 526.3
3770., 308.5, 366.9, 525.1
3780., 309.6, 368.5, 525.8
3790., 310.5, 368.9, 526.2
3800., 310.2, 369.1, 524.8
3810., 309.3, 367.4, 522.4
3820., 308.3, 366.0, 519.0
3830., 308.4, 367.4, 517.2
3840., 308.0, 367.9, 514.9
3850., 307.2, 369.1, 512.9
3860., 307.6, 369.5, 511.8
3870., 308.0, 368.8, 509.4
3880., 307.0, 366.8, 507.2
3890., 305.7, 365.0, 506.3
3900., 304.0, 362.5, 504.9
3910., 303.0, 360.4, 504.3
3920., 302.8, 359.6, 504.7
3930., 301.9, 359.1, 502.6
3940., 302.2, 360.6, 503.5
3950., 302.0, 360.1, 504.3
3960., 301.6, 359.7, 504.4
3970., 301.9, 359.5, 504.3
3980., 301.7, 360.2, 504.4
3990., 301.1, 359.7, 503.4
4000., 301.1, 359.8, 502.3
4010., 301.5, 359.9, 502.5
4020., 301.7, 359.8, 503.3
4030., 302.1, 361.5, 502.9
4040., 302.2, 361.0, 502.4
4050., 302.9, 361.1, 506.3
4060., 302.9, 360.3, 508.3
4070., 302.8, 360.6, 507.3
4080., 303.2, 360.2, 506.5
4090., 302.9, 358.8, 507.9
4100., 303.0, 356.3, 508.6
4110., 303.3, 356.7, 509.9
4120., 303.7, 358.1, 513.3
4130., 303.3, 358.5, 513.4
4140., 302.9, 360.2, 512.5
4150., 302.7, 359.8, 511.2
4160., 302.3, 360.5, 510.9
4170., 303.4, 362.3, 510.1
4180., 304.3, 364.0, 509.5
4190., 304.8, 364.8, 511.0
4200., 305.4, 365.0, 511.3
4210., 305.0, 365.5, 510.3
4220., 304.4, 365.9, 507.5
4230., 304.4, 367.5, 507.3
4240., 304.0, 368.0, 507.0
4250., 303.8, 367.9, 506.8
4260., 304.1, 367.0, 508.0
4270., 304.5, 366.9, 509.6
4280., 304.0, 365.3, 509.1
4290., 304.4, 364.5, 508.8
4300., 304.2, 362.6, 506.9
4310., 303.5, 361.7, 504.9
4320., 303.2, 361.0, 503.8
4330., 303.5, 361.1, 505.0
4340., 304.8, 362.9, 508.0
4350., 304.8, 360.8, 506.0
4360., 304.7, 359.8, 503.5
4370., 304.5, 359.5, 503.1
4380., 304.3, 360.1, 502.9
4390., 303.5, 359.2, 500.0
4400., 303.3, 359.4, 500.1
4410., 302.7, 359.5, 499.6
4420., 302.4, 359.0, 499.9
4430., 302.0, 358.5, 499.2
4440., 302.3, 359.9, 501.4
4450., 302.1, 361.0, 501.6
4460., 302.0, 361.6, 500.7
4470., 302.6, 362.7, 503.1
4480., 302.2, 362.6, 503.8
4490., 301.9, 362.7, 503.2
4500., 302.5, 362.6, 503.9
4510., 302.8, 363.1, 505.6
4520., 302.1, 362.5, 502.8
4530., 302.0, 362.0, 500.3
4540., 301.9, 362.1, 495.4
4550., 300.5, 360.8, 491.3
4560., 299.4, 358.9, 484.5
4570., 298.8, 356.1, 479.5
4580., 297.8, 354.8, 475.1
4590., 295.9, 353.4, 473.7
4600., 295.2, 351.7, 475.6
4610., 294.0, 348.8, 475.1
4620., 292.5, 346.6, 473.5
4630., 291.4, 344.4, 473.9
4640., 291.6, 344.1, 477.8
4650., 293.0, 346.5, 481.2
4660., 292.7, 347.1, 481.4
4670., 292.6, 348.8, 481.4
4680., 291.9, 347.9, 481.7
4690., 292.2, 349.5, 486.1
4700., 293.3, 350.3, 487.6
4710., 293.8, 350.4, 488.9
4720., 294.1, 351.6, 491.1
4730., 293.9, 352.4, 492.5
4740., 294.5, 354.3, 495.6
4750., 294.8, 355.9, 495.8
4760., 294.5, 356.7, 493.4
4770., 293.8, 353.8, 489.9
4780., 293.1, 351.2, 487.6
4790., 292.7, 351.2, 489.7
4800., 293.3, 352.4, 492.5
4810., 292.7, 350.8, 491.7
4820., 291.2, 348.0, 488.1
4830., 290.5, 346.0, 484.6
4840., 290.2, 344.4, 482.0
4850., 290.1, 344.3, 480.9
4860., 289.7, 344.8, 479.5
4870., 289.3, 342.9, 475.4
4880., 289.1, 341.4, 473.2
4890., 288.3, 340.6, 473.6
4900., 287.7, 339.9, 473.5
4910., 288.8, 340.0, 475.3
4920., 288.7, 338.6, 473.8
4930., 288.2, 338.5, 472.8
4940., 288.6, 338.6, 472.2
4950., 289.1, 339.3, 473.0
4960., 289.3, 339.1, 473.7
4970., 289.6, 339.1, 474.5
4980., 289.4, 338.5, 475.3
4990., 288.7, 338.4, 477.4
5000., 288.9, 339.5, 481.2
5010., 289.2, 340.6, 480.7
5020., 290.2, 343.0, 482.5
5030., 289.5, 341.4, 477.7
5040., 289.2, 341.2, 474.4
5050., 290.4, 344.2, 477.1
5060., 291.0, 345.7, 479.6
5070., 291.5, 347.6, 480.6
5080., 292.3, 349.3, 481.1
5090., 291.9, 348.8, 479.9
5100., 291.3, 347.9, 477.1
5110., 291.7, 348.4, 477.8
5120., 291.8, 347.7, 476.8
5130., 291.1, 345.8, 475.4
5140., 290.5, 345.2, 474.6
5150., 291.9, 347.5, 477.8
5160., 293.0, 349.0, 479.6
5170., 293.2, 348.6, 477.0
5180., 293.2, 347.8, 473.9
5190., 293.4, 347.7, 474.1
5200., 293.3, 348.0, 474.3
5210., 293.4, 349.2, 475.4
5220., 293.7, 349.8, 476.6
5230., 293.4, 350.3, 479.1
5240., 294.1, 351.1, 479.8
5250., 295.7, 353.7, 482.7
5260., 297.1, 354.1, 482.7
5270., 296.8, 352.5, 482.6
5280., 296.4, 353.3, 484.6
5290., 295.2, 353.0, 486.9
5300., 295.1, 353.4, 488.9
5310., 295.2, 353.3, 489.1
5320., 294.9, 351.3, 488.0
5330., 295.2, 349.9, 487.3
5340., 295.9, 351.0, 490.9
5350., 295.4, 351.3, 489.8
5360., 293.8, 350.9, 488.5
5370., 292.2, 348.7, 484.6
5380., 291.5, 348.8, 483.9
5390., 292.0, 349.3, 482.2
5400., 291.4, 346.9, 478.3
5410., 291.0, 344.4, 473.0
5420., 289.6, 340.4, 467.1
5430., 287.7, 336.2, 462.3
5440., 285.9, 334.1, 460.2
5450., 283.5, 331.3, 456.3
5460., 281.4, 328.5, 452.5
5470., 280.1, 326.4, 451.5
5480., 278.9, 324.0, 450.2
5490., 277.8, 321.9, 448.3
5500., 276.3, 318.7, 444.8
5510., 274.4, 315.9, 443.4
5520., 273.1, 314.8, 441.3
5530., 272.2, 315.4, 442.7
5540., 272.0, 317.5, 446.1
5550., 273.1, 320.4, 448.9
5560., 275.1, 323.6, 453.9
5570., 276.7, 326.3, 459.3
5580., 277.3, 327.7, 460.5
5590., 277.2, 326.8, 456.5
5600., 276.1, 326.3, 454.2
5610., 276.1, 327.1, 453.1
5620., 276.5, 329.0, 457.2
5630., 276.5, 329.5, 456.7
5640., 275.5, 327.3, 452.8
5650., 275.3, 325.3, 451.8
5660., 274.6, 323.5, 449.5
5670., 273.2, 320.7, 445.9
5680., 271.2, 317.2, 440.0
5690., 270.2, 314.5, 435.0
5700., 270.0, 312.9, 433.3
5710., 269.5, 311.7, 432.8
5720., 270.3, 313.1, 436.9
5730., 270.5, 313.0, 438.0
5740., 270.5, 311.2, 435.8
5750., 271.0, 312.3, 436.5
5760., 272.2, 315.5, 439.2
5770., 272.4, 317.0, 440.6
5780., 272.9, 319.4, 443.0
5790., 274.5, 323.2, 448.6
5800., 275.9, 325.8, 452.0
5810., 276.3, 326.8, 454.8
5820., 275.7, 326.4, 457.5
5830., 275.6, 326.5, 460.7
5840., 275.5, 326.4, 462.3
5850., 275.6, 328.1, 462.4
5860., 275.8, 330.9, 462.5
5870., 275.8, 331.3, 460.1
5880., 275.6, 331.1, 459.9
5890., 275.9, 331.1, 460.6
5900., 275.6, 329.5, 459.8
5910., 274.4, 327.1, 457.5
5920., 273.1, 325.5, 455.4
5930., 273.1, 325.6, 455.4
5940., 274.1, 327.0, 454.0
5950., 274.7, 328.2, 452.3
5960., 274.8, 328.0, 451.0
5970., 274.8, 326.7, 450.7
5980., 274.8, 325.6, 450.5
5990., 274.4, 324.4, 452.0
6000., 273.7, 323.5, 451.9
6010., 273.4, 322.8, 449.4
6020., 273.4, 322.6, 447.2
6030., 273.7, 323.3, 449.1
6040., 273.9, 323.5, 448.5
6050., 273.5, 322.5, 445.8
6060., 273.0, 321.1, 442.9
6070., 273.2, 320.7, 442.6
6080., 272.5, 320.5, 443.0
6090., 271.7, 319.7, 441.8
6100., 270.9, 319.0, 442.8
6110., 271.0, 319.7, 442.5
6120., 271.4, 318.5, 441.6
6130., 271.3, 317.2, 440.0
6140., 271.5, 318.1, 439.0
6150., 271.4, 317.9, 437.6
6160., 270.7, 316.4, 438.1
6170., 270.9, 316.7, 439.9
6180., 271.3, 317.8, 441.0
6190., 271.5, 318.3, 441.0
6200., 272.3, 318.2, 441.2
6210., 272.2, 317.4, 441.0
6220., 272.8, 317.7, 442.4
6230., 273.3, 318.4, 444.6
6240., 274.0, 320.0, 445.4
6250., 274.2, 320.8, 447.1
6260., 274.3, 320.9, 447.4
6270., 274.7, 320.6, 445.6
6280., 275.9, 322.6, 445.5
6290., 276.5, 324.8, 447.6
6300., 277.5, 327.2, 451.0
6310., 277.8, 327.9, 453.1
6320., 276.4, 326.0, 448.1
6330., 275.0, 324.6, 442.5
6340., 273.5, 323.7, 438.5
6350., 272.4, 321.7, 434.1
6360., 271.2, 320.1, 432.5
6370., 270.6, 320.0, 432.6
6380., 270.0, 319.5, 432.3
6390., 269.0, 318.8, 433.2
6400., 268.1, 317.0, 433.3
6410., 267.7, 314.0, 431.7
6420., 265.9, 309.7, 427.7
6430., 264.7, 307.3, 426.2
6440., 264.1, 307.9, 429.0
6450., 264.4, 310.6, 434.9
6460., 265.0, 312.2, 436.2
6470., 266.0, 314.1, 438.2
6480., 266.1, 314.4, 439.2
6490., 266.0, 313.8, 439.0
6500., 266.1, 313.9, 439.9
6510., 267.1, 315.1, 442.1
6520., 267.8, 315.7, 443.0
6530., 267.3, 315.8, 441.2
6540., 267.2, 316.4, 442.1
6550., 267.5, 317.2, 442.1
6560., 267.5, 316.9, 441.8
6570., 267.1, 317.1, 441.6
6580., 266.9, 316.6, 443.2
6590., 266.0, 314.7, 442.6
6600., 265.2, 313.7, 442.0
6610., 265.2, 314.0, 441.8
6620., 265.1, 313.7, 441.5
6630., 263.5, 311.2, 436.5
6640., 262.2, 308.8, 432.6
6650., 262.7, 307.4, 431.1
6660., 263.2, 307.8, 429.8
6670., 263.2, 307.3, 428.8
6680., 263.8, 308.0, 429.3
6690., 264.0, 307.7, 428.8
6700., 262.7, 306.4, 425.8
6710., 262.0, 305.9, 424.2
6720., 262.3, 306.2, 423.2
6730., 262.7, 306.7, 424.8
6740., 261.8, 305.3, 422.8
6750., 261.4, 304.5, 420.6
6760., 260.7, 304.3, 419.4
6770., 260.6, 305.3, 419.9
6780., 260.1, 303.7, 419.2
6790., 261.0, 303.6, 421.6
6800., 261.5, 303.8, 423.6
6810., 261.7, 303.4, 424.3
6820., 262.4, 303.9, 425.1
6830., 263.8, 306.4, 426.8
6840., 264.2, 307.6, 428.9
6850., 263.1, 306.6, 427.7
6860., 263.3, 308.9, 430.3
6870., 264.6, 311.8, 436.1
6880., 265.8, 313.6, 439.4
6890., 265.9, 314.1, 440.7
6900., 267.1, 316.3, 443.0
6910., 267.5, 315.5, 440.7
6920., 267.2, 313.8, 440.2
6930., 266.8, 311.9, 439.5
6940., 266.2, 310.9, 440.4
6950., 264.4, 308.1, 438.3
6960., 263.7, 307.5, 437.1
6970., 264.0, 307.8, 435.8
6980., 263.1, 305.5, 431.5
6990., 261.7, 302.9, 427.8
7000., 261.5, 302.3, 427.4
7010., 262.4, 303.4, 429.1
7020., 263.4, 304.8, 431.3
7030., 265.2, 307.2, 434.3
7040., 266.5, 309.4, 434.6
7050., 267.3, 312.3, 436.9
7060., 267.3, 313.4, 436.8
7070., 266.7, 313.1, 435.8
7080., 265.7, 312.0, 435.2
7090., 264.8, 311.2, 435.9
7100., 265.4, 312.0, 437.5
7110., 266.2, 313.8, 438.4
7120., 266.4, 314.6, 438.9
7130., 266.0, 314.6, 439.9
7140., 265.8, 314.0, 439.4
7150., 265.7, 313.1, 438.2
7160., 265.6, 312.2, 437.3
7170., 265.3, 311.5, 435.6
7180., 266.0, 312.0, 436.2
7190., 266.6, 312.4, 437.7
7200., 267.4, 314.3, 440.6
7210., 267.0, 314.0, 440.6
7220., 264.5, 308.0, 428.5
7230., 258.6, 295.7, 402.6
7240., 251.9, 283.5, 374.1
7250., 244.0, 270.2, 342.9
7260., 235.1, 255.4, 310.9
7270., 226.2, 241.5, 281.1
7280., 217.7, 227.8, 253.0
7290., 208.2, 212.6, 222.6
7300., 198.2, 197.2, 191.8
7310., 188.2, 182.5, 162.7
7320., 177.2, 165.9, 131.8
7330., 166.4, 150.8, 105.5
7340., 158.2, 141.9,  93.1
7350., 153.6, 137.1,  88.7
7360., 149.7, 132.3,  85.4
7370., 146.0, 127.8,  82.6
7380., 142.6, 123.9,  80.4
7390., 139.4, 120.2,  78.6
7400., 136.5, 115.8,  76.7
7410., 133.4, 111.6,  74.7
7420., 129.7, 107.3,  73.2
7430., 126.0, 102.9,  72.3
7440., 121.9,  98.4,  71.7
7450., 118.0,  94.3,  71.2
7460., 113.9,  90.3,  70.3
7470., 109.6,  86.7,  69.5
7480., 105.4,  83.4,  68.9
7490., 101.1,  80.3,  68.2
7500.,  96.8,  77.3,  67.6
7510.,  92.6,  74.4,  67.1
7520.,  88.7,  72.4,  66.4
7530.,  85.0,  71.1,  65.9
7540.,  81.9,  70.1,  65.7
7550.,  79.0,  69.1,  65.4
7560.,  76.8,  68.3,  64.9
7570.,  75.3,  67.6,  64.4
7580.,  73.9,  66.9,  63.9
7590.,  73.0,  66.2,  63.4
7600.,  72.3,  65.6,  62.9
7610.,  71.7,  65.0,  62.3
7620.,  71.3,  64.4,  62.0
7630.,  70.9,  63.8,  61.5
7640.,  70.5,  63.5,  61.1
7650.,  69.9,  63.3,  60.9
7660.,  69.7,  62.9,  60.8
7670.,  69.5,  62.8,  60.9
7680.,  69.2,  62.6,  60.9
7690.,  68.9,  62.3,  60.9
7700.,  68.5,  62.0,  60.9
7710.,  68.0,  61.7,  60.9
