Time,T_top,T_bottom
84.4,259.9,290.8
84.8,262.0,292.9
85.2,264.2,294.8
85.6,266.2,297.3
86.0,268.3,299.2
86.4,270.5,300.8
86.8,272.6,302.2
87.2,274.5,304.2
87.6,276.4,305.9
88.0,278.5,307.5
88.4,280.4,309.3
88.8,282.3,311.4
89.2,284.2,313.2
89.6,286.1,315.5
90.0,287.9,317.4
90.4,289.9,318.8
90.8,291.9,320.6
91.2,293.8,322.7
91.6,295.6,324.9
92.0,297.4,326.2
92.4,299.2,328.3
92.8,300.9,329.9
93.2,302.8,331.4
93.6,304.5,333.3
94.0,306.3,334.9
94.4,308.1,336.2
94.8,309.9,337.5
95.2,311.6,339.1
95.6,313.5,340.8
96.0,315.2,342.8
96.4,317.1,344.5
96.8,318.8,345.8
97.2,320.7,347.2
97.6,322.3,349.4
98.0,324.0,351.0
98.4,325.8,352.5
98.8,327.4,353.9
99.2,329.1,355.3
99.6,330.6,356.9
100.0,332.1,358.4
100.4,333.7,360.0
100.8,335.2,361.3
101.2,336.7,362.7
101.6,338.4,364.4
102.0,340.1,365.7
102.4,341.6,367.3
102.8,343.2,368.7
103.2,344.7,370.5
103.6,346.2,371.9
104.0,347.8,373.1
104.4,349.3,374.8
104.8,350.5,376.4
105.2,352.2,378.0
105.6,353.7,379.3
106.0,355.1,380.6
106.4,356.5,382.0
106.8,358.2,383.4
107.2,359.6,385.2
107.6,361.2,386.6
108.0,362.7,387.9
108.4,364.2,389.3
108.8,365.4,390.5
109.2,366.7,392.1
109.6,368.2,393.4
110.0,369.6,394.7
110.4,370.9,395.9
110.8,372.4,397.3
111.2,373.7,399.1
111.6,375.1,400.3
112.0,376.5,401.9
112.4,378.0,403.0
112.8,379.5,404.1
113.2,381.0,405.6
113.6,382.2,407.2
114.0,383.6,408.4
114.4,384.8,409.8
114.8,386.2,411.0
115.2,387.6,412.3
115.6,389.0,413.4
116.0,390.3,415.2
116.4,391.6,416.4
116.8,392.9,417.6
117.2,394.1,418.5
117.6,395.4,419.8
118.0,397.0,420.7
118.4,398.3,421.7
118.8,399.4,422.7
119.2,400.7,423.6
119.6,401.9,424.9
120.0,402.9,426.1
120.4,404.3,427.2
120.8,405.5,428.2
121.2,406.6,429.2
121.6,407.7,430.8
122.0,408.8,431.7
122.4,409.9,433.0
122.8,411.1,434.1
123.2,412.4,435.7
123.6,413.3,436.8
124.0,414.5,437.8
124.4,415.5,438.9
124.8,416.5,439.8
125.2,417.5,441.1
125.6,418.6,442.2
126.0,419.8,443.2
126.4,421.1,444.7
126.8,422.2,446.3
127.2,423.3,447.0
127.6,424.6,448.2
128.0,425.6,449.1
128.4,426.7,450.1
128.8,427.7,451.0
129.2,428.7,452.5
129.6,429.9,453.3
130.0,431.1,454.7
130.4,432.1,455.8
130.8,433.2,456.5
131.2,434.4,457.2
131.6,435.6,458.4
132.0,436.7,459.7
132.4,437.9,460.4
132.8,438.9,461.8
133.2,440.0,462.9
133.6,440.9,464.1
134.0,442.1,464.7
134.4,443.1,465.4
134.8,444.1,466.6
135.2,445.1,467.3
135.6,446.2,468.2
136.0,447.3,468.8
136.4,448.4,469.8
136.8,449.4,471.2
137.2,450.1,472.1
137.6,451.2,472.7
138.0,451.9,473.4
138.4,452.9,474.2
138.8,453.8,475.4
139.2,454.7,476.3
139.6,455.8,476.9
140.0,456.8,477.9
140.4,457.7,478.7
140.8,458.9,479.2
141.2,459.8,479.8
141.6,460.6,480.7
142.0,461.4,481.7
142.4,462.3,482.2
142.8,463.0,483.0
143.2,463.7,483.6
143.6,464.7,484.4
144.0,465.5,485.2
144.4,466.2,486.1
144.8,467.0,486.8
145.2,467.8,487.5
145.6,468.6,488.7
146.0,469.6,489.7
146.4,470.3,490.5
146.8,471.2,491.0
147.2,472.0,491.7
147.6,472.9,492.4
148.0,473.7,493.0
148.4,474.4,493.6
148.8,475.2,494.2
149.2,476.0,494.9
149.6,476.8,495.7
150.0,477.5,496.3
150.4,478.3,497.1
150.8,479.3,497.7
151.2,479.8,498.4
151.6,480.6,499.0
152.0,481.1,499.6
152.4,481.7,500.3
152.8,482.6,501.1
153.2,483.5,501.6
153.6,484.2,502.6
154.0,484.9,503.1
154.4,485.6,504.1
154.8,486.3,504.8
155.2,487.1,505.6
155.6,487.8,506.1
156.0,488.6,506.7
156.4,489.3,507.1
156.8,490.0,507.9
157.2,490.8,508.8
157.6,491.4,509.4
158.0,492.1,509.8
158.4,492.6,510.7
158.8,493.4,511.3
159.2,494.2,512.0
159.6,494.9,512.7
160.0,495.6,513.0
160.4,496.3,513.7
160.8,496.9,514.4
161.2,497.7,515.1
161.6,498.2,515.8
162.0,498.8,516.4
162.4,499.1,516.8
162.8,499.8,517.3
163.2,500.5,517.7
163.6,501.1,518.1
164.0,501.6,518.8
164.4,502.2,519.2
164.8,502.7,519.7
165.2,503.5,520.2
165.6,504.1,520.6
166.0,504.4,521.3
166.4,504.8,521.9
166.8,505.5,522.2
167.2,505.8,522.5
167.6,506.1,523.2
168.0,506.8,523.8
168.4,507.1,524.3
168.8,507.5,524.8
169.2,508.3,525.2
169.6,508.7,525.7
170.0,509.1,526.4
170.4,509.6,526.8
170.8,510.0,527.4
171.2,510.4,527.7
171.6,510.9,528.4
172.0,511.5,529.1
172.4,511.8,529.6
172.8,512.3,530.2
173.2,512.7,530.8
173.6,513.2,531.4
174.0,513.7,531.8
174.4,514.1,532.2
174.8,514.4,532.6
175.2,514.9,533.5
175.6,515.6,534.2
176.0,516.2,534.5
176.4,516.8,534.9
176.8,517.2,535.4
177.2,517.7,535.9
177.6,518.2,536.5
178.0,518.7,537.1
178.4,519.2,537.4
178.8,519.7,537.5
179.2,520.0,538.0
179.6,520.3,538.6
180.0,520.8,538.9
180.4,521.1,539.1
180.8,521.2,539.4
181.2,521.7,540.0
181.6,521.9,540.2
182.0,522.4,540.3
182.4,522.8,540.9
182.8,523.3,541.1
183.2,523.8,541.6
183.6,524.2,541.9
184.0,524.6,542.2
184.4,525.1,542.4
184.8,525.4,543.1
185.2,525.7,543.3
185.6,526.0,543.9
186.0,526.2,544.3
186.4,526.6,544.5
186.8,527.0,545.0
187.2,527.1,545.3
187.6,527.5,545.5
188.0,528.0,545.8
188.4,528.3,546.2
188.8,528.7,546.5
189.2,529.2,547.1
189.6,529.4,547.5
190.0,529.9,547.6
190.4,530.4,548.1
190.8,530.7,548.5
191.2,531.0,548.9
191.6,531.5,549.1
192.0,531.9,549.8
192.4,532.2,549.9
192.8,532.6,550.2
193.2,532.9,550.7
193.6,533.2,551.1
194.0,533.9,551.8
194.4,534.0,552.0
194.8,534.4,552.1
195.2,534.6,552.3
195.6,535.1,552.5
196.0,535.4,553.0
196.4,535.7,553.3
196.8,535.9,553.5
197.2,536.2,553.6
197.6,536.3,553.9
198.0,536.6,554.2
198.4,537.1,554.6
198.8,537.2,554.9
199.2,537.8,555.1
199.6,538.1,555.3
200.0,538.0,555.5
200.4,538.5,555.9
200.8,538.8,556.2
201.2,539.2,556.3
201.6,539.4,556.5
202.0,539.7,556.7
202.4,539.9,557.1
202.8,540.4,557.2
203.2,540.7,557.3
203.6,540.9,557.6
204.0,541.0,557.7
204.4,541.2,558.1
204.8,541.6,558.4
205.2,541.8,558.5
205.6,542.5,558.7
206.0,542.3,558.8
206.4,542.2,559.1
206.8,542.1,559.6
207.2,542.5,560.0
207.6,542.8,560.3
208.0,543.3,560.7
208.4,543.6,561.0
208.8,543.8,561.4
209.2,544.2,561.9
209.6,544.6,562.1
210.0,544.9,562.5
210.4,545.2,562.7
210.8,545.5,562.8
211.2,545.7,562.9
211.6,545.8,563.2
212.0,546.1,563.8
212.4,546.6,563.6
212.8,546.8,563.8
213.2,547.2,564.1
213.6,547.4,564.7
214.0,547.9,564.8
214.4,547.9,565.2
214.8,548.3,565.2
215.2,548.6,565.5
215.6,548.7,565.7
216.0,548.9,566.0
216.4,549.1,566.6
216.8,549.4,566.7
217.2,549.9,566.9
217.6,549.9,567.4
218.0,550.5,567.8
218.4,550.6,567.7
218.8,551.0,567.8
219.2,551.5,568.0
219.6,551.5,568.3
220.0,551.8,568.9
220.4,551.8,569.1
220.8,552.0,569.5
221.2,552.1,569.5
221.6,552.4,569.9
222.0,552.7,569.9
222.4,552.9,570.2
222.8,553.5,570.6
223.2,553.7,571.0
223.6,554.2,570.9
224.0,554.4,571.3
224.4,554.8,571.5
224.8,555.2,571.6
225.2,555.5,571.8
225.6,555.6,571.9
226.0,555.7,571.9
226.4,556.0,572.2
226.8,556.1,572.4
227.2,556.2,572.5
227.6,556.7,572.6
228.0,556.8,572.7
228.4,556.9,573.2
228.8,557.2,573.5
229.2,557.4,573.6
229.6,557.7,573.8
230.0,557.6,574.1
230.4,557.8,574.2
230.8,557.8,574.2
231.2,558.2,574.4
231.6,558.4,574.5
232.0,558.4,574.6
232.4,558.7,574.8
232.8,559.0,574.8
233.2,559.1,574.8
233.6,559.3,574.9
234.0,559.3,575.2
234.4,559.4,575.3
234.8,558.9,575.4
235.2,558.9,575.7
235.6,559.3,575.7
236.0,559.6,575.9
236.4,559.9,576.3
236.8,560.1,576.5
237.2,560.1,576.6
237.6,560.4,577.0
238.0,560.5,577.3
238.4,560.7,577.5
238.8,561.0,577.6
239.2,561.0,577.8
239.6,561.3,578.0
240.0,561.5,578.3
240.4,561.7,578.2
240.8,561.9,578.5
241.2,562.1,579.1
241.6,562.3,579.1
242.0,562.4,579.0
242.4,562.4,579.3
242.8,562.5,579.2
243.2,562.6,579.4
243.6,562.8,579.5
244.0,563.0,579.7
244.4,563.0,579.7
244.8,563.0,580.0
245.2,563.2,580.1
245.6,563.3,580.2
246.0,563.8,580.5
246.4,563.6,580.6
246.8,563.8,580.6
247.2,563.9,580.6
247.6,564.1,581.2
248.0,564.3,581.5
248.4,564.4,581.7
248.8,564.3,582.0
249.2,564.7,581.9
249.6,564.8,582.0
250.0,565.0,581.9
250.4,565.2,582.0
250.8,565.4,581.9
251.2,565.6,582.2
251.6,565.6,582.2
252.0,565.6,582.5
252.4,565.8,582.7
252.8,565.9,582.7
253.2,566.2,582.8
253.6,566.4,583.0
254.0,566.4,583.4
254.4,566.3,583.2
254.8,566.4,583.1
255.2,566.4,583.6
255.6,566.3,583.6
256.0,566.6,583.7
256.4,566.5,583.9
256.8,566.3,584.0
257.2,566.2,583.9
257.6,566.0,584.5
258.0,566.2,584.5
258.4,566.4,584.3
258.8,566.6,584.9
259.2,566.6,584.9
259.6,566.8,585.2
260.0,566.9,585.3
260.4,567.1,585.3
260.8,567.3,585.3
261.2,567.4,585.5
261.6,567.6,585.6
262.0,567.6,585.7
262.4,567.8,585.9
262.8,568.0,586.0
263.2,568.0,586.3
263.6,567.9,586.4
264.0,568.1,586.3
264.4,568.3,586.3
264.8,568.4,586.5
265.2,568.6,586.9
265.6,568.6,586.8
266.0,568.7,586.8
266.4,568.9,587.1
266.8,568.9,587.0
267.2,569.1,587.0
267.6,569.1,587.5
268.0,569.1,587.5
268.4,569.3,587.4
268.8,569.5,587.8
269.2,569.7,587.9
269.6,570.1,588.1
270.0,569.8,588.3
270.4,570.0,588.3
270.8,570.1,588.5
271.2,570.1,588.4
271.6,570.3,588.4
272.0,570.6,588.8
272.4,570.4,588.8
272.8,570.6,588.7
273.2,570.5,588.8
273.6,570.5,589.0
274.0,570.7,589.0
274.4,571.0,589.3
274.8,570.9,589.2
275.2,570.7,589.3
275.6,570.7,589.4
276.0,571.0,589.7
276.4,571.1,589.9
276.8,571.5,590.3
277.2,571.6,590.6
277.6,571.4,590.5
278.0,571.6,590.9
278.4,571.7,590.9
278.8,571.8,590.9
279.2,572.0,591.2
279.6,572.2,591.1
280.0,572.2,591.3
280.4,572.4,591.7
280.8,572.5,591.8
281.2,572.5,591.9
281.6,572.6,591.9
282.0,572.7,592.1
282.4,572.9,592.2
282.8,573.0,592.2
283.2,572.8,591.9
283.6,572.8,592.0
284.0,573.1,592.0
284.4,573.0,592.1
284.8,573.1,592.3
285.2,573.1,592.7
285.6,573.3,592.7
286.0,573.3,593.1
286.4,573.2,593.1
286.8,573.6,592.9
287.2,573.7,593.0
287.6,573.8,592.9
288.0,573.7,593.0
288.4,573.8,593.3
288.8,573.9,593.7
289.2,574.0,593.6
289.6,573.9,593.9
290.0,574.1,593.9
290.4,574.3,594.0
290.8,574.0,594.3
291.2,574.1,594.6
291.6,574.6,594.4
292.0,574.7,594.5
292.4,574.8,594.7
292.8,574.8,594.7
293.2,575.0,594.7
293.6,575.4,595.1
294.0,575.5,595.1
294.4,575.8,594.9
294.8,575.9,595.1
295.2,576.0,595.2
295.6,576.0,595.2
296.0,576.2,595.5
296.4,576.2,595.5
296.8,576.4,595.5
297.2,576.7,595.8
297.6,576.7,595.6
298.0,576.7,595.5
298.4,576.6,595.5
298.8,576.8,595.9
299.2,577.0,595.9
299.6,576.6,596.3
300.0,576.8,596.3
300.4,577.2,596.1
300.8,577.1,596.1
301.2,577.2,596.1
301.6,577.3,596.7
302.0,576.9,597.0
302.4,577.2,596.9
302.8,577.2,597.1
303.2,577.6,596.9
303.6,577.6,597.1
304.0,577.6,597.0
304.4,577.6,597.2
304.8,577.5,597.4
305.2,577.5,597.2
305.6,577.8,597.0
306.0,577.9,597.2
306.4,578.1,597.0
306.8,578.1,597.0
307.2,578.2,597.0
307.6,578.4,597.3
308.0,578.5,597.5
308.4,578.5,597.5
308.8,578.5,597.6
309.2,578.4,597.8
309.6,578.2,597.7
310.0,578.4,598.1
310.4,578.4,598.0
310.8,578.7,597.9
311.2,579.0,597.8
311.6,578.8,598.2
312.0,578.8,598.1
312.4,578.9,598.3
312.8,578.8,598.2
313.2,578.9,598.1
313.6,579.2,598.2
314.0,579.3,598.4
314.4,579.2,598.6
314.8,579.0,598.5
315.2,578.2,598.8
315.6,578.2,599.2
316.0,578.2,599.1
316.4,578.4,599.1
316.8,578.5,599.2
317.2,578.7,599.4
317.6,578.3,599.5
318.0,578.8,599.4
318.4,579.1,599.4
318.8,579.1,599.4
319.2,579.2,599.5
319.6,579.5,599.9
320.0,579.6,600.0
320.4,579.3,600.0
320.8,579.4,600.1
321.2,579.5,599.9
321.6,579.3,600.3
322.0,579.6,600.3
322.4,579.7,600.2
322.8,579.7,600.5
323.2,580.0,600.8
323.6,579.1,600.7
324.0,580.0,600.8
324.4,580.2,600.6
324.8,580.3,600.6
325.2,580.4,600.6
325.6,580.4,600.6
326.0,580.0,600.7
326.4,580.2,600.8
326.8,580.2,601.1
327.2,580.4,601.0
327.6,580.5,601.3
328.0,580.7,601.6
328.4,580.7,601.5
328.8,580.6,601.7
329.2,580.9,601.4
329.6,580.7,601.2
330.0,580.9,601.4
330.4,580.7,601.8
330.8,580.6,601.6
331.2,580.8,601.5
331.6,581.0,601.3
332.0,580.7,601.4
332.4,580.5,601.6
332.8,580.4,601.7
333.2,580.6,601.9
333.6,580.9,601.8
334.0,580.7,601.7
334.4,580.8,601.7
334.8,580.9,601.6
335.2,581.0,601.7
335.6,580.9,601.6
336.0,580.6,601.5
336.4,580.7,601.9
336.8,580.7,601.8
337.2,580.9,602.0
337.6,580.9,601.9
338.0,580.8,601.8
338.4,580.9,601.8
338.8,580.8,601.9
339.2,580.8,601.8
339.6,580.8,601.8
340.0,581.0,602.0
340.4,581.2,601.9
340.8,581.2,601.8
341.2,581.1,601.7
341.6,581.4,601.7
342.0,581.6,601.6
342.4,581.4,601.3
342.8,581.7,601.5
343.2,581.6,601.8
343.6,581.7,601.6
344.0,581.6,601.5
344.4,581.7,601.8
344.8,581.6,602.2
345.2,581.9,602.0
345.6,582.1,601.9
346.0,581.9,601.8
346.4,581.7,602.0
346.8,581.6,602.0
347.2,581.4,602.3
347.6,581.4,602.3
348.0,581.6,602.2
348.4,581.6,602.2
348.8,581.7,602.0
349.2,581.5,602.0
349.6,581.7,602.0
350.0,581.8,602.0
350.4,581.6,602.1
350.8,581.9,602.0
351.2,582.0,602.3
351.6,581.6,602.3
352.0,581.7,602.3
352.4,581.8,602.4
352.8,582.0,602.3
353.2,582.0,602.5
353.6,581.8,602.6
354.0,582.1,602.8
354.4,582.1,602.7
354.8,582.2,602.8
355.2,582.2,602.7
355.6,582.1,602.7
356.0,582.1,602.6
356.4,582.1,602.5
356.8,582.0,602.5
357.2,582.1,602.8
357.6,582.3,602.9
358.0,582.6,603.1
358.4,582.7,603.1
358.8,582.7,603.3
359.2,582.8,603.2
359.6,582.9,603.0
360.0,582.9,603.0
360.4,583.1,603.1
360.8,583.0,603.2
361.2,583.0,603.4
361.6,583.0,603.5
362.0,582.8,603.4
362.4,583.0,603.4
362.8,582.7,603.2
363.2,582.7,603.5
363.6,582.7,603.4
364.0,582.4,603.4
364.4,582.6,603.2
364.8,582.5,603.2
365.2,582.4,603.5
365.6,582.7,603.4
366.0,581.8,603.4
366.4,582.2,603.1
366.8,557.2,600.4
367.2,535.8,596.4
367.6,513.6,592.6
368.0,486.9,588.9
368.4,463.3,586.1
368.8,439.0,582.8
369.2,421.5,579.8
369.6,408.9,577.1
370.0,394.4,574.7
370.4,378.6,572.2
370.8,358.1,570.3
371.2,350.5,567.9
371.6,334.5,565.0
372.0,328.9,562.3
372.4,315.6,558.7
372.8,305.7,555.7
373.2,286.9,552.9
373.6,263.8,550.3
374.0,239.3,547.4
374.4,215.2,544.5
374.8,196.1,541.9
375.2,177.6,539.1
375.6,160.8,536.2
376.0,141.8,533.2
376.4,129.2,530.0
376.8,116.9,527.0
377.2,110.2,524.3
377.6,106.1,521.3
378.0,103.4,518.7
378.4,101.8,515.7
378.8,99.1,512.4
379.2,98.0,509.4
379.6,96.4,506.5
380.0,95.1,504.0
380.4,93.6,500.9
380.8,90.0,498.2
381.2,87.1,495.7
381.6,84.2,492.4
382.0,81.7,489.3
382.4,79.6,486.8
382.8,78.6,484.4
383.2,77.0,481.0
383.6,74.9,477.8
384.0,73.6,474.8
384.4,72.3,471.5
384.8,70.9,467.8
385.2,69.7,462.8
385.6,68.1,457.2
386.0,66.7,451.1
386.4,65.1,443.2
386.8,63.5,437.3
387.2,62.0,432.5
387.6,60.8,428.2
388.0,59.2,423.0
388.4,58.0,417.6
388.8,57.0,411.5
389.2,56.0,404.7
389.6,55.2,397.5
390.0,54.3,390.6
390.4,53.5,381.5
390.8,52.6,374.5
391.2,52.1,368.2
391.6,51.6,360.2
392.0,51.1,352.2
392.4,50.5,342.0
392.8,50.1,331.4
393.2,49.6,318.8
393.6,49.4,307.0
394.0,48.8,296.6
394.4,48.5,288.2
394.8,48.2,279.8
395.2,47.9,272.0
395.6,47.7,263.5
396.0,47.6,254.4
396.4,47.4,246.1
396.8,47.5,237.2
397.2,46.9,229.8
397.6,46.4,222.9
398.0,45.9,216.4
398.4,45.6,210.5
398.8,45.4,204.1
399.2,45.2,199.0
399.6,45.0,194.5
400.0,44.7,188.8
400.4,44.4,180.2
400.8,44.6,172.9
401.2,44.3,165.2
401.6,44.0,157.3
402.0,43.4,147.2
402.4,42.9,135.5
402.8,42.6,127.7
403.2,42.2,122.6
403.6,42.0,118.6
404.0,41.6,115.0
404.4,41.2,112.5
404.8,40.8,109.6
405.2,40.5,105.4
405.6,40.2,101.7
406.0,39.7,99.4
406.4,39.4,98.0
406.8,39.3,96.5
407.2,38.6,94.3
407.6,38.3,91.9
408.0,37.9,89.3
408.4,37.6,87.5
408.8,37.4,86.3
409.2,37.4,84.8
409.6,37.2,83.0
410.0,36.6,81.1
410.4,36.3,79.6
410.8,36.0,77.9
411.2,35.9,76.1
411.6,35.7,74.3
412.0,35.3,72.3
412.4,35.1,70.8
412.8,34.5,69.3
413.2,34.1,67.9
413.6,33.6,66.4
414.0,33.4,64.7
414.4,33.3,62.7
414.8,33.1,61.5
415.2,33.0,60.2
415.6,32.7,59.0
416.0,32.4,57.5
416.4,32.0,56.2
416.8,31.6,55.3
417.2,31.2,54.1
417.6,30.8,52.5
418.0,30.4,51.3
418.4,30.0,50.8
418.8,29.7,49.9
419.2,29.4,48.5
419.6,29.2,47.4
420.0,28.9,46.6
420.4,28.7,45.5
420.8,28.4,45.0
421.2,27.9,43.9
421.6,27.6,43.0
422.0,27.4,42.5
422.4,26.9,41.8
422.8,26.6,41.0
423.2,26.3,40.0
423.6,26.0,39.6
424.0,25.8,39.4
424.4,25.5,38.9
424.8,25.1,38.4
425.2,24.9,37.8
425.6,24.5,37.2
426.0,24.1,36.7
426.4,23.8,36.7
426.8,23.5,36.6
427.2,23.2,36.4
427.6,22.8,36.2
428.0,22.7,36.1
428.4,22.5,36.0
428.8,22.5,35.9
429.2,22.4,35.8
429.6,22.2,35.5
430.0,22.1,35.5
430.4,21.9,35.3
430.8,21.9,35.1
431.2,21.7,35.0
431.6,21.4,34.8
432.0,21.0,34.1
432.4,20.7,33.5
432.8,20.6,33.2
433.2,20.3,33.0
433.6,20.1,32.8
434.0,19.9,32.7
434.4,19.7,32.6
434.8,19.5,32.2
435.2,19.4,31.7
435.6,19.2,31.4
436.0,19.0,31.2
436.4,18.9,30.8
436.8,18.7,30.5
437.2,18.6,30.4
437.6,18.5,30.2
438.0,18.4,30.1
438.4,18.3,29.9
438.8,18.3,29.7
439.2,18.3,29.5
439.6,18.2,29.4
440.0,18.1,29.3
440.4,18.1,29.0
440.8,18.1,28.8
441.2,18.1,28.8
441.6,18.1,28.7
442.0,18.0,28.7
442.4,17.9,28.5
442.8,17.8,28.5
443.2,17.8,28.4
443.6,17.7,28.3
444.0,17.6,28.1
444.4,17.6,27.9
444.8,17.5,27.8
445.2,17.4,27.6
445.6,17.3,27.5
446.0,17.1,27.3
446.4,17.0,27.2
446.8,17.0,27.1
447.2,16.9,26.7
447.6,16.9,26.6
448.0,16.9,26.6
448.4,16.8,26.3
448.8,16.8,26.1
449.2,16.8,25.8
449.6,16.8,25.5
450.0,16.7,25.3
450.4,16.7,25.3
450.8,16.6,25.2
451.2,16.6,25.0
451.6,16.6,25.0
452.0,16.6,24.8
452.4,16.5,24.7
452.8,16.5,24.6
453.2,16.5,24.5
453.6,16.4,24.4
454.0,16.4,24.4
454.4,16.3,24.3
454.8,16.3,24.2
455.2,16.2,24.1
455.6,16.1,24.0
456.0,16.1,23.9
456.4,16.1,23.7
456.8,16.0,23.5
457.2,16.0,23.3
457.6,16.0,23.2
458.0,15.9,23.1
458.4,15.8,23.0
458.8,15.8,22.9
459.2,15.7,22.7
459.6,15.7,22.5
460.0,15.6,22.4
460.4,15.6,22.2
460.8,15.6,22.1
461.2,15.6,22.0
461.6,15.5,22.0
462.0,15.5,21.9
462.4,15.4,21.9
462.8,15.4,21.8
463.2,15.3,21.7
463.6,15.3,21.6
464.0,15.3,21.5
464.4,15.2,21.4
464.8,15.2,21.3
465.2,15.2,21.3
