Time, Height, T_lower, T_upper
0.000000, 0.359259, 24.950000, 25.068549
10.000000, 0.417381, 26.900000, 81.123207
20.000000, 0.403963, 35.950000, 283.284983
30.000000, 0.390246, 47.400000, 365.939084
40.000000, 0.380235, 58.350000, 408.781648
50.000000, 0.374449, 70.050000, 449.037012
60.000000, 0.365595, 83.050000, 474.262687
70.000000, 0.356187, 98.900000, 500.631708
80.000000, 0.344141, 114.700000, 507.715325
90.000000, 0.328433, 129.500000, 512.048945
100.000000, 0.309556, 147.650000, 522.360446
110.000000, 0.293808, 164.550000, 534.743862
120.000000, 0.282110, 183.350000, 547.558678
130.000000, 0.277812, 198.700000, 559.306293
140.000000, 0.274834, 217.850000, 577.924420
150.000000, 0.271201, 236.550000, 591.097216
160.000000, 0.270930, 252.250000, 600.298210
170.000000, 0.269875, 272.500000, 611.676579
180.000000, 0.268942, 300.250000, 621.680654
190.000000, 0.268396, 316.650000, 624.810069
200.000000, 0.268402, 349.750000, 630.183946
210.000000, 0.268723, 382.400000, 637.978887
220.000000, 0.268511, 410.250000, 644.212858
230.000000, 0.269187, 465.350000, 646.805177
240.000000, 0.270790, 506.900000, 654.860646
250.000000, 0.271309, 523.600000, 660.107293
260.000000, 0.271992, 542.250000, 664.975782
270.000000, 0.272440, 574.350000, 675.473211
280.000000, 0.272536, 574.250000, 680.938616
290.000000, 0.277649, 590.200000, 688.046010
300.000000, 0.282608, 618.450000, 699.752033
310.000000, 0.279516, 618.200000, 706.831883
320.000000, 0.273097, 624.000000, 719.799635
330.000000, 0.296036, 627.250000, 726.824106
340.000000, 0.282568, 604.150000, 713.811296
350.000000, 0.282945, 595.200000, 717.628868
360.000000, 0.278257, 600.000000, 717.468224
370.000000, 0.280610, 598.400000, 720.196694
380.000000, 0.284693, 591.100000, 715.494382
390.000000, 0.286421, 592.400000, 718.591724
400.000000, 0.287040, 595.200000, 729.686138
410.000000, 0.289534, 603.600000, 732.815975
420.000000, 0.296843, 595.500000, 726.363751
430.000000, 0.305778, 575.000000, 709.020428
440.000000, 0.310575, 548.300000, 700.470122
450.000000, 0.308335, 525.450000, 692.301426
460.000000, 0.307892, 506.300000, 682.658744
470.000000, 0.317910, 490.800000, 683.688532
480.000000, 0.323348, 482.450000, 677.618603
490.000000, 0.331002, 474.350000, 667.244104
500.000000, 0.334939, 465.600000, 662.083323
510.000000, 0.342131, 461.750000, 663.261247
520.000000, 0.341724, 457.100000, 661.296798
530.000000, 0.345245, 454.400000, 654.998298
540.000000, 0.346994, 452.050000, 657.191350
550.000000, 0.346836, 447.800000, 659.660949
560.000000, 0.346265, 444.700000, 658.954046
570.000000, 0.343809, 442.600000, 653.483767
580.000000, 0.341593, 442.700000, 647.169276
590.000000, 0.338785, 442.850000, 636.747047
600.000000, 0.335299, 440.150000, 628.070525
610.000000, 0.338034, 439.500000, 633.340174
620.000000, 0.332130, 436.850000, 609.780876
630.000000, 0.308601, 420.100000, 539.234651
640.000000, 0.291307, 407.150000, 483.161689
650.000000, 0.284953, 392.700000, 458.428220
660.000000, 0.284095, 380.600000, 440.849712
670.000000, 0.282642, 370.200000, 428.532212
680.000000, 0.283240, 359.750000, 418.991616
690.000000, 0.282395, 352.450000, 408.630569
700.000000, 0.283660, 349.300000, 398.610366
710.000000, 0.283871, 347.800000, 390.021563
720.000000, 0.286882, 341.350000, 382.420236
730.000000, 0.289230, 339.500000, 378.177238
740.000000, 0.290954, 338.050000, 374.556380
750.000000, 0.289040, 331.750000, 371.243643
760.000000, 0.286210, 326.600000, 366.281718
770.000000, 0.287772, 322.900000, 360.800508
780.000000, 0.297127, 324.350000, 355.622947
790.000000, 0.296602, 320.450000, 352.568329
800.000000, 0.293442, 316.900000, 348.404120
810.000000, 0.293614, 314.900000, 343.506941
820.000000, 0.307352, 314.100000, 339.252771
830.000000, 0.310943, 313.800000, 336.029078
840.000000, 0.310607, 311.200000, 332.234200
850.000000, 0.306236, 307.900000, 329.440505
860.000000, 0.301425, 302.950000, 326.236796
870.000000, 0.306777, 300.750000, 322.912350
880.000000, 0.301954, 298.000000, 320.217867
890.000000, 0.301416, 294.800000, 318.654125
900.000000, 0.315023, 295.900000, 315.949706
910.000000, 0.314844, 294.400000, 314.024245
920.000000, 0.303373, 288.800000, 312.187592
930.000000, 0.298361, 285.950000, 308.170058
