Time,35,50,75
   0.00,   0.00,   0.00,   0.00
  10.00,   0.00,   0.00,   0.00
  20.00,   0.00,   0.00,   0.00
  30.00,   0.00,   0.00,   0.00
  40.00,   0.00,   0.00,   0.00
  50.00,   0.00,   0.00,   0.00
  60.00,   0.00,   0.00,   0.00
  70.00,   0.00,   0.00,   0.00
  80.00,   0.00,   0.00,   0.00
  90.00,   0.00,   0.00,   0.00
 100.00,   0.00,   0.00,   0.00
 110.00,   0.00,   0.00,   0.00
 120.00,   0.00,   0.00,   0.00
 130.00,   0.00,   0.00,   0.00
 140.00,   0.00,   0.00,   0.00
 150.00,   0.00,   0.00,   0.00
 160.00,   0.00,   0.00,   0.00
 170.00,   0.00,   0.00,   0.00
 180.00,   0.00,   0.00,   3.39
 190.00,   0.00,   0.00,  15.71
 200.00,   0.00,   0.00,  35.65
 210.00,   0.00,   0.00,  44.19
 220.00,   0.00,   0.00,  52.79
 230.00,   0.00,   0.00,  57.69
 240.00,   0.00,   0.00,  62.37
 250.00,   0.00,   0.00,  75.23
 260.00,   0.00,   0.00,  88.12
 270.00,   0.00,   0.00,  94.05
 280.00,   0.00,   2.43, 100.62
 290.00,   0.00,  21.57, 100.69
 300.00,   0.00,  51.09, 100.26
 310.00,   0.00,  77.87, 102.19
 320.00,   0.00,  94.78, 103.83
 330.00,   0.00, 103.03, 103.88
 340.00,   0.00, 108.72, 103.98
 350.00,   0.00, 110.56, 104.60
 360.00,   0.00, 110.63, 104.28
 370.00,   0.00, 110.97, 103.93
 380.00,   0.00, 110.17, 102.89
 390.00,   0.00, 103.87, 102.05
 400.00,   0.00,  93.08,  99.87
 410.00,   0.00,  84.47,  98.64
 420.00,   0.00,  80.99,  99.32
 430.00,   0.00,  77.97,  99.04
 440.00,   0.00,  76.80,  98.03
 450.00,   0.00,  75.49,  99.07
 460.00,   0.00,  75.40, 103.40
 470.00,   0.00,  76.32, 106.23
 480.00,   0.00,  82.05, 106.81
 490.00,   0.00,  92.06, 106.06
 500.00,   0.00,  99.35, 106.79
 510.00,   0.00, 103.16, 107.18
 520.00,   0.00, 108.89, 107.96
 530.00,   0.00, 111.28, 109.66
 540.00,   0.00, 111.55, 109.42
 550.00,   0.00, 111.57, 109.61
 560.00,  16.58, 107.14, 108.22
 570.00,  46.56, 100.21, 107.29
 580.00,  74.25,  90.87, 106.02
 590.00,  89.54,  84.11, 105.27
 600.00,  94.29,  80.98, 105.37
 610.00,  98.27,  74.66, 108.44
 620.00, 101.17,  70.31, 109.86
 630.00, 103.95,  68.90, 109.48
 640.00, 106.87,  67.56, 110.97
 650.00, 109.32,  66.53, 113.98
 660.00, 111.31,  66.32, 117.73
 670.00, 112.71,  66.78, 121.08
 680.00, 112.13,  69.79, 124.19
 690.00, 110.03,  73.50, 126.01
 700.00, 106.13,  80.95, 129.72
 710.00, 101.76,  87.90, 131.47
 720.00,  98.88,  92.90, 132.29
 730.00,  91.90, 100.38, 133.30
 740.00,  83.83, 104.64, 133.30
 750.00,  79.97, 105.56, 133.42
 760.00,  75.79, 105.46, 134.93
 770.00,  72.88, 105.39, 134.34
 780.00,  71.14, 106.03, 134.31
 790.00,  69.70, 105.35, 136.32
 800.00,  69.24, 104.26, 135.22
 810.00,  69.09, 103.04, 134.58
 820.00,  71.17, 103.23, 135.83
 830.00,  75.34, 102.92, 131.76
 840.00,  78.48, 101.75, 127.59
 850.00,  82.09, 101.26, 124.37
 860.00,  84.47,  99.10, 123.89
 870.00,  85.37,  98.38, 123.27
 880.00,  86.19,  97.96, 119.85
 890.00,  86.44,  98.54, 118.00
 900.00,  86.42,  98.80, 117.98
 910.00,  87.60,  97.81, 118.11
 920.00,  88.73,  97.10, 116.81
 930.00,  84.33,  97.68, 112.43
 940.00,  79.55,  99.03, 106.29
 950.00,  77.28, 100.38, 103.13
 960.00,  77.69, 101.88, 101.57
 970.00,  78.26, 102.06, 100.72
 980.00,  78.49, 101.06, 100.70
 990.00,  77.22, 101.13, 100.32
1000.00,  74.62, 101.08, 100.62
1010.00,  71.37, 100.68, 100.46
1020.00,  70.93, 100.34, 100.03
1030.00,  69.77, 100.43,  98.89
1040.00,  68.07, 100.53,  97.61
1050.00,  68.13, 101.21,  95.62
1060.00,  68.55, 101.82,  92.15
1070.00,  69.43, 100.63,  89.24
1080.00,  69.71, 100.45,  88.73
1090.00,  70.88, 100.83,  89.39
1100.00,  73.21, 100.70,  89.82
1110.00,  74.02, 101.17,  88.99
1120.00,  75.59,  99.89,  88.02
1130.00,  77.73,  98.31,  86.39
1140.00,  77.79,  96.89,  85.92
1150.00,  77.38,  94.00,  86.86
1160.00,  76.06,  88.47,  83.08
1170.00,  77.05,  84.94,  78.16
1180.00,  78.05,  78.26,  73.04
1190.00,  78.08,  72.23,  69.73
1200.00,  78.40,  69.40,  67.77
1210.00,  78.64,  67.98,  65.24
1220.00,  78.38,  66.47,  62.64
1230.00,  77.32,  64.71,  61.59
1240.00,  75.88,  61.31,  57.82
1250.00,  74.82,  56.40,  48.83
1260.00,  75.10,  52.81,  43.59
1270.00,  75.27,  49.82,  38.13
1280.00,  74.70,  47.15,  34.73
1290.00,  74.68,  44.72,  33.83
1300.00,  75.14,  40.20,  31.52
1310.00,  76.54,  36.91,  28.15
1320.00,  76.83,  35.02,  26.10
1330.00,  76.69,  13.84,  22.62
1340.00,  75.50,   0.00,   0.00
1350.00,  75.55,   0.00,   0.00
1360.00,  75.62,   0.00,   0.00
1370.00,  75.96,   0.00,   0.00
1380.00,  76.48,   0.00,   0.00
1390.00,  76.35,   0.00,   0.00
1400.00,  74.40,   0.00,   0.00
1410.00,  69.72,   0.00,   0.00
1420.00,  66.34,   0.00,   0.00
1430.00,  62.20,   0.00,   0.00
1440.00,  56.36,   0.00,   0.00
1450.00,  49.61,   0.00,   0.00
1460.00,  44.33,   0.00,   0.00
1470.00,  39.22,   0.00,   0.00
1480.00,  36.13,   0.00,   0.00
1490.00,  25.55,   0.00,   0.00
