Time,35,50,75
   0.00,   0.00,   0.00,   0.00
  10.00,   0.00,   0.00,   0.00
  20.00,   0.00,   0.00,  18.67
  30.00,   0.00,   1.59, 119.39
  40.00,   0.00,  39.50, 183.37
  50.00,   0.00,  96.49, 193.56
  60.00,   0.00, 108.80, 170.03
  70.00,   5.82, 125.31, 143.62
  80.00,  27.41, 140.89, 127.58
  90.00,  46.46, 127.36, 114.60
 100.00,  47.24,  97.13, 102.33
 110.00,  51.39,  84.58,  98.12
 120.00,  68.98,  85.28, 101.36
 130.00,  71.61,  81.25, 103.78
 140.00,  64.85,  74.49, 102.17
 150.00,  52.23,  64.22,  99.72
 160.00,  41.72,  55.76,  97.90
 170.00,  35.26,  51.49,  97.04
 180.00,  32.10,  48.86,  95.89
 190.00,  30.79,  47.24,  91.83
 200.00,  30.09,  46.51,  86.11
 210.00,  29.44,  45.90,  81.18
 220.00,  29.72,  46.07,  77.16
 230.00,  30.12,  46.17,  74.04
 240.00,  30.18,  44.59,  70.47
 250.00,  30.04,  41.94,  67.07
 260.00,  29.91,  40.07,  64.37
 270.00,  29.60,  40.19,  63.21
 280.00,  28.68,  39.97,  63.29
 290.00,  28.12,  38.94,  62.81
 300.00,  27.78,  36.53,  61.88
 310.00,  27.21,  35.42,  60.98
 320.00,  25.72,  34.30,  60.92
 330.00,  24.69,  32.88,  61.18
 340.00,  23.35,  31.16,  61.66
 350.00,  22.93,  28.70,  59.11
 360.00,  21.93,  26.82,  55.53
 370.00,  21.10,  24.87,  51.16
 380.00,  19.31,  22.80,  44.93
 390.00,  19.33,  22.35,  38.76
 400.00,  19.77,  22.14,  34.04
 410.00,  19.48,  21.04,  32.13
 420.00,  18.75,  20.66,  29.31
 430.00,  17.70,  20.38,  27.73
 440.00,  14.97,  19.84,  26.58
 450.00,  13.32,  19.54,  24.69
 460.00,  11.86,  19.66,  23.77
 470.00,  10.20,  20.19,  22.70
 480.00,   9.57,  19.31,  20.99
 490.00,   9.66,  19.32,  19.71
 500.00,   8.88,  19.08,  18.72
 510.00,   8.42,  17.96,  17.91
 520.00,   7.68,  17.19,  16.79
 530.00,   6.45,  16.30,  15.39
 540.00,   6.38,  16.10,  14.82
 550.00,   6.79,  16.10,  14.26
 560.00,   7.40,  15.50,  13.12
 570.00,   7.15,  14.73,  12.43
 580.00,   5.82,  13.78,  11.68
 590.00,   5.79,  12.86,  11.64
 600.00,   5.39,  11.89,  11.11
 610.00,   4.56,  11.58,  11.05
 620.00,   3.85,  11.13,  10.92
 630.00,   3.84,  10.57,  10.68
 640.00,   4.35,  10.15,  10.56
 650.00,   4.55,   9.94,  10.48
 660.00,   4.91,   9.47,  10.32
 670.00,   4.29,   8.96,  10.15
 680.00,   4.15,   8.24,   9.91
 690.00,   4.33,   7.42,   9.66
 700.00,   4.39,   7.31,   9.60
 710.00,   4.48,   7.29,   9.60
 720.00,   4.18,   7.43,   9.64
 730.00,   4.66,   7.51,   9.67
 740.00,   4.56,   7.61,   9.69
 750.00,   3.90,   6.91,   9.48
 760.00,   3.74,   6.64,   9.39
 770.00,   3.95,   6.84,   9.44
 780.00,   4.01,   6.70,   9.40
 790.00,   4.20,   6.53,   9.34
 800.00,   4.00,   6.12,   9.23
 810.00,   3.85,   6.27,   9.25
 820.00,   4.05,   6.29,   9.27
 830.00,   4.17,   6.54,   9.34
 840.00,   3.97,   6.47,   9.33
 850.00,   3.88,   6.20,   9.23
 860.00,   3.39,   5.80,   9.10
 870.00,   3.05,   5.82,   9.13
 880.00,   2.46,   6.49,   9.31
 890.00,   2.31,   6.33,   9.28
 900.00,   2.28,   6.02,   9.17
 910.00,   2.39,   5.66,   9.05
 920.00,   2.28,   5.06,   8.86
 930.00,   2.09,   4.83,   8.79
 940.00,   2.32,   4.97,   8.81
 950.00,   1.89,   4.83,   8.79
 960.00,   1.74,   4.97,   8.83
 970.00,   2.01,   5.33,   8.94
 980.00,   2.08,   5.42,   8.97
 990.00,   2.34,   5.23,   8.91
1000.00,   2.09,   4.98,   8.83
1010.00,   2.35,   4.89,   8.81
1020.00,   2.64,   5.11,   8.87
1030.00,   2.65,   5.08,   8.86
1040.00,   2.65,   4.89,   8.80
1050.00,   2.65,   4.80,   8.77
1060.00,   2.65,   4.88,   8.80
1070.00,   2.65,   5.20,   8.90
1080.00,   2.65,   5.56,   9.01
1090.00,   2.65,   5.58,   9.03
1100.00,   2.65,   5.58,   9.03
1110.00,   2.65,   5.58,   9.03
1120.00,   2.65,   5.58,   9.03
1130.00,   2.65,   5.58,   9.03
1140.00,   2.65,   5.58,   9.03
1150.00,   2.65,   5.58,   9.03
1160.00,   2.65,   5.58,   9.03
1170.00,   2.65,   5.58,   9.03
1180.00,   2.65,   5.58,   9.03
1190.00,   2.65,   5.58,   9.03
1200.00,   2.14,   4.45,   7.14
