Time,9,11,13,15,20,25,50,75
   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
  10.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  74.23
  20.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,  92.44, 277.02
  30.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00, 244.71, 324.06
  40.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00, 252.04, 317.98
  50.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00, 269.78, 291.45
  60.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00, 272.26, 289.10
  70.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.79, 272.00, 289.47
  80.00,   0.00,   0.00,   0.00,   0.00,   0.00,  17.77, 257.66, 304.91
  90.00,   0.00,   0.00,   0.00,   0.00,   0.00, 135.63, 224.14, 353.40
 100.00,   0.00,   0.00,   0.00,   0.00,   0.00, 182.40, 233.38, 402.64
 110.00,   0.00,   0.00,   0.00,   0.00,   0.00, 166.52, 278.34, 401.31
 120.00,   0.00,   0.00,   0.00,   0.00,   0.00, 165.34, 344.03, 302.37
 130.00,   0.00,   0.00,   0.00,   0.00,   0.00, 168.08, 350.59, 110.52
 140.00,   0.00,   0.00,   0.00,   0.00,  15.30, 163.61, 278.83,  68.09
 150.00,   0.00,   0.00,   0.00,   0.00, 155.05, 162.94, 121.82,  58.26
 160.00,   0.00,   0.00,   0.00,   0.00, 190.02, 177.07,  68.52,  56.24
 170.00,   0.00,   0.00,   0.00,   0.00, 201.70, 212.71,  59.18,  55.61
 180.00,   0.00,   0.00,   0.00,   0.00, 179.57, 250.76,  54.24,  53.96
 190.00,   0.00,   0.00,   0.00,   0.00, 149.97, 274.26,  51.67,  54.30
 200.00,   0.00,   0.00,   0.00,   0.00, 138.81, 286.38,  50.01,  52.89
 210.00,   0.00,   0.00,   0.00,   0.00, 149.30, 282.39,  48.56,  52.99
 220.00,   0.00,   0.00,   0.00,   0.00, 180.91, 249.54,  47.63,  51.31
 230.00,   0.00,   0.00,   0.00,   0.00, 221.85, 155.72,  47.03,  50.57
 240.00,   0.00,   0.00,   0.00,   2.28, 263.52,  83.44,  46.42,  50.32
 250.00,   0.00,   0.00,   0.00,   4.10, 280.86,  66.56,  45.75,  49.42
 260.00,   0.00,   0.00,   0.00,  43.29, 288.37,  60.56,  45.39,  48.93
 270.00,   0.00,   0.00,   0.00, 205.22, 292.68,  53.95,  45.09,  48.31
 280.00,   0.00,   0.00,   0.00, 234.86, 281.02,  50.53,  44.25,  46.82
 290.00,   0.00,   0.00,   0.00, 236.16, 238.08,  47.57,  43.51,  45.50
 300.00,   0.00,   0.00,   0.00, 235.60, 160.67,  46.08,  42.98,  45.26
 310.00,   0.00,   0.00,   0.00, 225.88,  80.22,  44.85,  42.18,  44.13
 320.00,   0.00,   0.00,   0.00, 232.59,  64.02,  44.24,  41.95,  42.74
 330.00,   0.00,   0.00,   0.00, 245.17,  58.70,  43.07,  41.49,  42.96
 340.00,   0.00,   0.00,   7.13, 256.21,  54.93,  42.87,  41.21,  42.95
 350.00,   0.00,   0.00, 153.21, 291.15,  53.04,  42.50,  40.37,  42.39
 360.00,   0.00,   0.00, 239.00, 291.73,  52.15,  41.51,  39.20,  40.65
 370.00,   0.00,   0.00, 240.00, 278.89,  50.74,  41.46,  38.51,  40.51
 380.00,   0.00,   0.00, 240.71, 260.55,  48.18,  41.01,  38.42,  40.42
 390.00,   0.00,   0.00, 247.06, 131.02,  47.57,  39.98,  36.82,  39.27
 400.00,   0.00,   0.00, 245.46,  79.40,  47.05,  39.94,  36.36,  38.79
 410.00,   0.00,   0.00, 250.26,  66.68,  45.95,  38.74,  35.72,  38.95
 420.00,   0.00,   0.00, 264.18,  59.70,  45.44,  38.13,  34.52,  38.74
 430.00,   0.00,   0.00, 269.32,  56.81,  45.10,  37.93,  33.54,  37.86
 440.00,   0.00,   0.00, 254.69,  54.42,  44.44,  37.21,  33.35,  35.74
 450.00,   0.00,   0.00, 231.82,  52.88,  44.70,  36.94,  32.75,  34.16
 460.00,   0.00,   0.00, 188.51,  51.88,   0.00,  36.40,  33.05,  33.71
 470.00,   0.00,   0.00,  93.76,  50.44,   0.00,  36.58,  31.63,  32.37
 480.00,   0.00,   0.00,  64.07,  49.43,   0.00,  35.61,  30.76,  30.61
 490.00,   0.00,   0.00,  55.11,  48.08,   0.00,  35.65,  29.99,  28.00
 500.00,   0.00,   0.00,  53.44,  47.15,   0.00,  35.01,  27.98,  25.89
 510.00,   0.00,   0.00,  50.34,  46.14,   0.00,  34.57,  27.68,  23.58
 520.00,   0.00,   0.00,  50.90,  44.32,   0.00,  34.01,  26.41,  21.61
 530.00,   0.00,   0.00,  50.71,  43.50,   0.00,  34.27,  24.36,  19.56
 540.00,   0.00,   0.00,  49.64,  41.68,   0.00,  33.39,  23.11,  17.98
 550.00,   0.00,   0.00,  48.01,  40.58,   0.00,  33.31,  22.49,  16.53
 560.00,   0.00,   0.00,  47.49,  39.85,   0.00,  33.05,  21.07,  13.90
 570.00,   0.00,   0.00,  46.38,  38.36,   0.00,  32.25,  20.66,  12.61
 580.00,   0.00,  16.65,  47.07,  36.65,   0.00,   0.00,  20.10,  12.07
 590.00,   0.00, 133.93,  45.05,  32.38,   0.00,   0.00,  20.01,  11.21
 600.00,   0.00, 240.82,  45.09,  30.93,   0.00,   0.00,  19.03,  10.91
 610.00,   0.00, 283.89,  42.52,  30.83,   0.00,   0.00,  18.32,   8.48
 620.00,   0.00, 301.65,  40.41,  31.01,   0.00,   0.00,  17.71,   7.00
 630.00,   0.00, 292.93,  40.36,  31.49,   0.00,   0.00,  16.88,   6.02
 640.00,   0.00, 286.39,  38.78,  32.43,   0.00,   0.00,  15.87,   5.04
 650.00,   0.00, 282.23,  37.91,  31.35,   0.00,   0.00,  14.85,   4.13
 660.00,   0.00, 266.42,  37.48,  30.21,   0.00,   0.00,  13.40,   3.03
 670.00,   0.00, 264.18,  37.08,  29.27,   0.00,   0.00,  12.09,   2.63
 680.00,   0.00, 178.40,  37.29,  27.45,   0.00,   0.00,  12.14,   2.83
 690.00,   0.00,  72.79,   0.00,  27.75,   0.00,   0.00,  11.03,   2.23
 700.00,   0.00,  44.53,   0.00,  27.36,   0.00,   0.00,  10.21,   1.78
 710.00,   1.18,  44.78,   0.00,  26.35,   0.00,   0.00,   8.79,   1.34
 720.00,  82.82,  43.79,   0.00,  25.87,   0.00,   0.00,   8.26,   1.42
 730.00, 185.78,  42.93,   0.00,  26.40,   0.00,   0.00,   7.58,   1.23
 740.00, 215.32,  42.23,   0.00,  25.24,   0.00,   0.00,   6.98,   1.09
 750.00, 237.15,  42.37,   0.00,  24.09,   0.00,   0.00,   6.81,   0.92
 760.00, 263.41,  43.08,   0.00,  25.21,   0.00,   0.00,   5.99,   0.46
 770.00, 278.41,  41.20,   0.00,  25.30,   0.00,   0.00,   4.91,   0.38
 780.00, 304.28,  40.78,   0.00,   0.00,   0.00,   0.00,   4.62,   0.43
 790.00, 336.40,  40.29,   0.00,   0.00,   0.00,   0.00,   4.34,   0.22
 800.00, 314.44,  39.44,   0.00,   0.00,   0.00,   0.00,   3.93,   0.00
 810.00, 265.10,  38.44,   0.00,   0.00,   0.00,   0.00,   4.10,   0.00
