Test,Time,Fuel Flow,Air Flow,Pressure,O2,CO2,West Upper TCs,West Middle TCs,West Bottom TCs,West TC Average,East TC Average,Exit Duct TC
No.,s,g/s,g/s,Pa,mol/mol,mol/mol,C,C,C,C,C,C
10,   0,0.0,118., -15.,0.2090,0.0002, 26., 26., 26., 26., 26., 30.
10, 500,4.1,122.,  14.,0.1592,0.0277,144.,132., 82.,120.,120., 53.
10,1000,4.0,118.,   7.,0.1289,0.0435,160.,146., 92.,133.,133., 58.
10,2000,4.1,112.,   5.,0.1036,0.0574,175.,158.,103.,146.,146., 63.
10,3000,4.1,113.,   2.,0.0966,0.0613,184.,167.,111.,154.,154., 65.
10,4000,4.1,111.,   6.,0.0931,0.0634,190.,172.,116.,160.,159., 67.
10,5000,4.0,114.,  14.,0.0927,0.0641,194.,175.,120.,164.,163., 68.
10,6000,3.9,110.,  22.,0.0905,0.0649,197.,179.,124.,168.,166., 69.
