Test,Time,Fuel Flow,Air Flow,Pressure,O2,CO2,West Upper TCs,West Middle TCs,West Bottom TCs,West TC Average,East TC Average,Exit Duct TC
No.,s,g/s,g/s,Pa,mol/mol,mol/mol,C,C,C,C,C,C
11,   0,0.0,240., -75.,0.2098,0.0004, 19., 19., 19., 19., 19., 20.
11, 500,4.0,222., -42.,0.1705,0.0220,135.,121., 66.,109.,107., 60.
11,1000,4.0,221., -39.,0.1546,0.0289,149.,135., 76.,121.,120., 69.
11,2000,4.0,210., -45.,0.1486,0.0325,164.,148., 87.,134.,133., 78.
11,3000,4.0,207., -38.,0.1473,0.0326,171.,156., 93.,141.,140., 82.
11,4000,4.0,204., -31.,0.1460,0.0335,179.,163.,100.,148.,147., 85.
