Time,HRR
0.0,0.0
194.5,0.0
194.60000000000002,277.6
194.60000000000002,277.6
194.70000000000002,279.4
194.70000000000002,279.4
194.8,281.2
194.8,281.2
194.9,283.0
194.9,283.0
195.0,284.8
195.0,284.8
195.10000000000002,286.5
195.10000000000002,286.5
195.20000000000002,288.2
195.20000000000002,288.2
195.3,289.9
195.3,289.9
195.4,291.5
195.4,291.5
195.5,293.1
195.5,293.1
195.60000000000002,294.7
195.60000000000002,294.7
195.70000000000002,296.3
195.70000000000002,296.3
195.8,297.9
195.8,297.9
195.9,299.4
195.9,299.4
196.0,300.9
196.0,300.9
196.10000000000002,302.3
196.10000000000002,302.3
196.20000000000002,303.8
196.20000000000002,303.8
196.3,305.2
196.3,305.2
196.4,306.6
196.4,306.6
196.5,308.0
196.5,308.0
196.60000000000002,309.3
196.60000000000002,309.3
196.70000000000002,310.6
196.70000000000002,310.6
196.8,311.9
196.8,311.9
196.9,313.2
196.9,313.2
197.0,314.4
197.0,314.4
197.10000000000002,315.6
197.10000000000002,315.6
197.20000000000002,316.8
197.20000000000002,316.8
197.3,318.0
197.3,318.0
197.4,319.1
197.4,319.1
197.5,320.2
197.5,320.2
197.60000000000002,321.2
197.60000000000002,321.2
197.70000000000002,322.2
197.70000000000002,322.2
197.8,323.2
197.8,323.2
197.9,324.2
197.9,324.2
198.0,325.1
198.0,325.1
198.10000000000002,326.0
198.10000000000002,326.0
198.20000000000002,326.8
198.20000000000002,326.8
198.3,327.7
198.3,327.7
198.4,328.4
198.4,328.4
198.5,329.2
198.5,329.2
198.60000000000002,329.9
198.60000000000002,329.9
198.70000000000002,330.6
198.70000000000002,330.6
198.8,331.3
198.8,331.3
198.9,331.9
198.9,331.9
199.0,332.5
199.0,332.5
199.10000000000002,333.0
199.10000000000002,333.0
199.20000000000002,333.5
199.20000000000002,333.5
199.3,334.0
199.3,334.0
199.4,334.5
199.4,334.5
199.5,334.9
199.5,334.9
199.60000000000002,335.3
199.60000000000002,335.3
199.70000000000002,335.7
199.70000000000002,335.7
199.8,336.0
199.8,336.0
199.9,336.3
199.9,336.3
200.0,336.5
200.0,336.5
200.10000000000002,336.7
200.10000000000002,336.7
200.20000000000002,336.9
200.20000000000002,336.9
200.3,337.1
200.3,337.1
200.4,337.2
200.4,337.2
200.5,337.3
200.5,337.3
200.60000000000002,337.4
201.0,337.4
201.10000000000002,337.3
201.20000000000002,337.3
201.3,337.2
201.4,337.2
201.5,337.1
201.60000000000002,337.1
201.70000000000002,337.0
201.70000000000002,337.0
201.8,336.9
201.8,336.9
201.9,336.8
201.9,336.8
202.0,336.7
202.0,336.7
202.10000000000002,336.6
202.10000000000002,336.6
202.20000000000002,336.5
202.20000000000002,336.5
202.3,336.4
202.3,336.4
202.4,336.3
202.4,336.3
202.5,336.2
202.5,336.2
202.60000000000002,336.0
202.60000000000002,336.0
202.70000000000002,335.9
202.70000000000002,335.9
202.8,335.7
202.8,335.7
202.9,335.5
202.9,335.5
203.0,335.4
203.0,335.4
203.10000000000002,335.2
203.10000000000002,335.2
203.20000000000002,335.0
203.20000000000002,335.0
203.3,334.8
203.3,334.8
203.4,334.6
203.4,334.6
203.5,334.4
203.5,334.4
203.60000000000002,334.2
203.60000000000002,334.2
203.70000000000002,333.9
203.70000000000002,333.9
203.8,333.7
203.8,333.7
203.9,333.5
203.9,333.5
204.0,333.2
204.0,333.2
204.10000000000002,332.9
204.10000000000002,332.9
204.20000000000002,332.6
204.20000000000002,332.6
204.3,332.3
204.3,332.3
204.4,332.0
204.4,332.0
204.5,331.7
204.5,331.7
204.60000000000002,331.4
204.60000000000002,331.4
204.70000000000002,331.1
204.70000000000002,331.1
204.8,330.7
204.8,330.7
204.9,330.4
204.9,330.4
205.0,330.0
205.0,330.0
205.10000000000002,329.6
205.10000000000002,329.6
205.20000000000002,329.2
205.20000000000002,329.2
205.3,328.8
205.3,328.8
205.4,328.4
205.4,328.4
205.5,328.0
205.5,328.0
205.60000000000002,327.6
205.60000000000002,327.6
205.70000000000002,327.1
205.70000000000002,327.1
205.8,326.7
205.8,326.7
205.9,326.2
205.9,326.2
206.0,325.7
206.0,325.7
206.10000000000002,325.2
206.10000000000002,325.2
206.20000000000002,324.7
206.20000000000002,324.7
206.3,324.2
206.3,324.2
206.4,323.7
206.4,323.7
206.5,323.2
206.5,323.2
206.60000000000002,322.7
206.60000000000002,322.7
206.70000000000002,322.1
206.70000000000002,322.1
206.8,321.5
206.8,321.5
206.9,321.0
206.9,321.0
207.0,320.4
207.0,320.4
207.10000000000002,319.8
207.10000000000002,319.8
207.20000000000002,319.2
207.20000000000002,319.2
207.3,318.6
207.3,318.6
207.4,318.0
207.4,318.0
207.5,317.3
207.5,317.3
207.60000000000002,316.7
207.60000000000002,316.7
207.70000000000002,316.1
207.70000000000002,316.1
207.8,315.5
207.8,315.5
207.9,314.9
207.9,314.9
208.0,314.2
208.0,314.2
208.10000000000002,313.6
208.10000000000002,313.6
208.20000000000002,312.9
208.20000000000002,312.9
208.3,312.3
208.3,312.3
208.4,311.7
208.4,311.7
208.5,311.0
208.5,311.0
208.60000000000002,310.4
208.60000000000002,310.4
208.70000000000002,309.7
208.70000000000002,309.7
208.8,309.1
208.8,309.1
208.9,308.4
208.9,308.4
209.0,307.7
209.0,307.7
209.10000000000002,307.1
209.10000000000002,307.1
209.20000000000002,306.4
209.20000000000002,306.4
209.3,305.7
209.3,305.7
209.4,305.1
209.4,305.1
209.5,304.4
209.5,304.4
209.60000000000002,303.7
209.60000000000002,303.7
209.70000000000002,303.0
209.70000000000002,303.0
209.8,302.3
209.8,302.3
209.9,301.6
209.9,301.6
210.0,301.0
210.0,301.0
210.10000000000002,300.3
210.10000000000002,300.3
210.20000000000002,299.6
210.20000000000002,299.6
210.3,298.9
210.3,298.9
210.4,298.2
210.4,298.2
210.5,297.5
210.5,297.5
210.60000000000002,296.7
210.60000000000002,296.7
210.70000000000002,296.0
210.70000000000002,296.0
210.8,295.3
210.8,295.3
210.9,294.6
210.9,294.6
211.0,293.9
211.0,293.9
211.10000000000002,293.2
211.10000000000002,293.2
211.20000000000002,292.4
211.20000000000002,292.4
211.3,291.7
211.3,291.7
211.4,291.0
211.4,291.0
211.5,290.3
211.5,290.3
211.60000000000002,289.5
211.60000000000002,289.5
211.70000000000002,288.8
211.70000000000002,288.8
211.8,288.1
211.8,288.1
211.9,287.3
211.9,287.3
212.0,286.6
212.0,286.6
212.10000000000002,285.8
212.10000000000002,285.8
212.20000000000002,285.1
212.20000000000002,285.1
212.3,284.4
212.3,284.4
212.4,283.6
212.4,283.6
212.5,282.8
212.5,282.8
212.60000000000002,282.1
212.60000000000002,282.1
212.70000000000002,281.3
212.70000000000002,281.3
212.8,280.6
212.8,280.6
212.9,279.8
212.9,279.8
213.0,279.0
213.0,279.0
213.10000000000002,278.3
213.10000000000002,278.3
213.20000000000002,277.5
213.20000000000002,277.5
213.3,276.7
213.3,276.7
213.4,276.0
213.4,276.0
213.5,275.2
213.5,275.2
213.60000000000002,274.4
213.60000000000002,274.4
213.70000000000002,273.6
213.70000000000002,273.6
213.8,272.8
213.8,272.8
213.9,272.1
213.9,272.1
214.0,271.3
214.0,271.3
214.10000000000002,270.5
214.10000000000002,270.5
214.20000000000002,269.7
214.20000000000002,269.7
214.3,268.9
214.3,268.9
214.4,268.2
214.4,268.2
214.5,267.4
214.5,267.4
214.60000000000002,266.6
214.60000000000002,266.6
214.70000000000002,265.8
214.70000000000002,265.8
214.8,265.0
214.8,265.0
214.9,264.3
214.9,264.3
215.0,263.5
215.0,263.5
215.10000000000002,262.7
215.10000000000002,262.7
215.20000000000002,262.0
215.20000000000002,262.0
215.3,261.2
215.3,261.2
215.4,260.4
215.4,260.4
215.5,259.6
215.5,259.6
215.60000000000002,258.9
215.60000000000002,258.9
215.70000000000002,258.1
215.70000000000002,258.1
215.8,257.3
215.8,257.3
215.9,256.6
215.9,256.6
216.0,255.8
216.0,255.8
216.10000000000002,255.0
216.10000000000002,255.0
216.20000000000002,254.2
216.20000000000002,254.2
216.3,253.5
216.3,253.5
216.4,252.7
216.4,252.7
216.5,251.9
216.5,251.9
216.60000000000002,251.2
216.60000000000002,251.2
216.70000000000002,250.4
216.70000000000002,250.4
216.8,249.7
