Time,HRR
0.0,0.0
69.60000000000001,0.0
69.7,48.7
69.7,48.7
69.8,49.2
69.8,49.2
69.9,49.7
69.9,49.7
70.0,50.1
70.0,50.1
70.10000000000001,50.6
70.10000000000001,50.6
70.2,51.0
70.2,51.0
70.3,51.5
70.3,51.5
70.4,52.0
70.4,52.0
70.5,52.5
70.5,52.5
70.60000000000001,52.9
70.60000000000001,52.9
70.7,53.4
70.7,53.4
70.8,53.9
70.8,53.9
70.9,54.4
70.9,54.4
71.0,54.9
71.0,54.9
71.10000000000001,55.4
71.10000000000001,55.4
71.2,55.8
71.2,55.8
71.3,56.3
71.3,56.3
71.4,56.8
71.4,56.8
71.5,57.3
71.5,57.3
71.60000000000001,57.8
71.60000000000001,57.8
71.7,58.3
71.7,58.3
71.8,58.9
71.8,58.9
71.9,59.4
71.9,59.4
72.0,59.9
72.0,59.9
72.10000000000001,60.4
72.10000000000001,60.4
72.2,60.9
72.2,60.9
72.3,61.4
72.3,61.4
72.4,62.0
72.4,62.0
72.5,62.5
72.5,62.5
72.60000000000001,63.0
72.60000000000001,63.0
72.7,63.5
72.7,63.5
72.8,64.1
72.8,64.1
72.9,64.6
72.9,64.6
73.0,65.1
73.0,65.1
73.10000000000001,65.7
73.10000000000001,65.7
73.2,66.2
73.2,66.2
73.3,66.8
73.3,66.8
73.4,67.3
73.4,67.3
73.5,67.9
73.5,67.9
73.60000000000001,68.4
73.60000000000001,68.4
73.7,69.0
73.7,69.0
73.8,69.5
73.8,69.5
73.9,70.0
73.9,70.0
74.0,70.6
74.0,70.6
74.10000000000001,71.1
74.10000000000001,71.1
74.2,71.7
74.2,71.7
74.3,72.2
74.3,72.2
74.4,72.8
74.4,72.8
74.5,73.3
74.5,73.3
74.60000000000001,73.8
74.60000000000001,73.8
74.7,74.4
74.7,74.4
74.8,74.9
74.8,74.9
74.9,75.5
74.9,75.5
75.0,76.0
75.0,76.0
75.10000000000001,76.6
75.10000000000001,76.6
75.2,77.1
75.2,77.1
75.3,77.7
75.3,77.7
75.4,78.2
75.4,78.2
75.5,78.7
75.5,78.7
75.60000000000001,79.3
75.60000000000001,79.3
75.7,79.8
75.7,79.8
75.8,80.4
75.8,80.4
75.9,80.9
75.9,80.9
76.0,81.5
76.0,81.5
76.10000000000001,82.0
76.10000000000001,82.0
76.2,82.5
76.2,82.5
76.3,83.1
76.3,83.1
76.4,83.6
76.4,83.6
76.5,84.2
76.5,84.2
76.60000000000001,84.7
76.60000000000001,84.7
76.7,85.3
76.7,85.3
76.80000000000001,85.8
76.80000000000001,85.8
76.9,86.3
76.9,86.3
77.0,86.9
77.0,86.9
77.10000000000001,87.4
77.10000000000001,87.4
77.2,87.9
77.2,87.9
77.30000000000001,88.5
77.30000000000001,88.5
77.4,89.0
77.4,89.0
77.5,89.5
77.5,89.5
77.60000000000001,90.0
77.60000000000001,90.0
77.7,90.5
77.7,90.5
77.80000000000001,91.0
77.80000000000001,91.0
77.9,91.5
77.9,91.5
78.0,92.0
78.0,92.0
78.10000000000001,92.4
78.10000000000001,92.4
78.2,92.9
78.2,92.9
78.30000000000001,93.4
78.30000000000001,93.4
78.4,93.8
78.4,93.8
78.5,94.3
78.5,94.3
78.60000000000001,94.8
78.60000000000001,94.8
78.7,95.2
78.7,95.2
78.80000000000001,95.7
78.80000000000001,95.7
78.9,96.1
78.9,96.1
79.0,96.5
79.0,96.5
79.10000000000001,97.0
79.10000000000001,97.0
79.2,97.4
79.2,97.4
79.30000000000001,97.8
79.30000000000001,97.8
79.4,98.2
79.4,98.2
79.5,98.6
79.5,98.6
79.60000000000001,99.0
79.60000000000001,99.0
79.7,99.4
79.7,99.4
79.80000000000001,99.8
79.80000000000001,99.8
79.9,100.2
79.9,100.2
80.0,100.6
80.0,100.6
80.10000000000001,101.0
80.10000000000001,101.0
80.2,101.4
80.2,101.4
80.30000000000001,101.7
80.30000000000001,101.7
80.4,102.1
80.4,102.1
80.5,102.5
80.5,102.5
80.60000000000001,102.8
80.60000000000001,102.8
80.7,103.2
80.7,103.2
80.80000000000001,103.5
80.80000000000001,103.5
80.9,103.9
80.9,103.9
81.0,104.2
81.0,104.2
81.10000000000001,104.5
81.10000000000001,104.5
81.2,104.9
81.2,104.9
81.30000000000001,105.2
81.30000000000001,105.2
81.4,105.5
81.4,105.5
81.5,105.8
81.5,105.8
81.60000000000001,106.1
81.60000000000001,106.1
81.7,106.4
81.7,106.4
81.80000000000001,106.7
81.80000000000001,106.7
81.9,107.0
81.9,107.0
82.0,107.3
82.0,107.3
82.10000000000001,107.6
82.10000000000001,107.6
82.2,107.9
82.2,107.9
82.30000000000001,108.2
82.30000000000001,108.2
82.4,108.4
82.4,108.4
82.5,108.7
82.5,108.7
82.60000000000001,108.9
82.60000000000001,108.9
82.7,109.2
82.7,109.2
82.80000000000001,109.5
82.80000000000001,109.5
82.9,109.7
82.9,109.7
83.0,109.9
83.0,109.9
83.10000000000001,110.2
83.10000000000001,110.2
83.2,110.4
83.2,110.4
83.30000000000001,110.6
