Time,HRRPUA
0.0,0.0
3.8,0.0
7.6,0.0
11.4,0.0
15.2,0.0
19.0,0.0
22.8,0.0
26.7,0.0
30.5,0.0
34.3,0.0
38.1,0.0
41.9,0.0
45.7,0.0
49.5,0.0
53.3,0.0
57.1,0.0
60.9,0.0
64.7,0.0
68.5,0.0
72.3,0.0
76.1,0.0
80.0,0.0
83.8,0.0
87.6,0.0
91.4,0.0
95.2,0.0
99.0,0.0
102.8,0.0
106.6,0.0
110.4,0.0
114.2,0.0
118.0,0.0
121.8,0.0
125.6,0.0
129.5,0.0
133.3,0.0
137.1,0.0
140.9,0.0
144.7,0.0
148.5,0.0
152.3,0.0
156.1,0.0
159.9,0.0
163.7,0.0
167.5,0.0
171.3,0.0
175.1,0.0
179.0,0.0
182.8,0.0
186.6,0.0
190.4,0.0
194.2,0.0
198.0,0.0
201.8,0.0
205.6,0.0
209.4,0.0
213.2,0.0
217.0,0.0
220.8,0.0
224.6,0.0
228.4,0.0
232.3,0.0
236.1,0.0
239.9,0.0
243.7,0.0
247.5,0.0
251.3,0.0
255.1,0.0
258.9,0.0
262.7,0.0
266.5,14.1
270.3,19.4
274.1,25.2
277.9,29.7
281.8,33.1
285.6,34.0
289.4,33.1
293.2,31.1
297.0,29.5
300.8,27.7
304.6,25.6
308.4,23.8
312.2,23.7
316.0,25.1
319.8,25.7
323.6,25.0
327.4,24.4
331.2,24.9
335.1,24.1
338.9,22.2
342.7,23.3
346.5,24.2
350.3,21.8
354.1,19.0
357.9,17.9
361.7,17.3
365.5,19.4
369.3,20.7
373.1,20.8
376.9,19.6
380.7,18.7
384.6,19.0
388.4,19.5
392.2,18.9
396.0,16.9
399.8,16.0
403.6,15.8
407.4,15.6
411.2,14.5
415.0,14.2
418.8,14.1
422.6,13.0
426.4,12.9
430.2,13.4
434.0,12.9
437.9,12.4
441.7,11.5
445.5,12.1
449.3,11.3
453.1,12.0
456.9,13.3
460.7,13.7
464.5,13.6
468.3,13.3
472.1,12.8
475.9,12.8
479.7,13.0
483.5,12.4
487.4,11.9
491.2,11.8
495.0,11.6
498.8,11.4
502.6,11.2
506.4,11.3
510.2,11.3
514.0,11.0
517.8,10.8
521.6,11.2
525.4,10.8
529.2,10.6
533.0,10.7
536.9,11.0
540.7,10.9
544.5,10.3
548.3,9.8
552.1,9.6
555.9,9.5
559.7,9.5
563.5,9.3
567.3,9.6
571.1,9.6
574.9,9.5
578.7,9.6
582.5,9.5
586.3,9.6
590.2,9.6
594.0,9.4
597.8,9.6
601.6,9.3
605.4,9.4
609.2,9.3
613.0,9.1
616.8,9.2
620.6,9.1
624.4,9.1
628.2,9.0
632.0,8.8
635.8,9.1
639.7,9.1
643.5,9.1
647.3,9.3
651.1,9.2
654.9,9.1
658.7,9.0
662.5,8.8
666.3,8.9
670.1,8.6
673.9,8.3
677.7,8.3
681.5,7.6
685.3,6.2
689.1,5.6
693.0,5.0
696.8,4.0
700.6,2.8
704.4,2.2
708.2,2.1
712.0,1.9
715.8,1.8
719.6,1.7
723.4,1.8
727.2,1.7
731.0,1.6
734.8,1.8
738.6,1.6
742.5,1.7
746.3,1.6
750.1,1.5
753.9,1.7
757.7,1.6
761.5,1.7
765.3,1.6
769.1,1.6
772.9,1.7
776.7,1.6
780.5,1.7
784.3,1.7
788.1,1.6
792.0,1.6
795.8,1.5
799.6,1.7
803.4,1.6
807.2,1.6
811.0,1.8
814.8,1.6
818.6,1.7
822.4,1.6
826.2,1.6
830.0,1.7
833.8,1.5
837.6,1.7
841.4,1.6
845.3,1.6
849.1,1.8
852.9,1.6
856.7,1.7
860.5,1.7
864.3,1.6
868.1,1.8
871.9,1.7
875.7,1.7
879.5,1.7
883.3,1.8
887.1,1.8
890.9,1.9
894.8,1.9
898.6,1.8
902.4,1.9
906.2,1.8
910.0,1.9
913.8,1.9
917.6,1.9
921.4,1.8
925.2,1.9
929.0,1.8
932.8,1.9
936.6,1.9
940.4,1.7
944.2,1.9
948.1,1.9
951.9,1.8
955.7,1.9
959.5,2.0
963.3,1.8
967.1,1.9
970.9,1.9
974.7,1.8
978.5,1.9
982.3,2.0
986.1,1.9
989.9,1.9
993.7,2.1
997.6,1.9
1001.4,2.0
1005.2,2.0
1009.0,2.0
1012.8,2.0
1016.6,2.0
1020.4,1.9
1024.2,2.0
1028.0,2.0
1031.8,1.9
1035.6,2.1
1039.4,2.0
1043.2,2.0
1047.0,2.1
1050.9,2.0
1054.7,2.0
1058.5,2.0
1062.3,2.0
1066.1,2.0
1069.9,2.1
1073.7,2.1
1077.5,2.0
1081.3,2.0
1085.1,2.2
1088.9,2.0
1092.7,2.1
1096.5,2.2
1100.4,2.0
1104.2,2.1
1108.0,2.2
1111.8,2.1
1115.6,2.1
1119.4,2.1
1123.2,2.1
1127.0,2.1
1130.8,2.1
1134.6,2.2
1138.4,2.1
1142.2,2.1
1146.0,2.1
1149.9,2.1
1153.7,2.3
1157.5,2.1
1161.3,2.2
1165.1,2.3
1168.9,2.2
1172.7,2.3
1176.5,2.3
1180.3,2.1
1184.1,2.2
1187.9,2.2
1191.7,2.2
1195.5,2.4
1199.3,2.3
1203.2,2.1
1207.0,2.3
1210.8,2.2
1214.6,2.1
1218.4,2.3
1222.2,2.3
1226.0,2.2
