Time,HRRPUA
0.0,0.0
13.5,0.0
27.0,0.0
40.5,0.0
54.0,78.8
67.6,93.0
81.1,101.0
94.6,96.0
108.1,92.1
121.6,90.3
135.1,81.6
148.6,75.3
162.1,68.3
175.7,68.2
189.2,65.1
202.7,49.9
216.2,44.9
229.7,41.8
243.2,39.1
256.7,34.1
270.2,35.3
283.8,43.0
297.3,48.3
310.8,64.8
324.3,93.3
337.8,112.1
351.3,107.3
364.8,105.5
378.3,98.5
391.9,95.7
405.4,88.3
418.9,86.7
432.4,83.1
445.9,76.1
459.4,85.1
472.9,88.6
486.4,86.5
500.0,86.2
513.5,85.6
527.0,87.9
540.5,90.4
554.0,93.3
567.5,99.7
581.0,100.1
594.5,100.0
608.1,102.5
621.6,101.5
635.1,95.0
648.6,90.3
662.1,87.9
675.6,88.1
689.1,92.0
702.6,95.0
716.2,93.7
729.7,94.7
743.2,95.0
756.7,95.9
770.2,99.3
783.7,100.7
797.2,101.4
810.7,100.4
824.3,99.7
837.8,98.2
851.3,100.5
864.8,101.0
878.3,101.4
891.8,101.8
905.3,103.3
918.8,107.2
932.4,110.4
945.9,103.9
959.4,96.5
972.9,90.0
986.4,87.3
999.9,87.3
1013.4,82.6
1026.9,79.7
1040.5,48.4
1054.0,45.0
1067.5,69.0
1081.0,76.2
1094.5,79.2
1108.0,81.4
1121.5,82.9
1135.0,86.8
1148.6,86.3
1162.1,86.1
1175.6,90.1
1189.1,91.8
1202.6,94.0
1216.1,98.3
1229.6,99.0
1243.1,99.1
1256.7,76.8
1270.2,38.9
1283.7,92.4
1297.2,105.0
1310.7,107.1
1324.2,112.9
1337.7,114.4
1351.2,119.4
1364.8,122.9
1378.3,122.6
1391.8,125.6
1405.3,127.0
1418.8,128.9
1432.3,130.6
1445.8,137.4
1459.3,143.5
1472.9,142.9
1486.4,146.6
1499.9,148.0
1513.4,149.3
1526.9,155.7
1540.4,174.3
1553.9,178.3
1567.4,182.1
1581.0,189.5
1594.5,182.0
1608.0,178.3
1621.5,177.0
1635.0,172.9
1648.5,173.7
1662.0,171.5
1675.5,173.6
1689.0,177.1
1702.6,174.5
1716.1,169.7
1729.6,170.1
1743.1,166.9
1756.6,162.8
1770.1,153.3
1783.6,152.8
1797.1,150.3
1810.7,152.2
1824.2,155.5
1837.7,156.8
1851.2,161.8
1864.7,167.1
1878.2,172.0
1891.7,178.9
1905.2,182.7
1918.8,186.6
1932.3,188.9
1945.8,193.7
1959.3,192.5
1972.8,190.6
1986.3,193.0
1999.8,194.8
2013.3,192.7
2026.9,192.1
2040.4,185.3
2053.9,188.0
2067.4,186.3
2080.9,188.3
2094.4,188.8
2107.9,191.8
2121.4,195.1
2135.0,199.0
2148.5,203.2
2162.0,212.2
2175.5,220.6
2189.0,230.5
2202.5,240.9
2216.0,250.9
2229.5,268.3
2243.1,279.1
2256.6,287.2
2270.1,294.6
2283.6,301.0
2297.1,306.5
2310.6,307.6
2324.1,304.7
2337.6,301.6
2351.2,297.2
2364.7,290.6
2378.2,283.0
2391.7,275.5
2405.2,267.8
2418.7,255.6
2432.2,251.6
2445.7,242.3
2459.3,237.5
2472.8,231.6
2486.3,226.1
2499.8,221.6
2513.3,215.2
2526.8,212.2
2540.3,206.4
2553.8,203.3
2567.4,197.7
2580.9,193.2
2594.4,188.2
2607.9,186.8
2621.4,182.1
2634.9,176.2
2648.4,173.8
2661.9,169.1
2675.5,164.5
2689.0,160.2
2702.5,155.5
2716.0,152.1
2729.5,146.3
2743.0,141.5
2756.5,136.7
2770.0,132.3
2783.6,127.2
2797.1,121.6
2810.6,115.7
2824.1,110.4
2837.6,105.5
2851.1,101.5
2864.6,97.0
2878.1,91.8
2891.7,86.8
2905.2,82.7
2918.7,77.6
2932.2,73.9
2945.7,69.1
2959.2,66.5
2972.7,63.8
2986.2,60.6
2999.8,56.4
3013.3,53.6
3026.8,49.9
3040.3,46.9
3053.8,45.9
3067.3,42.0
3080.8,40.9
3094.3,39.5
3107.9,37.0
3121.4,36.2
3134.9,31.8
3148.4,30.8
3161.9,30.1
3175.4,29.5
3188.9,28.8
3202.4,29.0
3216.0,27.8
3229.5,26.9
3243.0,26.6
3256.5,26.9
3270.0,26.2
