Time,HRR
0.0,0.0
5.9,0.0
6.0,46.7
6.0,46.7
6.1000000000000005,48.6
6.1000000000000005,48.6
6.2,50.6
6.2,50.6
6.300000000000001,52.6
6.300000000000001,52.6
6.4,54.7
6.4,54.7
6.5,56.8
6.5,56.8
6.6000000000000005,59.0
6.6000000000000005,59.0
6.7,61.1
6.7,61.1
6.800000000000001,63.3
6.800000000000001,63.3
6.9,65.5
6.9,65.5
7.0,67.8
7.0,67.8
7.1000000000000005,70.0
7.1000000000000005,70.0
7.2,72.3
7.2,72.3
7.300000000000001,74.7
7.300000000000001,74.7
7.4,77.0
7.4,77.0
7.5,79.4
7.5,79.4
7.6000000000000005,81.8
7.6000000000000005,81.8
7.7,84.2
7.7,84.2
7.800000000000001,86.7
7.800000000000001,86.7
7.9,89.2
7.9,89.2
8.0,91.7
8.0,91.7
8.1,94.3
8.1,94.3
8.200000000000001,96.8
8.200000000000001,96.8
8.3,99.4
8.3,99.4
8.4,102.0
8.4,102.0
8.5,104.7
8.5,104.7
8.6,107.4
8.6,107.4
8.700000000000001,110.1
8.700000000000001,110.1
8.8,112.8
8.8,112.8
8.9,115.6
8.9,115.6
9.0,118.3
9.0,118.3
9.1,121.1
9.1,121.1
9.200000000000001,124.0
9.200000000000001,124.0
9.3,126.8
9.3,126.8
9.4,129.6
9.4,129.6
9.5,132.5
9.5,132.5
9.600000000000001,135.4
9.600000000000001,135.4
9.700000000000001,138.3
9.700000000000001,138.3
9.8,141.2
9.8,141.2
9.9,144.1
9.9,144.1
10.0,147.1
10.0,147.1
10.100000000000001,150.0
10.100000000000001,150.0
10.200000000000001,153.0
10.200000000000001,153.0
10.3,156.0
10.3,156.0
10.4,159.0
10.4,159.0
10.5,162.0
10.5,162.0
10.600000000000001,164.9
10.600000000000001,164.9
10.700000000000001,167.9
10.700000000000001,167.9
10.8,170.8
10.8,170.8
10.9,173.7
10.9,173.7
11.0,176.6
11.0,176.6
11.100000000000001,179.4
11.100000000000001,179.4
11.200000000000001,182.3
11.200000000000001,182.3
11.3,185.1
11.3,185.1
11.4,187.9
11.4,187.9
11.5,190.7
11.5,190.7
11.600000000000001,193.5
11.600000000000001,193.5
11.700000000000001,196.2
11.700000000000001,196.2
11.8,199.0
11.8,199.0
11.9,201.7
11.9,201.7
12.0,204.4
12.0,204.4
12.100000000000001,207.1
12.100000000000001,207.1
12.200000000000001,209.8
12.200000000000001,209.8
12.3,212.4
12.3,212.4
12.4,215.1
12.4,215.1
12.5,217.7
12.5,217.7
12.600000000000001,220.3
12.600000000000001,220.3
12.700000000000001,222.9
12.700000000000001,222.9
12.8,225.4
12.8,225.4
12.9,227.9
12.9,227.9
13.0,230.4
13.0,230.4
13.100000000000001,232.7
13.100000000000001,232.7
13.200000000000001,235.1
13.200000000000001,235.1
13.3,237.3
13.3,237.3
13.4,239.6
13.4,239.6
13.5,241.7
13.5,241.7
13.600000000000001,243.9
13.600000000000001,243.9
13.700000000000001,245.9
13.700000000000001,245.9
13.8,247.9
13.8,247.9
13.9,249.9
13.9,249.9
14.0,251.8
14.0,251.8
14.100000000000001,253.7
14.100000000000001,253.7
14.200000000000001,255.5
14.200000000000001,255.5
14.3,257.2
14.3,257.2
14.4,258.9
14.4,258.9
14.5,260.5
14.5,260.5
14.600000000000001,262.0
14.600000000000001,262.0
14.700000000000001,263.5
14.700000000000001,263.5
14.8,264.9
14.8,264.9
14.9,266.3
14.9,266.3
15.0,267.6
15.0,267.6
15.100000000000001,268.8
15.100000000000001,268.8
15.200000000000001,270.0
15.200000000000001,270.0
15.3,271.1
15.3,271.1
15.4,272.1
15.4,272.1
15.5,273.1
15.5,273.1
15.600000000000001,274.1
15.600000000000001,274.1
15.700000000000001,274.9
