Time,HRR
0.0,0.0
52.2,0.0
52.300000000000004,103.3
52.300000000000004,103.3
52.400000000000006,103.2
57.7,103.2
57.800000000000004,103.1
59.300000000000004,103.1
59.400000000000006,103.0
60.5,103.0
60.6,102.9
61.5,102.9
61.6,102.8
62.400000000000006,102.8
62.5,102.7
63.2,102.7
63.300000000000004,102.6
64.0,102.6
64.10000000000001,102.5
64.60000000000001,102.5
64.7,102.4
65.3,102.4
65.4,102.3
65.9,102.3
66.0,102.2
66.60000000000001,102.2
66.7,102.1
67.3,102.1
67.4,102.0
67.9,102.0
68.0,101.9
68.60000000000001,101.9
68.7,101.8
69.2,101.8
69.3,101.7
69.9,101.7
70.0,101.6
70.60000000000001,101.6
70.7,101.5
71.5,101.5
71.60000000000001,101.4
72.8,101.4
72.9,101.3
76.5,101.3
76.60000000000001,101.4
77.80000000000001,101.4
77.9,101.5
78.7,101.5
78.80000000000001,101.6
79.4,101.6
79.5,101.7
80.0,101.7
80.10000000000001,101.8
80.60000000000001,101.8
80.7,101.9
81.30000000000001,101.9
81.4,102.0
81.9,102.0
82.0,102.1
82.5,102.1
82.60000000000001,102.2
83.10000000000001,102.2
83.2,102.3
83.80000000000001,102.3
83.9,102.4
84.4,102.4
84.5,102.5
85.0,102.5
85.10000000000001,102.6
85.60000000000001,102.6
85.7,102.7
86.10000000000001,102.7
86.2,102.8
86.60000000000001,102.8
86.7,102.9
87.10000000000001,102.9
87.2,103.0
87.60000000000001,103.0
87.7,103.1
88.10000000000001,103.1
88.2,103.2
88.5,103.2
88.60000000000001,103.3
89.0,103.3
89.10000000000001,103.4
89.4,103.4
89.5,103.5
89.80000000000001,103.5
89.9,103.6
90.2,103.6
90.30000000000001,103.7
90.60000000000001,103.7
90.7,103.8
91.0,103.8
91.10000000000001,103.9
91.4,103.9
91.5,104.0
91.7,104.0
91.80000000000001,104.1
92.10000000000001,104.1
92.2,104.2
92.4,104.2
92.5,104.3
92.80000000000001,104.3
92.9,104.4
93.10000000000001,104.4
93.2,104.5
93.4,104.5
93.5,104.6
93.80000000000001,104.6
93.9,104.7
94.10000000000001,104.7
94.2,104.8
94.4,104.8
94.5,104.9
94.7,104.9
94.80000000000001,105.0
95.0,105.0
95.10000000000001,105.1
95.30000000000001,105.1
95.4,105.2
95.60000000000001,105.2
95.7,105.3
95.9,105.3
96.0,105.4
96.2,105.4
96.30000000000001,105.5
96.5,105.5
96.60000000000001,105.6
96.80000000000001,105.6
96.9,105.7
97.10000000000001,105.7
97.2,105.8
97.5,105.8
97.60000000000001,105.9
97.80000000000001,105.9
97.9,106.0
98.10000000000001,106.0
98.2,106.1
98.4,106.1
98.5,106.2
98.7,106.2
98.80000000000001,106.3
99.0,106.3
99.10000000000001,106.4
99.30000000000001,106.4
99.4,106.5
99.60000000000001,106.5
99.7,106.6
99.9,106.6
100.0,106.7
100.2,106.7
100.30000000000001,106.8
100.5,106.8
100.60000000000001,106.9
100.9,106.9
101.0,107.0
101.2,107.0
101.30000000000001,107.1
101.5,107.1
101.60000000000001,107.2
101.9,107.2
102.0,107.3
102.30000000000001,107.3
102.4,107.4
102.60000000000001,107.4
102.7,107.5
103.0,107.5
103.10000000000001,107.6
103.4,107.6
103.5,107.7
103.80000000000001,107.7
103.9,107.8
104.2,107.8
104.30000000000001,107.9
104.60000000000001,107.9
104.7,108.0
105.10000000000001,108.0
105.2,108.1
105.5,108.1
105.60000000000001,108.2
106.0,108.2
106.10000000000001,108.3
106.5,108.3
106.60000000000001,108.4
107.0,108.4
107.10000000000001,108.5
107.60000000000001,108.5
107.7,108.6
108.2,108.6
108.30000000000001,108.7
108.80000000000001,108.7
108.9,108.8
109.5,108.8
109.60000000000001,108.9
110.2,108.9
110.30000000000001,109.0
111.0,109.0
111.10000000000001,109.1
111.7,109.1
111.80000000000001,109.2
112.5,109.2
112.60000000000001,109.3
113.2,109.3
113.30000000000001,109.4
114.0,109.4
114.10000000000001,109.5
114.7,109.5
114.80000000000001,109.6
115.4,109.6
115.5,109.7
116.0,109.7
116.10000000000001,109.8
116.5,109.8
116.60000000000001,109.9
117.10000000000001,109.9
117.2,110.0
117.5,110.0
117.60000000000001,110.1
118.0,110.1
118.10000000000001,110.2
118.4,110.2
118.5,110.3
118.9,110.3
119.0,110.4
119.30000000000001,110.4
119.4,110.5
119.60000000000001,110.5
119.7,110.6
120.0,110.6
120.10000000000001,110.7
120.4,110.7
120.5,110.8
120.7,110.8
120.80000000000001,110.9
121.0,110.9
121.10000000000001,111.0
121.4,111.0
121.5,111.1
121.7,111.1
121.80000000000001,111.2
122.0,111.2
122.10000000000001,111.3
122.30000000000001,111.3
122.4,111.4
122.60000000000001,111.4
122.7,111.5
122.9,111.5
123.0,111.6
123.2,111.6
123.30000000000001,111.7
123.4,111.7
123.5,111.8
123.7,111.8
123.80000000000001,111.9
124.0,111.9
124.10000000000001,112.0
124.2,112.0
124.30000000000001,112.1
124.5,112.1
124.60000000000001,112.2
124.80000000000001,112.2
124.9,112.3
125.0,112.3
125.10000000000001,112.4
125.30000000000001,112.4
125.4,112.5
125.5,112.5
125.60000000000001,112.6
125.80000000000001,112.6
125.9,112.7
126.0,112.7
126.10000000000001,112.8
126.30000000000001,112.8
126.4,112.9
126.5,112.9
126.60000000000001,113.0
126.80000000000001,113.0
126.9,113.1
127.0,113.1
127.10000000000001,113.2
127.30000000000001,113.2
127.4,113.3
127.60000000000001,113.3
127.7,113.4
127.80000000000001,113.4
127.9,113.5
128.1,113.5
128.20000000000002,113.6
128.3,113.6
128.4,113.7
128.6,113.7
128.70000000000002,113.8
128.8,113.8
128.9,113.9
129.1,113.9
129.20000000000002,114.0
129.3,114.0
129.4,114.1
129.6,114.1
129.70000000000002,114.2
129.9,114.2
130.0,114.3
130.1,114.3
130.20000000000002,114.4
130.4,114.4
130.5,114.5
130.70000000000002,114.5
130.8,114.6
131.0,114.6
131.1,114.7
131.4,114.7
131.5,114.8
131.70000000000002,114.8
131.8,114.9
132.1,114.9
132.20000000000002,115.0
132.5,115.0
132.6,115.1
133.0,115.1
133.1,115.2
133.5,115.2
133.6,115.3
134.1,115.3
134.20000000000002,115.4
134.9,115.4
135.0,115.5
138.6,115.5
138.70000000000002,115.4
139.4,115.4
139.5,115.3
140.1,115.3
140.20000000000002,115.2
140.70000000000002,115.2
140.8,115.1
141.4,115.1
141.5,115.0
142.0,115.0
142.1,114.9
142.6,114.9
142.70000000000002,114.8
143.3,114.8
143.4,114.7
143.9,114.7
144.0,114.6
144.6,114.6
144.70000000000002,114.5
145.20000000000002,114.5
145.3,114.4
145.70000000000002,114.4
145.8,114.3
146.20000000000002,114.3
146.3,114.2
146.70000000000002,114.2
146.8,114.1
147.20000000000002,114.1
147.3,114.0
147.6,114.0
147.70000000000002,113.9
148.0,113.9
148.1,113.8
148.4,113.8
148.5,113.7
148.8,113.7
148.9,113.6
149.1,113.6
149.20000000000002,113.5
149.5,113.5
149.6,113.4
149.8,113.4
149.9,113.3
150.20000000000002,113.3
150.3,113.2
150.5,113.2
150.6,113.1
150.8,113.1
150.9,113.0
151.1,113.0
151.20000000000002,112.9
151.4,112.9
151.5,112.8
151.70000000000002,112.8
151.8,112.7
152.0,112.7
152.1,112.6
152.3,112.6
152.4,112.5
152.5,112.5
152.6,112.4
152.8,112.4
152.9,112.3
153.1,112.3
153.20000000000002,112.2
153.3,112.2
153.4,112.1
153.60000000000002,112.1
153.70000000000002,112.0
153.8,112.0
153.9,111.9
154.10000000000002,111.9
154.20000000000002,111.8
154.3,111.8
154.4,111.7
154.60000000000002,111.7
154.70000000000002,111.6
154.8,111.6
154.9,111.5
155.0,111.5
155.10000000000002,111.4
155.3,111.4
155.4,111.3
155.5,111.3
155.60000000000002,111.2
155.8,111.2
155.9,111.1
156.0,111.1
156.10000000000002,111.0
156.20000000000002,111.0
156.3,110.9
156.5,110.9
156.60000000000002,110.8
156.70000000000002,110.8
156.8,110.7
156.9,110.7
157.0,110.6
157.20000000000002,110.6
157.3,110.5
157.4,110.5
157.5,110.4
157.70000000000002,110.4
157.8,110.3
157.9,110.3
158.0,110.2
158.10000000000002,110.2
158.20000000000002,110.1
158.4,110.1
158.5,110.0
158.60000000000002,110.0
158.70000000000002,109.9
158.9,109.9
159.0,109.8
159.10000000000002,109.8
159.20000000000002,109.7
159.3,109.7
159.4,109.6
159.60000000000002,109.6
159.70000000000002,109.5
159.8,109.5
159.9,109.4
160.10000000000002,109.4
160.20000000000002,109.3
160.3,109.3
160.4,109.2
160.5,109.2
160.60000000000002,109.1
160.8,109.1
160.9,109.0
161.0,109.0
161.10000000000002,108.9
161.3,108.9
161.4,108.8
161.5,108.8
161.60000000000002,108.7
161.8,108.7
161.9,108.6
162.0,108.6
162.10000000000002,108.5
162.3,108.5
162.4,108.4
162.60000000000002,108.4
162.70000000000002,108.3
162.8,108.3
162.9,108.2
163.10000000000002,108.2
163.20000000000002,108.1
163.3,108.1
163.4,108.0
163.60000000000002,108.0
163.70000000000002,107.9
163.9,107.9
164.0,107.8
164.20000000000002,107.8
164.3,107.7
164.4,107.7
164.5,107.6
164.70000000000002,107.6
164.8,107.5
165.0,107.5
165.10000000000002,107.4
165.3,107.4
165.4,107.3
165.5,107.3
165.60000000000002,107.2
165.8,107.2
165.9,107.1
166.10000000000002,107.1
166.20000000000002,107.0
166.4,107.0
166.5,106.9
166.70000000000002,106.9
166.8,106.8
167.0,106.8
167.10000000000002,106.7
167.3,106.7
167.4,106.6
167.60000000000002,106.6
167.70000000000002,106.5
167.9,106.5
168.0,106.4
168.20000000000002,106.4
168.3,106.3
168.5,106.3
168.60000000000002,106.2
168.8,106.2
168.9,106.1
169.10000000000002,106.1
169.20000000000002,106.0
169.5,106.0
169.60000000000002,105.9
169.8,105.9
169.9,105.8
170.10000000000002,105.8
170.20000000000002,105.7
