Time,HRRPUA
0.0,0.0
13.4,67.1
26.9,216.8
40.3,245.0
53.8,233.5
67.2,206.8
80.6,188.6
94.1,168.4
107.5,150.8
121.0,137.3
134.4,134.1
147.9,123.4
161.3,118.1
174.7,113.3
188.2,115.9
201.6,116.6
215.1,120.7
228.5,121.0
241.9,122.2
255.4,122.0
268.8,118.6
282.3,127.9
295.7,131.8
309.2,136.2
322.6,139.4
336.0,139.1
349.5,146.9
362.9,158.4
376.4,161.9
389.8,167.3
403.2,169.9
416.7,174.2
430.1,172.9
443.6,176.1
457.0,175.8
470.5,177.6
483.9,171.4
497.3,172.7
510.8,173.6
524.2,170.3
537.7,168.1
551.1,164.2
564.5,156.9
578.0,146.4
591.4,136.9
604.9,131.3
618.3,133.3
631.8,130.1
645.2,126.9
658.6,121.3
672.1,114.1
685.5,112.5
699.0,105.7
712.4,101.8
725.8,99.6
739.3,93.7
752.7,98.8
766.2,98.1
779.6,99.6
793.1,95.2
806.5,92.5
819.9,80.6
833.4,72.8
846.8,63.2
860.3,57.3
873.7,51.5
887.1,47.0
900.6,42.7
914.0,39.5
927.5,37.3
940.9,35.4
954.4,34.5
967.8,34.0
981.2,30.7
994.7,33.1
1008.1,32.2
1021.6,30.8
1035.0,30.8
