Time,HRR
0.0,0.0
140.0,0.0
140.1,199.1
140.1,199.1
140.20000000000002,200.0
140.20000000000002,200.0
140.3,201.0
140.3,201.0
140.4,202.0
140.4,202.0
140.5,202.9
140.5,202.9
140.6,203.8
140.6,203.8
140.70000000000002,204.8
140.70000000000002,204.8
140.8,205.7
140.8,205.7
140.9,206.6
140.9,206.6
141.0,207.5
141.0,207.5
141.1,208.4
141.1,208.4
141.20000000000002,209.3
141.20000000000002,209.3
141.3,210.2
141.3,210.2
141.4,211.1
141.4,211.1
141.5,211.9
141.5,211.9
141.6,212.8
141.6,212.8
141.70000000000002,213.6
141.70000000000002,213.6
141.8,214.5
141.8,214.5
141.9,215.3
141.9,215.3
142.0,216.1
142.0,216.1
142.1,217.0
142.1,217.0
142.20000000000002,217.8
142.20000000000002,217.8
142.3,218.6
142.3,218.6
142.4,219.4
142.4,219.4
142.5,220.1
142.5,220.1
142.6,220.9
142.6,220.9
142.70000000000002,221.7
142.70000000000002,221.7
142.8,222.4
142.8,222.4
142.9,223.2
142.9,223.2
143.0,223.9
143.0,223.9
143.1,224.7
143.1,224.7
143.20000000000002,225.4
143.20000000000002,225.4
143.3,226.1
143.3,226.1
143.4,226.8
143.4,226.8
143.5,227.5
143.5,227.5
143.6,228.2
143.6,228.2
143.70000000000002,228.9
143.70000000000002,228.9
143.8,229.6
143.8,229.6
143.9,230.3
143.9,230.3
144.0,230.9
144.0,230.9
144.1,231.6
144.1,231.6
144.20000000000002,232.2
144.20000000000002,232.2
144.3,232.9
144.3,232.9
144.4,233.5
144.4,233.5
144.5,234.1
144.5,234.1
144.6,234.8
144.6,234.8
144.70000000000002,235.4
144.70000000000002,235.4
144.8,236.1
144.8,236.1
144.9,236.7
144.9,236.7
145.0,237.3
145.0,237.3
145.1,238.0
145.1,238.0
145.20000000000002,238.6
145.20000000000002,238.6
145.3,239.3
145.3,239.3
145.4,239.9
145.4,239.9
145.5,240.6
145.5,240.6
145.6,241.2
145.6,241.2
145.70000000000002,241.8
145.70000000000002,241.8
145.8,242.5
145.8,242.5
145.9,243.1
145.9,243.1
146.0,243.8
146.0,243.8
146.1,244.4
146.1,244.4
146.20000000000002,245.1
146.20000000000002,245.1
146.3,245.7
146.3,245.7
146.4,246.4
146.4,246.4
146.5,247.0
146.5,247.0
146.6,247.7
146.6,247.7
146.70000000000002,248.3
146.70000000000002,248.3
146.8,249.0
146.8,249.0
146.9,249.6
146.9,249.6
147.0,250.3
147.0,250.3
147.1,250.9
147.1,250.9
147.20000000000002,251.6
147.20000000000002,251.6
147.3,252.2
147.3,252.2
147.4,252.9
147.4,252.9
147.5,253.5
147.5,253.5
147.6,254.2
147.6,254.2
147.70000000000002,254.9
147.70000000000002,254.9
147.8,255.5
147.8,255.5
147.9,256.2
147.9,256.2
148.0,256.8
148.0,256.8
148.1,257.5
148.1,257.5
148.20000000000002,258.1
148.20000000000002,258.1
148.3,258.8
148.3,258.8
148.4,259.5
148.4,259.5
148.5,260.1
148.5,260.1
148.6,260.8
148.6,260.8
148.70000000000002,261.4
148.70000000000002,261.4
148.8,262.1
148.8,262.1
148.9,262.8
148.9,262.8
149.0,263.4
149.0,263.4
149.1,264.1
149.1,264.1
149.20000000000002,264.8
149.20000000000002,264.8
149.3,265.4
149.3,265.4
149.4,266.1
149.4,266.1
149.5,266.8
149.5,266.8
149.6,267.4
149.6,267.4
149.70000000000002,268.1
149.70000000000002,268.1
149.8,268.8
149.8,268.8
149.9,269.4
149.9,269.4
150.0,270.1
150.0,270.1
150.1,270.8
150.1,270.8
150.20000000000002,271.4
150.20000000000002,271.4
150.3,272.1
150.3,272.1
150.4,272.8
150.4,272.8
150.5,273.5
150.5,273.5
150.6,274.1
150.6,274.1
150.70000000000002,274.8
150.70000000000002,274.8
150.8,275.5
150.8,275.5
150.9,276.2
150.9,276.2
151.0,276.8
151.0,276.8
151.1,277.5
151.1,277.5
151.20000000000002,278.2
151.20000000000002,278.2
151.3,278.9
151.3,278.9
151.4,279.6
151.4,279.6
151.5,280.3
151.5,280.3
151.6,281.0
151.6,281.0
151.70000000000002,281.7
151.70000000000002,281.7
151.8,282.3
151.8,282.3
151.9,283.0
151.9,283.0
152.0,283.7
152.0,283.7
152.1,284.4
152.1,284.4
152.20000000000002,285.1
152.20000000000002,285.1
152.3,285.8
152.3,285.8
152.4,286.5
152.4,286.5
152.5,287.2
152.5,287.2
152.6,287.9
152.6,287.9
152.70000000000002,288.6
152.70000000000002,288.6
152.8,289.3
152.8,289.3
152.9,290.0
152.9,290.0
153.0,290.8
153.0,290.8
153.1,291.5
153.1,291.5
153.20000000000002,292.2
153.20000000000002,292.2
153.3,292.9
153.3,292.9
153.4,293.6
153.4,293.6
153.5,294.3
153.5,294.3
153.60000000000002,295.0
153.60000000000002,295.0
153.70000000000002,295.7
153.70000000000002,295.7
153.8,296.4
153.8,296.4
153.9,297.1
153.9,297.1
154.0,297.9
154.0,297.9
154.10000000000002,298.6
154.10000000000002,298.6
154.20000000000002,299.3
154.20000000000002,299.3
154.3,300.0
154.3,300.0
154.4,300.7
154.4,300.7
154.5,301.4
154.5,301.4
154.60000000000002,302.2
154.60000000000002,302.2
154.70000000000002,302.9
154.70000000000002,302.9
154.8,303.6
154.8,303.6
154.9,304.3
154.9,304.3
155.0,305.1
155.0,305.1
155.10000000000002,305.8
155.10000000000002,305.8
155.20000000000002,306.5
155.20000000000002,306.5
155.3,307.2
155.3,307.2
155.4,308.0
155.4,308.0
155.5,308.7
155.5,308.7
155.60000000000002,309.4
155.60000000000002,309.4
155.70000000000002,310.1
155.70000000000002,310.1
155.8,310.9
155.8,310.9
155.9,311.6
155.9,311.6
156.0,312.3
156.0,312.3
156.10000000000002,313.1
156.10000000000002,313.1
156.20000000000002,313.8
156.20000000000002,313.8
156.3,314.5
156.3,314.5
156.4,315.3
156.4,315.3
156.5,316.0
156.5,316.0
156.60000000000002,316.7
156.60000000000002,316.7
156.70000000000002,317.5
156.70000000000002,317.5
156.8,318.2
156.8,318.2
156.9,319.0
156.9,319.0
157.0,319.7
157.0,319.7
157.10000000000002,320.4
157.10000000000002,320.4
157.20000000000002,321.2
157.20000000000002,321.2
157.3,321.9
157.3,321.9
157.4,322.7
157.4,322.7
157.5,323.4
157.5,323.4
157.60000000000002,324.1
157.60000000000002,324.1
157.70000000000002,324.9
157.70000000000002,324.9
157.8,325.6
157.8,325.6
157.9,326.4
157.9,326.4
158.0,327.1
158.0,327.1
158.10000000000002,327.9
158.10000000000002,327.9
158.20000000000002,328.6
158.20000000000002,328.6
158.3,329.4
158.3,329.4
158.4,330.1
158.4,330.1
158.5,330.9
158.5,330.9
158.60000000000002,331.7
158.60000000000002,331.7
158.70000000000002,332.4
158.70000000000002,332.4
158.8,333.2
158.8,333.2
158.9,333.9
158.9,333.9
159.0,334.7
159.0,334.7
159.10000000000002,335.5
159.10000000000002,335.5
159.20000000000002,336.2
