Time,25,50,70
0,0,0,0
7.5,0,0,0
15,0,0,0
22.5,0,0,0
30,0,0,0
37.5,0,0,0
45,0,0,3.1
52.5,0,0,46.1
60,0,0,192.1
67.5,0,0,263.9
75,0,0,258.8
82.5,0,0,244.1
90,0,0,230.2
97.5,0,88.9,212.4
105,0,182.6,201.1
112.5,0,215.2,190.8
120,0,243.8,181.7
127.5,0,231,175.3
135,0,215.2,169.4
142.5,0,204.6,162.5
150,0,194.5,157.5
157.5,0,182.9,151.9
165,0,171.1,150.9
172.5,0,165.6,152.3
180,0,160.8,151.1
187.5,0,154.7,148.7
195,0,148.6,146.8
202.5,0,145.2,145.2
210,0,142.2,142.9
217.5,0,142.3,139.7
225,0,142.9,137.6
232.5,0,141.8,137.7
240,0,140.3,138
247.5,0,137.6,138.1
255,0,134.7,140
262.5,0,132.4,139.3
270,0,130.2,138.5
277.5,0,128,139.8
285,0,125.8,140
292.5,0,125.9,139.2
300,0,126.4,138.4
307.5,0,127,135.9
315,0,127.6,134.5
322.5,0,127.1,132.8
330,0,126.3,133.2
337.5,0,124.8,134.2
345,0,123.2,135.2
352.5,0,122.9,135.5
360,0,122.9,136.3
367.5,0,123.5,133.5
375,0,124.2,132.3
382.5,0,124.9,133.4
390,0,125.4,136.1
397.5,0,126.1,137.9
405,0,126.7,139.6
412.5,0,127.7,142.8
420,0,128.7,146.7
427.5,0,129.4,147.7
435,0,130.1,148.2
442.5,0,130.6,151
450,0,131.1,155.4
457.5,0,131.9,160.4
465,0,132.6,166.6
472.5,0,134.9,170.8
480,0,137.7,174
487.5,0,138,174.8
495,0,137.4,174.6
502.5,1.3,138.1,174.6
510,1.5,139.3,177.8
517.5,2.8,139.4,180.5
525,4.5,139.1,183.3
532.5,30.5,140.3,186.8
540,64.5,142.2,189.8
547.5,156.2,145.9,190.1
555,267.6,150.4,190.4
562.5,272.4,152,193.4
570,239.5,152.4,195.2
577.5,214.2,152.1,197.5
585,191.8,151.5,198.5
592.5,178.7,151.2,199.2
600,169.2,150.9,198.7
607.5,163.6,151.5,198.5
615,159.7,152.7,197.3
622.5,153.4,154.8,197.2
630,146.3,157.4,198.5
637.5,142.9,158.4,200.9
645,141.2,158.6,203.5
652.5,140.6,158.9,204
660,140.5,159.4,205.9
667.5,140.2,160.4,207.5
675,139.9,161.9,207.6
682.5,139,163.6,205.2
690,137.8,165.5,202.4
697.5,135.5,166.6,201
705,132.6,167.2,198.3
712.5,129.9,167.7,193.6
720,127.4,168.2,190.5
727.5,125.9,168.8,186.9
735,125,169.5,184.4
742.5,124.4,170.5,184.5
750,124,171.8,182.6
757.5,123.9,172.4,180.9
765,124,172.7,176.5
772.5,123.9,172.6,173.1
780,123.9,172.2,171.1
787.5,123.4,172,168.7
795,122.7,171.9,165.9
802.5,122,171.2,162.3
810,121.5,169.9,155.6
817.5,120.7,169,151.6
825,119.8,168.3,147.8
832.5,119.5,168.6,145.9
840,119.5,169.7,142.2
847.5,120.3,169.5,137.7
855,121.4,168.1,133.2
862.5,122.1,165.9,130.3
870,122.5,163,126.7
