Time,HRR
0.0,0.0
32.9,0.0
33.0,55.4
33.0,55.4
33.1,55.5
33.1,55.5
33.2,55.7
33.2,55.7
33.300000000000004,55.9
33.300000000000004,55.9
33.4,56.1
33.4,56.1
33.5,56.2
33.5,56.2
33.6,56.4
33.6,56.4
33.7,56.6
33.7,56.6
33.800000000000004,56.7
33.800000000000004,56.7
33.9,56.9
33.9,56.9
34.0,57.1
34.0,57.1
34.1,57.3
34.1,57.3
34.2,57.4
34.2,57.4
34.300000000000004,57.6
34.300000000000004,57.6
34.4,57.8
34.4,57.8
34.5,58.0
34.5,58.0
34.6,58.1
34.6,58.1
34.7,58.3
34.7,58.3
34.800000000000004,58.5
34.800000000000004,58.5
34.9,58.6
34.9,58.6
35.0,58.8
35.0,58.8
35.1,59.0
35.1,59.0
35.2,59.1
35.2,59.1
35.300000000000004,59.3
35.300000000000004,59.3
35.4,59.5
35.4,59.5
35.5,59.6
35.5,59.6
35.6,59.8
35.6,59.8
35.7,59.9
35.7,59.9
35.800000000000004,60.1
35.800000000000004,60.1
35.9,60.3
35.9,60.3
36.0,60.4
36.0,60.4
36.1,60.6
36.1,60.6
36.2,60.7
36.2,60.7
36.300000000000004,60.9
36.300000000000004,60.9
36.4,61.0
36.4,61.0
36.5,61.2
36.5,61.2
36.6,61.3
36.6,61.3
36.7,61.5
36.7,61.5
36.800000000000004,61.6
36.800000000000004,61.6
36.9,61.7
36.9,61.7
37.0,61.9
37.0,61.9
37.1,62.0
37.1,62.0
37.2,62.2
37.2,62.2
37.300000000000004,62.3
37.300000000000004,62.3
37.4,62.4
37.4,62.4
37.5,62.6
37.5,62.6
37.6,62.7
37.6,62.7
37.7,62.8
37.7,62.8
37.800000000000004,63.0
37.800000000000004,63.0
37.9,63.1
37.9,63.1
38.0,63.2
38.0,63.2
38.1,63.3
38.1,63.3
38.2,63.5
38.2,63.5
38.300000000000004,63.6
38.300000000000004,63.6
38.400000000000006,63.7
38.400000000000006,63.7
38.5,63.8
38.5,63.8
38.6,64.0
38.6,64.0
38.7,64.1
38.7,64.1
38.800000000000004,64.2
38.800000000000004,64.2
38.900000000000006,64.3
38.900000000000006,64.3
39.0,64.4
39.0,64.4
39.1,64.5
39.1,64.5
39.2,64.6
39.2,64.6
39.300000000000004,64.8
39.300000000000004,64.8
39.400000000000006,64.9
39.400000000000006,64.9
39.5,65.0
39.5,65.0
39.6,65.1
39.6,65.1
39.7,65.2
39.7,65.2
39.800000000000004,65.3
39.800000000000004,65.3
39.900000000000006,65.4
39.900000000000006,65.4
40.0,65.5
40.0,65.5
40.1,65.6
40.1,65.6
40.2,65.7
40.2,65.7
40.300000000000004,65.8
40.300000000000004,65.8
40.400000000000006,65.9
40.400000000000006,65.9
40.5,66.0
40.5,66.0
40.6,66.1
40.6,66.1
40.7,66.2
40.800000000000004,66.2
40.900000000000006,66.3
40.900000000000006,66.3
41.0,66.4
41.0,66.4
41.1,66.5
41.1,66.5
41.2,66.6
41.2,66.6
41.300000000000004,66.7
41.300000000000004,66.7
41.400000000000006,66.8
41.5,66.8
41.6,66.9
41.6,66.9
41.7,67.0
41.7,67.0
41.800000000000004,67.1
41.800000000000004,67.1
41.900000000000006,67.2
42.0,67.2
42.1,67.3
42.1,67.3
42.2,67.4
42.300000000000004,67.4
42.400000000000006,67.5
42.400000000000006,67.5
42.5,67.6
42.6,67.6
42.7,67.7
42.7,67.7
42.800000000000004,67.8
42.900000000000006,67.8
43.0,67.9
43.0,67.9
43.1,68.0
43.2,68.0
43.300000000000004,68.1
43.400000000000006,68.1
43.5,68.2
43.6,68.2
43.7,68.3
43.800000000000004,68.3
43.900000000000006,68.4
44.0,68.4
44.1,68.5
44.2,68.5
44.300000000000004,68.6
44.5,68.6
44.6,68.7
44.7,68.7
44.800000000000004,68.8
45.0,68.8
45.1,68.9
45.2,68.9
45.300000000000004,69.0
45.5,69.0
45.6,69.1
45.7,69.1
45.800000000000004,69.2
46.0,69.2
46.1,69.3
46.2,69.3
46.300000000000004,69.4
46.5,69.4
46.6,69.5
46.800000000000004,69.5
46.900000000000006,69.6
47.0,69.6
47.1,69.7
47.300000000000004,69.7
47.400000000000006,69.8
47.5,69.8
47.6,69.9
47.800000000000004,69.9
47.900000000000006,70.0
48.0,70.0
48.1,70.1
48.300000000000004,70.1
48.400000000000006,70.2
48.6,70.2
48.7,70.3
49.0,70.3
49.1,70.4
49.400000000000006,70.4
49.5,70.5
50.1,70.5
50.2,70.6
51.6,70.6
51.7,70.5
52.300000000000004,70.5
52.400000000000006,70.4
52.7,70.4
52.800000000000004,70.3
53.1,70.3
53.2,70.2
53.400000000000006,70.2
53.5,70.1
53.7,70.1
53.800000000000004,70.0
53.900000000000006,70.0
54.0,69.9
54.2,69.9
54.300000000000004,69.8
54.400000000000006,69.8
54.5,69.7
54.6,69.7
54.7,69.6
54.800000000000004,69.6
54.900000000000006,69.5
55.0,69.5
55.1,69.4
55.1,69.4
55.2,69.3
55.300000000000004,69.3
55.400000000000006,69.2
55.5,69.2
55.6,69.1
55.6,69.1
55.7,69.0
55.800000000000004,69.0
55.900000000000006,68.9
55.900000000000006,68.9
56.0,68.8
56.1,68.8
56.2,68.7
56.2,68.7
56.300000000000004,68.6
56.300000000000004,68.6
56.400000000000006,68.5
56.5,68.5
56.6,68.4
56.6,68.4
56.7,68.3
56.7,68.3
56.800000000000004,68.2
56.900000000000006,68.2
57.0,68.1
57.0,68.1
57.1,68.0
57.1,68.0
57.2,67.9
57.2,67.9
57.300000000000004,67.8
57.300000000000004,67.8
57.400000000000006,67.7
57.400000000000006,67.7
57.5,67.6
57.6,67.6
57.7,67.5
57.7,67.5
57.800000000000004,67.4
57.800000000000004,67.4
57.900000000000006,67.3
57.900000000000006,67.3
58.0,67.2
58.0,67.2
58.1,67.1
58.1,67.1
58.2,67.0
58.2,67.0
58.300000000000004,66.9
58.300000000000004,66.9
58.400000000000006,66.8
58.400000000000006,66.8
58.5,66.7
58.5,66.7
58.6,66.6
58.6,66.6
58.7,66.5
58.7,66.5
58.800000000000004,66.4
58.800000000000004,66.4
58.900000000000006,66.3
58.900000000000006,66.3
59.0,66.2
59.0,66.2
59.1,66.1
59.1,66.1
59.2,66.0
59.2,66.0
59.300000000000004,65.9
59.300000000000004,65.9
59.400000000000006,65.8
59.400000000000006,65.8
59.5,65.7
59.5,65.7
59.6,65.6
59.6,65.6
59.7,65.5
59.7,65.5
59.800000000000004,65.4
59.800000000000004,65.4
59.900000000000006,65.3
59.900000000000006,65.3
60.0,65.2
60.0,65.2
60.1,65.1
60.1,65.1
60.2,65.0
60.2,65.0
60.300000000000004,64.9
60.300000000000004,64.9
60.400000000000006,64.8
60.400000000000006,64.8
60.5,64.7
60.5,64.7
60.6,64.6
60.6,64.6
60.7,64.5
60.7,64.5
60.800000000000004,64.4
60.800000000000004,64.4
60.900000000000006,64.3
61.0,64.3
61.1,64.2
61.1,64.2
61.2,64.1
61.2,64.1
61.300000000000004,64.0
61.300000000000004,64.0
61.400000000000006,63.9
61.400000000000006,63.9
61.5,63.8
61.5,63.8
61.6,63.7
61.6,63.7
61.7,63.6
61.7,63.6
61.800000000000004,63.5
61.800000000000004,63.5
61.900000000000006,63.4
61.900000000000006,63.4
62.0,63.3
62.0,63.3
62.1,63.2
62.1,63.2
62.2,63.1
62.2,63.1
62.300000000000004,63.0
62.300000000000004,63.0
62.400000000000006,62.9
62.400000000000006,62.9
62.5,62.8
62.5,62.8
62.6,62.7
62.6,62.7
62.7,62.6
62.7,62.6
62.800000000000004,62.5
62.900000000000006,62.5
63.0,62.4
63.0,62.4
63.1,62.3
63.1,62.3
63.2,62.2
63.2,62.2
63.300000000000004,62.1
63.300000000000004,62.1
63.400000000000006,62.0
63.400000000000006,62.0
63.5,61.9
63.5,61.9
63.6,61.8
63.7,61.8
63.800000000000004,61.7
63.800000000000004,61.7
63.900000000000006,61.6
63.900000000000006,61.6
64.0,61.5
64.0,61.5
64.10000000000001,61.4
64.10000000000001,61.4
64.2,61.3
64.3,61.3
64.4,61.2
64.4,61.2
64.5,61.1
64.5,61.1
64.60000000000001,61.0
64.60000000000001,61.0
64.7,60.9
64.8,60.9
64.9,60.8
64.9,60.8
65.0,60.7
65.0,60.7
65.10000000000001,60.6
65.2,60.6
65.3,60.5
65.3,60.5
65.4,60.4
65.4,60.4
65.5,60.3
65.60000000000001,60.3
65.7,60.2
65.7,60.2
65.8,60.1
65.8,60.1
65.9,60.0
66.0,60.0
66.10000000000001,59.9
66.10000000000001,59.9
66.2,59.8
66.3,59.8
66.4,59.7
66.4,59.7
66.5,59.6
66.5,59.6
66.60000000000001,59.5
66.7,59.5
66.8,59.4
66.8,59.4
66.9,59.3
67.0,59.3
67.10000000000001,59.2
67.2,59.2
67.3,59.1
67.3,59.1
67.4,59.0
67.5,59.0
67.60000000000001,58.9
67.60000000000001,58.9
67.7,58.8
67.8,58.8
67.9,58.7
68.0,58.7
68.10000000000001,58.6
68.10000000000001,58.6
68.2,58.5
68.3,58.5
68.4,58.4
68.5,58.4
68.60000000000001,58.3
68.7,58.3
68.8,58.2
68.9,58.2
69.0,58.1
69.0,58.1
69.10000000000001,58.0
69.2,58.0
69.3,57.9
69.4,57.9
69.5,57.8
69.60000000000001,57.8
69.7,57.7
69.8,57.7
69.9,57.6
70.0,57.6
70.10000000000001,57.5
70.3,57.5
70.4,57.4
70.5,57.4
70.60000000000001,57.3
70.7,57.3
70.8,57.2
70.9,57.2
71.0,57.1
71.2,57.1
71.3,57.0
71.4,57.0
71.5,56.9
71.7,56.9
71.8,56.8
72.0,56.8
72.10000000000001,56.7
72.2,56.7
72.3,56.6
72.5,56.6
72.60000000000001,56.5
72.8,56.5
72.9,56.4
73.0,56.4
73.10000000000001,56.3
73.3,56.3
73.4,56.2
73.60000000000001,56.2
73.7,56.1
73.8,56.1
73.9,56.0
74.10000000000001,56.0
74.2,55.9
74.4,55.9
74.5,55.8
74.60000000000001,55.8
74.7,55.7
74.9,55.7
75.0,55.6
75.2,55.6
75.3,55.5
75.4,55.5
75.5,55.4
75.7,55.4
75.8,55.3
76.10000000000001,55.3
76.2,55.2
76.4,55.2
76.5,55.1
76.9,55.1
77.0,55.0
77.30000000000001,55.0
77.4,54.9
78.0,54.9
78.10000000000001,54.8
79.2,54.8
79.30000000000001,54.7
79.9,54.7
80.0,54.8
81.2,54.8
81.30000000000001,54.9
81.80000000000001,54.9
81.9,55.0
82.30000000000001,55.0
82.4,55.1
82.7,55.1
82.80000000000001,55.2
83.10000000000001,55.2
83.2,55.3
83.4,55.3
83.5,55.4
83.7,55.4
83.80000000000001,55.5
84.0,55.5
84.10000000000001,55.6
84.30000000000001,55.6
84.4,55.7
84.5,55.7
84.60000000000001,55.8
84.7,55.8
84.80000000000001,55.9
85.0,55.9
85.10000000000001,56.0
85.2,56.0
85.30000000000001,56.1
85.4,56.1
85.5,56.2
85.60000000000001,56.2
85.7,56.3
85.9,56.3
86.0,56.4
86.10000000000001,56.4
86.2,56.5
86.30000000000001,56.5
86.4,56.6
86.5,56.6
86.60000000000001,56.7
86.7,56.7
86.80000000000001,56.8
86.9,56.8
87.0,56.9
87.2,56.9
87.30000000000001,57.0
87.4,57.0
87.5,57.1
87.60000000000001,57.1
87.7,57.2
87.80000000000001,57.2
87.9,57.3
88.0,57.3
88.10000000000001,57.4
88.30000000000001,57.4
88.4,57.5
88.5,57.5
88.60000000000001,57.6
88.7,57.6
88.80000000000001,57.7
88.9,57.7
89.0,57.8
89.10000000000001,57.8
89.2,57.9
89.30000000000001,57.9
89.4,58.0
89.5,58.0
