Time,HRRPUA
0.0,0.0
14.9,46.5
29.8,118.3
44.8,115.9
59.7,116.9
74.6,123.1
89.5,128.6
104.4,132.6
119.3,127.1
134.2,113.7
149.2,103.7
164.1,101.0
179.0,96.4
193.9,91.3
208.8,79.0
223.8,71.5
238.7,64.1
253.6,63.6
268.5,65.6
283.4,65.2
298.3,65.3
313.2,66.4
328.2,69.6
343.1,73.6
358.0,77.2
372.9,80.8
387.8,83.3
402.8,86.5
417.7,90.6
432.6,96.0
447.5,100.2
462.4,107.6
477.3,116.2
492.2,124.4
507.2,134.2
522.1,144.9
537.0,152.4
551.9,158.1
566.8,163.6
581.8,166.0
596.7,168.9
611.6,170.7
626.5,170.4
641.4,171.1
656.3,169.5
671.2,165.6
686.2,161.7
701.1,155.4
716.0,150.2
730.9,147.2
745.8,148.6
760.8,154.4
775.7,159.3
790.6,160.5
805.5,159.0
820.4,161.9
835.3,166.9
850.2,184.0
865.2,203.6
880.1,222.9
895.0,231.1
909.9,227.5
924.8,218.7
939.8,213.7
954.7,213.5
969.6,222.5
984.5,233.0
999.4,236.9
1014.3,236.0
1029.2,239.4
1044.2,243.5
1059.1,244.6
1074.0,239.1
1088.9,236.5
1103.8,229.1
1118.8,219.7
1133.7,212.6
1148.6,201.8
1163.5,191.2
1178.4,178.4
1193.3,165.2
1208.2,151.5
1223.2,135.6
1238.1,119.9
1253.0,106.3
1267.9,92.7
1282.8,79.7
1297.8,68.8
1312.7,59.0
1327.6,50.2
1342.5,42.4
1357.4,36.5
1372.3,29.1
1387.2,24.7
1402.2,21.9
1417.1,20.8
1432.0,19.9
1446.9,19.6
1461.8,19.0
1476.8,18.0
1491.7,17.1
1506.6,16.3
1521.5,16.1
1536.4,15.4
1551.3,15.0
1566.2,14.5
1581.2,14.1
1596.1,13.9
1611.0,13.4
1625.9,13.4
1640.8,12.8
1655.8,12.5
1670.7,11.9
1685.6,11.5
1700.5,11.4
1715.4,10.6
1730.3,10.2
1745.2,9.9
1760.2,10.0
1775.1,9.8
1790.0,9.3
