Time,HRR
0.0,0.0
906.3000000000001,0.0
906.4000000000001,9.7
906.8000000000001,9.7
906.9000000000001,9.8
907.2,9.8
907.3000000000001,9.9
907.6,9.9
907.7,10.0
908.1,10.0
908.2,10.1
908.5,10.1
908.6,10.2
908.9000000000001,10.2
909.0,10.3
909.4000000000001,10.3
909.5,10.4
909.8000000000001,10.4
909.9000000000001,10.5
910.3000000000001,10.5
910.4000000000001,10.6
910.7,10.6
910.8000000000001,10.7
911.1,10.7
911.2,10.8
911.6,10.8
911.7,10.9
912.0,10.9
912.1,11.0
912.4000000000001,11.0
912.5,11.1
912.9000000000001,11.1
913.0,11.2
913.3000000000001,11.2
913.4000000000001,11.3
913.7,11.3
913.8000000000001,11.4
914.2,11.4
914.3000000000001,11.5
914.6,11.5
914.7,11.6
915.0,11.6
915.1,11.7
915.5,11.7
915.6,11.8
915.9000000000001,11.8
916.0,11.9
916.3000000000001,11.9
916.4000000000001,12.0
916.8000000000001,12.0
916.9000000000001,12.1
917.2,12.1
917.3000000000001,12.2
917.6,12.2
917.7,12.3
918.1,12.3
918.2,12.4
918.5,12.4
918.6,12.5
918.9000000000001,12.5
919.0,12.6
919.4000000000001,12.6
919.5,12.7
919.8000000000001,12.7
919.9000000000001,12.8
920.2,12.8
920.3000000000001,12.9
920.7,12.9
920.8000000000001,13.0
921.1,13.0
921.2,13.1
921.6,13.1
921.7,13.2
922.0,13.2
922.1,13.3
922.4000000000001,13.3
922.5,13.4
922.9000000000001,13.4
923.0,13.5
923.3000000000001,13.5
923.4000000000001,13.6
923.7,13.6
923.8000000000001,13.7
924.2,13.7
924.3000000000001,13.8
924.6,13.8
924.7,13.9
925.0,13.9
925.1,14.0
925.5,14.0
925.6,14.1
925.9000000000001,14.1
926.0,14.2
926.3000000000001,14.2
926.4000000000001,14.3
926.8000000000001,14.3
926.9000000000001,14.4
927.2,14.4
927.3000000000001,14.5
927.6,14.5
927.7,14.6
928.1,14.6
928.2,14.7
928.5,14.7
928.6,14.8
928.9000000000001,14.8
